,exp1,,,,exp2,,,,exp3,,,,exp4,,,,exp5,,,,exp6,,,,exp7,,,,exp8,,,,exp9,,,,exp10,,,,aggregated,,,
prefix,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max
adap_dwtp_,1.332582824059183,1.021210120336193,0,10,1.323791143990565,1.047427851079242,0,16,1.3688753082448804,1.1717554020991419,0,12,1.3847968264179265,1.1476045080039459,0,17,1.3498981451699368,1.1175295472545996,0,11,1.2534040956363246,0.9475936799227358,0,12,1.320467460062185,1.042346961582764,0,11,1.3112469175511954,1.0800506608217249,0,11,1.3342982738286695,1.0863958959310285,0,10,1.3226653800793395,1.1379157024537772,0,14,1.1564275029326527,0.5402880054968929,0.0,5.666666666666667
dwtp_,1.3648011150423502,1.141153682660947,0,11,1.2907151281226548,1.0451259271094415,0,12,1.2886780315213895,1.0386945854643768,0,11,1.4206068403559557,1.189536006661379,0,12,1.278385332904471,1.0192313896504566,0,11,1.3511847324970516,1.1456515587638756,0,14,1.3405703870483543,1.1364655634458014,0,14,1.3660340945641685,1.170838855384585,0,15,1.3245416532647154,1.092839034323959,0,12,1.363246488688753,1.1442996272287422,0,12,1.1557569846267146,0.5591244946892712,0.0,11.0
thp_,1.3850112576391123,1.1621095187722978,0,14,1.4505199957113757,1.186736460910601,0,15,1.3420177977913583,1.0901056706279504,0,10,1.396161681140774,1.2443485104157586,0,14,1.4303098531146134,1.2347152203171154,0,15,1.3257746327865336,1.101440150246942,0,13,1.33247560844859,1.0837939133327226,0,12,1.4408705907580144,1.1572886476464157,0,12,1.3423930524284335,1.1320410526784423,0,12,1.3054572745791788,1.0670821244923365,0,13,1.1914197115164653,0.5736653836026823,0.0,5.333333333333333
fxm_,1.926074836496194,1.8270391374677977,0,24,1.926074836496194,1.8270391374677977,0,24,1.926074836496194,1.8270391374677977,0,24,1.926074836496194,1.8270391374677977,0,24,1.926074836496194,1.8270391374677977,0,24,1.926074836496194,1.8270391374677977,0,24,1.926074836496194,1.8270391374677977,0,24,1.926074836496194,1.8270391374677977,0,24,1.926074836496194,1.8270391374677977,0,24,1.926074836496194,1.8270391374677977,0,24,1.8436510880316517,1.6862792359125303,0.0,22.0
