step,tl_id,dynamic_weight,dynamic_weight_activation,reward
21,0,0.07780082987551867,0.001271894436456633,0.9993404991810966
113,0,0.10373443983402489,0.0027649421219491234,0.9501529062881272
193,0,0.15560165975103735,0.012971423997407075,0.9128342123897903
285,0,0.1296680497925311,0.0060001146959929854,0.9402307646336433
365,0,0.2593360995850622,0.22795105517058967,0.8955124695556953
442,0,0.10373443983402489,0.0027649421219491234,0.9797034227469547
531,0,0.07780082987551867,0.001271894436456633,0.9444185711818999
605,0,0.18153526970954356,0.02781577780906747,0.9212786163768784
649,0,0.07780082987551867,0.001271894436456633,0.979580241688541
741,0,0.18153526970954356,0.02781577780906747,0.9261446092613596
779,0,0.051867219917012444,0.0005846084904161058,0.9698400431416135
805,0,0.054537965439808746,0.000633345429225641,0.9904162419065481
867,0,0.20746887966804978,0.05863861835961951,0.9228234979524328
944,0,0.10373443983402489,0.0027649421219491234,0.9718880118868576
1033,0,0.18153526970954356,0.02781577780906747,0.8986851129167649
1095,0,0.20746887966804978,0.05863861835961951,0.8895979061392636
1184,0,0.23725635725647382,0.1321238497212178,0.8742496316369948
1261,0,0.3371369294605809,0.752894154518592,0.8049198273006095
1353,0,0.3112033195020747,0.5832427554898557,0.885664295761772
1430,0,0.28526970954356845,0.3912862550867249,0.839099235024843
1501,0,0.18153526970954356,0.02781577780906747,0.9129850899894464
1587,0,0.3112033195020747,0.5832427554898557,0.8430764251832454
1661,0,0.15560165975103735,0.012971423997407075,0.9428106728447414
1750,0,0.3371369294605809,0.752894154518592,0.8765641061564933
1824,0,0.18153526970954356,0.02781577780906747,0.9045988446615916
1889,0,0.36747591573497684,0.8833225849875197,0.7138157052924208
1981,0,0.2593360995850622,0.22795105517058967,0.9064238439370842
2061,0,0.4732273124676213,0.994496319646963,0.7898731109098789
2147,0,0.5186721991701244,0.9985863505058653,0.821982389740853
2227,0,0.4927385892116182,0.9969274117508929,0.7837012335836006
2313,0,0.5186721991701244,0.9985863505058653,0.822008576194138
