step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
98,0,25,1,73,72,0
211,0,102,2,109,108,0
288,0,215,3,73,66,0
365,0,292,0,73,64,0
406,0,369,1,37,30,0
423,0,410,2,13,6,0
467,0,427,3,40,33,0
508,0,471,0,37,33,0
606,0,512,1,94,90,0
623,0,610,2,13,6,0
685,0,627,3,58,51,0
774,0,689,0,85,80,0
821,0,778,1,43,42,0
898,0,825,2,73,58,0
1014,0,902,3,112,102,0
1106,0,1018,0,88,66,0
1204,0,1110,1,94,85,0
1293,0,1208,2,85,75,0
1349,0,1297,3,52,45,0
1399,0,1353,0,46,36,0
1419,0,1403,1,16,1,0
1538,0,1423,2,115,108,0
1600,0,1542,3,58,54,0
1623,0,1604,0,19,12,0
1685,0,1627,1,58,43,0
1702,0,1689,2,13,6,0
1818,0,1706,3,112,107,0
1838,0,1822,0,16,11,0
1939,0,1842,1,97,90,0
1974,0,1943,2,31,12,0
2012,0,1978,3,34,29,0
2098,0,2016,0,82,73,0
2184,0,2102,1,82,73,0
2246,0,2188,2,58,48,0
2344,0,2250,3,94,87,0
2400,0,2348,0,52,48,0
2420,0,2404,1,16,6,0
2434,0,2424,2,10,3,0
2520,0,2438,3,82,81,0
2609,0,2524,0,85,81,0
2629,0,2613,1,16,9,0
2730,0,2633,2,97,90,0
2852,0,2734,3,118,109,0
2929,0,2856,0,73,61,0
3012,0,2933,1,79,67,0
3125,0,3016,2,109,99,0
3205,0,3129,3,76,66,0
3309,0,3209,0,100,78,0
3353,0,3313,1,40,25,0
3391,0,3357,2,34,19,0
3420,0,3395,3,25,21,0
3542,0,3424,0,118,117,0
3637,0,3546,1,91,77,0
3726,0,3641,2,85,76,0
3827,0,3730,3,97,80,0
3841,0,3831,0,10,0,6
3858,0,3845,1,13,1,0
3974,0,3862,2,112,100,0
4027,0,3978,3,49,37,0
4056,0,4031,0,25,0,0
4112,0,4060,1,52,35,0
4195,0,4116,2,79,72,0
4278,0,4199,3,79,61,0
4316,0,4282,0,34,20,0
4426,0,4320,1,106,89,0
4458,0,4430,2,28,8,0
4550,0,4462,3,88,75,0
4651,0,4554,0,97,80,0
4773,0,4655,1,118,108,0
4820,0,4777,2,43,17,0
4846,0,4824,3,22,0,2
4929,0,4850,0,79,63,0
5009,0,4933,1,76,61,0
5122,0,5013,2,109,99,0
5145,0,5126,3,19,0,1
5204,0,5149,0,55,40,0
5320,0,5208,1,112,100,0
5418,0,5324,2,94,84,0
5480,0,5422,3,58,34,0
5581,0,5484,0,97,80,0
5595,0,5585,1,10,1,0
5666,0,5599,2,67,53,0
5776,0,5670,3,106,94,0
5820,0,5780,0,40,18,0
5900,0,5824,1,76,58,0
5923,0,5904,2,19,0,1
6045,0,5927,3,118,96,0
6080,0,6049,0,31,24,0
6199,0,6084,1,115,98,0
6237,0,6203,2,34,5,0
6272,0,6241,3,31,21,0
6322,0,6276,0,46,32,0
6372,0,6326,1,46,39,0
6485,0,6376,2,109,90,0
6586,0,6489,3,97,85,0
6636,0,6590,0,46,25,0
6653,0,6640,1,13,0,5
6739,0,6657,2,82,71,0
6855,0,6743,3,112,105,0
6929,0,6859,0,70,54,0
7012,0,6933,1,79,44,0
7077,0,7016,2,61,47,0
