step,tl_id,start_at_step,cycle_time
174,0,-1,179
461,0,178,287
673,0,465,212
1017,0,677,344
1334,0,1021,317
1597,0,1338,263
1857,0,1601,260
2054,0,1861,197
2293,0,2058,239
2649,0,2297,356
2837,0,2653,188
3103,0,2841,266
3306,0,3107,203
3497,0,3310,191
3805,0,3501,308
4083,0,3809,278
4361,0,4087,278
4711,0,4365,350
4923,0,4715,212
5255,0,4927,332
5617,0,5259,362
5994,0,5621,377
6395,0,5998,401
6628,0,6399,233
6984,0,6632,356
7253,0,6988,269
7366,0,7257,113
7623,0,7370,257
7823,0,7627,200
7960,0,7827,137
8301,0,7964,341
8570,0,8305,269
8890,0,8574,320
9186,0,8894,296
9461,0,9190,275
9742,0,9465,281
9948,0,9746,206
10361,0,9952,413
10570,0,10365,209
10809,0,10574,239
11018,0,10813,209
11212,0,11022,194
11499,0,11216,287
11879,0,11503,380
12139,0,11883,260
12300,0,12143,161
12641,0,12304,341
12907,0,12645,266
13059,0,12911,152
13304,0,13063,245
13534,0,13308,230
13851,0,13538,317
14126,0,13855,275
14323,0,14130,197
14607,0,14327,284
14942,0,14611,335
15226,0,14946,284
15354,0,15230,128
15572,0,15358,218
15871,0,15576,299
16215,0,15875,344
16445,0,16219,230
16759,0,16449,314
17127,0,16763,368
17309,0,17131,182
17704,0,17313,395
17916,0,17708,212
18128,0,17920,212
18364,0,18132,236
18618,0,18368,254
18830,0,18622,212
19159,0,18834,329
19464,0,19163,305
19691,0,19468,227
19831,0,19695,140
19965,0,19835,134
20156,0,19969,191
20518,0,20160,362
20724,0,20522,206
21023,0,20728,299
21280,0,21027,257
21405,0,21284,125
21659,0,21409,254
21796,0,21663,137
22053,0,21800,257
22280,0,22057,227
22603,0,22284,323
22860,0,22607,257
23159,0,22864,299
23404,0,23163,245
23658,0,23408,254
23972,0,23662,314
24115,0,23976,143
24369,0,24119,254
24476,0,24373,107
24580,0,24480,104
24810,0,24584,230
25109,0,24814,299
25282,0,25113,173
25578,0,25286,296
25745,0,25582,167
26020,0,25749,275
26298,0,26024,278
26570,0,26302,272
26809,0,26574,239
26994,0,26813,185
27335,0,26998,341
27640,0,27339,305
27903,0,27644,263
28175,0,27907,272
28480,0,28179,305
28809,0,28484,329
29150,0,28813,341
29476,0,29154,326
29646,0,29480,170
29897,0,29650,251
30139,0,29901,242
30405,0,30143,266
30572,0,30409,167
30913,0,30576,341
31053,0,30917,140
31286,0,31057,233
31543,0,31290,257
31773,0,31547,230
32048,0,31777,275
32305,0,32052,257
