step,tl_id,start_at_step,cycle_time
189,0,-1,194
446,0,193,257
718,0,450,272
1059,0,722,341
1241,0,1063,182
1498,0,1245,257
1749,0,1502,251
1904,0,1753,155
2164,0,1908,260
2412,0,2168,248
2663,0,2416,251
2932,0,2667,269
3162,0,2936,230
3419,0,3166,257
3778,0,3423,359
4086,0,3782,308
4382,0,4090,296
4711,0,4386,329
4956,0,4715,245
5267,0,4960,311
5551,0,5271,284
5730,0,5555,179
5924,0,5734,194
6277,0,5928,353
6531,0,6281,254
6791,0,6535,260
7108,0,6795,317
7416,0,7112,308
7700,0,7420,284
7990,0,7704,290
8313,0,7994,323
8600,0,8317,287
8836,0,8604,236
8979,0,8840,143
9239,0,8983,260
9445,0,9243,206
9747,0,9449,302
10025,0,9751,278
10195,0,10029,170
10377,0,10199,182
10622,0,10381,245
10750,0,10626,128
11073,0,10754,323
11354,0,11077,281
11611,0,11358,257
11901,0,11615,290
12287,0,11905,386
12475,0,12291,188
12684,0,12479,209
12866,0,12688,182
13132,0,12870,266
13419,0,13136,287
13718,0,13423,299
13912,0,13722,194
14157,0,13916,245
14444,0,14161,287
14740,0,14448,296
15042,0,14744,302
15167,0,15046,125
15424,0,15171,257
15648,0,15428,224
15833,0,15652,185
16105,0,15837,272
16407,0,16109,302
16679,0,16411,272
16843,0,16683,164
17169,0,16847,326
17375,0,17173,206
17701,0,17379,326
17907,0,17705,206
18185,0,17911,278
18415,0,18189,230
18720,0,18419,305
18908,0,18724,188
19183,0,18912,275
19515,0,19187,332
19715,0,19519,200
20002,0,19719,287
20151,0,20006,149
20489,0,20155,338
20827,0,20493,338
21132,0,20831,305
21314,0,21136,182
21565,0,21318,251
21834,0,21569,269
22115,0,21838,281
22357,0,22119,242
22620,0,22361,263
22844,0,22624,224
23200,0,22848,356
23601,0,23204,401
23858,0,23605,257
23974,0,23862,116
24180,0,23978,206
24503,0,24184,323
24709,0,24507,206
24906,0,24713,197
25205,0,24910,299
25489,0,25209,284
25668,0,25493,179
25793,0,25672,125
26101,0,25797,308
26406,0,26105,305
26810,0,26410,404
27100,0,26814,290
27468,0,27104,368
27620,0,27472,152
27988,0,27624,368
28233,0,27992,245
28559,0,28237,326
28801,0,28563,242
29157,0,28805,356
29579,0,29161,422
29872,0,29583,293
30237,0,29876,365
30557,0,30241,320
30742,0,30561,185
31122,0,30746,380
31355,0,31126,233
31582,0,31359,227
31848,0,31586,266
32078,0,31852,230
32407,0,32082,329
