step,tl_id,start_at_step,cycle_time
108,0,-1,113
329,0,112,221
586,0,333,257
792,0,590,206
896,0,796,104
1339,0,900,443
1536,0,1343,197
1670,0,1540,134
1918,0,1674,248
2127,0,1922,209
2405,0,2131,278
2656,0,2409,251
2934,0,2660,278
3221,0,2938,287
3562,0,3225,341
3825,0,3566,263
4070,0,3829,245
4441,0,4074,371
4716,0,4445,275
4925,0,4720,209
5146,0,4929,221
5475,0,5150,329
5780,0,5479,305
5968,0,5784,188
6207,0,5972,239
6497,0,6211,290
6769,0,6501,272
7044,0,6773,275
7463,0,7048,419
7717,0,7467,254
8028,0,7721,311
8333,0,8032,305
8590,0,8337,257
8751,0,8594,161
9017,0,8755,266
9250,0,9021,233
9543,0,9254,293
9794,0,9547,251
10135,0,9798,341
10419,0,10139,284
10715,0,10423,296
10942,0,10719,227
11289,0,10946,347
11552,0,11293,263
11860,0,11556,308
12132,0,11864,272
12410,0,12136,278
12607,0,12414,197
12918,0,12611,311
13238,0,12922,320
13489,0,13242,251
13680,0,13493,191
13985,0,13684,305
14119,0,13989,134
14466,0,14123,347
14720,0,14470,254
14872,0,14724,152
15189,0,14876,317
15392,0,15193,203
15577,0,15396,185
15993,0,15581,416
16307,0,15997,314
16573,0,16311,266
16866,0,16577,293
17123,0,16870,257
17404,0,17127,281
17577,0,17408,173
17804,0,17581,227
18112,0,17808,308
18354,0,18116,242
18659,0,18358,305
19018,0,18663,359
19236,0,19022,218
19454,0,19240,218
19711,0,19458,257
20031,0,19715,320
20246,0,20035,215
20530,0,20250,284
20718,0,20534,188
21077,0,20722,359
21355,0,21081,278
21600,0,21359,245
21863,0,21604,263
22039,0,21867,176
22395,0,22043,356
22586,0,22399,191
22789,0,22590,203
23064,0,22793,275
23318,0,23068,254
23557,0,23322,239
23880,0,23561,323
24185,0,23884,305
24394,0,24189,209
24684,0,24398,290
24932,0,24688,248
25270,0,24936,338
25590,0,25274,320
25766,0,25594,176
26041,0,25770,275
26307,0,26045,266
26561,0,26311,254
26914,0,26565,353
27210,0,26918,296
27482,0,27214,272
27751,0,27486,269
28026,0,27755,275
28337,0,28030,311
28705,0,28341,368
29016,0,28709,311
29354,0,29020,338
29572,0,29358,218
29859,0,29576,287
30071,0,29863,212
30361,0,30075,290
30666,0,30365,305
30902,0,30670,236
31123,0,30906,221
31461,0,31127,338
31802,0,31465,341
32014,0,31806,212
32286,0,32018,272
32477,0,32290,191
