step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
74,0,25,1,49,48,0
91,0,78,2,13,12,0
132,0,95,3,37,36,0
176,0,136,0,40,33,0
238,0,180,1,58,54,0
348,0,242,2,106,102,0
452,0,352,3,100,83,0
520,0,456,0,64,55,0
597,0,524,1,73,61,0
617,0,601,2,16,3,0
691,0,621,3,70,63,0
804,0,695,0,109,105,0
902,0,808,1,94,93,0
1012,0,906,2,106,92,0
1086,0,1016,3,70,59,0
1112,0,1090,0,22,0,0
1207,0,1116,1,91,82,0
1329,0,1211,2,118,114,0
1379,0,1333,3,46,41,0
1477,0,1383,0,94,85,0
1488,0,1481,1,7,0,4
1562,0,1492,2,70,63,0
1663,0,1566,3,97,93,0
1716,0,1667,0,49,43,0
1757,0,1720,1,37,9,0
1807,0,1761,2,46,41,0
1893,0,1811,3,82,78,0
1943,0,1897,0,46,31,0
2062,0,1947,1,115,111,0
2157,0,2066,2,91,81,0
2237,0,2161,3,76,61,0
2293,0,2241,0,52,48,0
2406,0,2297,1,109,97,0
2447,0,2410,2,37,30,0
2479,0,2451,3,28,24,0
2595,0,2483,0,112,108,0
2711,0,2599,1,112,105,0
2749,0,2715,2,34,25,0
2769,0,2753,3,16,9,0
2816,0,2773,0,43,34,0
2926,0,2820,1,106,105,0
2955,0,2930,2,25,18,0
3047,0,2959,3,88,79,0
3058,0,3051,0,7,0,2
3084,0,3062,1,22,21,0
3182,0,3088,2,94,90,0
3223,0,3186,3,37,36,0
3297,0,3227,0,70,53,0
3356,0,3301,1,55,43,0
3385,0,3360,2,25,12,0
3480,0,3389,3,91,87,0
3599,0,3484,0,115,110,0
3718,0,3603,1,115,100,0
3747,0,3722,2,25,13,0
3827,0,3751,3,76,59,0
3883,0,3831,0,52,28,0
3984,0,3887,1,97,88,0
4061,0,3988,2,73,53,0
4168,0,4065,3,103,86,0
4221,0,4172,0,49,34,0
4334,0,4225,1,109,89,0
4441,0,4338,2,103,88,0
4500,0,4445,3,55,36,0
4607,0,4504,0,103,78,0
4621,0,4611,1,10,0,2
4734,0,4625,2,109,92,0
4766,0,4738,3,28,4,0
4852,0,4770,0,82,72,0
4866,0,4856,1,10,0,4
4913,0,4870,2,43,36,0
4969,0,4917,3,52,43,0
5001,0,4973,0,28,21,0
5084,0,5005,1,79,56,0
5134,0,5088,2,46,31,0
5247,0,5138,3,109,97,0
5270,0,5251,0,19,1,0
5329,0,5274,1,55,38,0
5364,0,5333,2,31,21,0
5441,0,5368,3,73,69,0
5500,0,5445,0,55,40,0
5586,0,5504,1,82,75,0
5681,0,5590,2,91,71,0
5770,0,5685,3,85,68,0
5787,0,5774,0,13,0,5
5831,0,5791,1,40,22,0
5938,0,5835,2,103,94,0
5991,0,5942,3,49,27,0
6059,0,5995,0,64,44,0
6139,0,6063,1,76,58,0
6240,0,6143,2,97,76,0
6338,0,6244,3,94,80,0
6427,0,6342,0,85,68,0
6486,0,6431,1,55,41,0
6521,0,6490,2,31,5,0
6631,0,6525,3,106,94,0
6645,0,6635,0,10,1,0
6707,0,6649,1,58,36,0
6787,0,6711,2,76,61,0
6891,0,6791,3,100,91,0
6902,0,6895,0,7,0,5
7003,0,6906,1,97,83,0
7116,0,7007,2,109,95,0
7163,0,7120,3,43,24,0
7210,0,7167,0,43,17,0
7236,0,7214,1,22,0,0
7316,0,7240,2,76,65,0
7357,0,7320,3,37,20,0
7389,0,7361,0,28,11,0
7418,0,7393,1,25,9,0
7525,0,7422,2,103,89,0
7569,0,7529,3,40,15,0
7670,0,7573,0,97,75,0
7690,0,7674,1,16,0,8
7767,0,7694,2,73,50,0
