step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
62,0,25,1,37,36,0
160,0,66,2,94,93,0
258,0,164,3,94,87,0
371,0,262,0,109,100,0
421,0,375,1,46,37,0
510,0,425,2,85,78,0
584,0,514,3,70,53,0
694,0,588,0,106,99,0
750,0,698,1,52,41,0
860,0,754,2,106,95,0
895,0,864,3,31,22,0
975,0,899,0,76,67,0
1034,0,979,1,55,50,0
1048,0,1038,2,10,1,0
1161,0,1052,3,109,105,0
1190,0,1165,0,25,15,0
1216,0,1194,1,22,16,0
1305,0,1220,2,85,84,0
1319,0,1309,3,10,9,0
1369,0,1323,0,46,39,0
1410,0,1373,1,37,27,0
1451,0,1414,2,37,30,0
1483,0,1455,3,28,23,0
1497,0,1487,0,10,9,0
1538,0,1501,1,37,27,0
1582,0,1542,2,40,36,0
1671,0,1586,3,85,81,0
1766,0,1675,0,91,84,0
1888,0,1770,1,118,106,0
1947,0,1892,2,55,40,0
2066,0,1951,3,115,108,0
2098,0,2070,0,28,13,0
2142,0,2102,1,40,30,0
2225,0,2146,2,79,69,0
2305,0,2229,3,76,72,0
2322,0,2309,0,13,9,0
2432,0,2326,1,106,97,0
2476,0,2436,2,40,33,0
2529,0,2480,3,49,45,0
2564,0,2533,0,31,24,0
2659,0,2568,1,91,84,0
2727,0,2663,2,64,60,0
2762,0,2731,3,31,22,0
2851,0,2766,0,85,78,0
2868,0,2855,1,13,3,0
2894,0,2872,2,22,15,0
2905,0,2898,3,7,0,0
2931,0,2909,0,22,21,0
2948,0,2935,1,13,12,0
3052,0,2952,2,100,99,0
3099,0,3056,3,43,39,0
3158,0,3103,0,55,43,0
3214,0,3162,1,52,42,0
3282,0,3218,2,64,55,0
3335,0,3286,3,49,48,0
3373,0,3339,0,34,27,0
3426,0,3377,1,49,45,0
3539,0,3430,2,109,99,0
3562,0,3543,3,19,10,0
3591,0,3566,0,25,10,0
