step,tl_id,start_at_step,cycle_time
204,0,-1,209
527,0,208,323
727,0,531,200
1092,0,731,365
1241,0,1096,149
1531,0,1245,290
1728,0,1535,197
2042,0,1732,314
2221,0,2046,179
2499,0,2225,278
2708,0,2503,209
2980,0,2712,272
3093,0,2984,113
3275,0,3097,182
3544,0,3279,269
3804,0,3548,260
4028,0,3808,224
4255,0,4032,227
4548,0,4259,293
4757,0,4552,209
4897,0,4761,140
5139,0,4901,242
5366,0,5143,227
5641,0,5370,275
6021,0,5645,380
6359,0,6025,338
6733,0,6363,374
7005,0,6737,272
7241,0,7009,236
7420,0,7245,179
7647,0,7424,227
7838,0,7651,191
8188,0,7842,350
8400,0,8192,212
8684,0,8404,284
9001,0,8688,317
9132,0,9005,131
9512,0,9136,380
9688,0,9516,176
10005,0,9692,317
10271,0,10009,266
10495,0,10275,224
10719,0,10499,224
10961,0,10723,242
11248,0,10965,287
11496,0,11252,248
11636,0,11500,140
11908,0,11640,272
12261,0,11912,353
12524,0,12265,263
12784,0,12528,260
13089,0,12788,305
13352,0,13093,263
13573,0,13356,221
13869,0,13577,296
14078,0,13873,209
14440,0,14082,362
14736,0,14444,296
14981,0,14740,245
15355,0,14985,374
15567,0,15359,212
15842,0,15571,275
15991,0,15846,149
16311,0,15995,320
16535,0,16315,224
16666,0,16539,131
16965,0,16670,299
17168,0,16969,203
17476,0,17172,308
17787,0,17480,311
18026,0,17791,239
18343,0,18030,317
18576,0,18347,233
18947,0,18580,371
19120,0,18951,173
19377,0,19124,257
19574,0,19381,197
19837,0,19578,263
20214,0,19841,377
20564,0,20218,350
20794,0,20568,230
20919,0,20798,125
21095,0,20923,176
21358,0,21099,263
21642,0,21362,284
21926,0,21646,284
22126,0,21930,200
22416,0,22130,290
22742,0,22420,326
22942,0,22746,200
23184,0,22946,242
23471,0,23188,287
23800,0,23475,329
24105,0,23804,305
24371,0,24109,266
24664,0,24375,293
24828,0,24668,164
25049,0,24832,221
25369,0,25053,320
25581,0,25373,212
25814,0,25585,233
26149,0,25818,335
26379,0,26153,230
26711,0,26383,332
26824,0,26715,113
27078,0,26828,254
27374,0,27082,296
27640,0,27378,266
27858,0,27644,218
28034,0,27862,176
28381,0,28038,347
28593,0,28385,212
28961,0,28597,368
29263,0,28965,302
29574,0,29267,311
29807,0,29578,233
30079,0,29811,272
30276,0,30083,197
30518,0,30280,242
30829,0,30522,311
31128,0,30833,299
31427,0,31132,299
31732,0,31431,305
32013,0,31736,281
32213,0,32017,200
32455,0,32217,242
