step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
59,0,25,1,34,33,0
133,0,63,2,70,69,0
156,0,137,3,19,14,0
167,0,160,0,7,0,0
286,0,171,1,115,111,0
378,0,290,2,88,84,0
446,0,382,3,64,50,0
487,0,450,0,37,28,0
516,0,491,1,25,21,0
590,0,520,2,70,66,0
691,0,594,3,97,92,0
768,0,695,0,73,69,0
812,0,772,1,40,33,0
886,0,816,2,70,56,0
951,0,890,3,61,51,0
971,0,955,0,16,5,0
1090,0,975,1,115,111,0
1158,0,1094,2,64,55,0
1265,0,1162,3,103,94,0
1339,0,1269,0,70,58,0
1404,0,1343,1,61,46,0
1445,0,1408,2,37,30,0
1558,0,1449,3,109,105,0
1653,0,1562,0,91,87,0
1775,0,1657,1,118,104,0
1801,0,1779,2,22,10,0
1878,0,1805,3,73,66,0
1889,0,1882,0,7,0,3
2008,0,1893,1,115,114,0
2052,0,2012,2,40,31,0
2144,0,2056,3,88,79,0
2158,0,2148,0,10,1,0
2214,0,2162,1,52,48,0
2327,0,2218,2,109,102,0
2365,0,2331,3,34,27,0
2418,0,2369,0,49,48,0
2531,0,2422,1,109,98,0
2596,0,2535,2,61,54,0
2679,0,2600,3,79,72,0
2711,0,2683,0,28,18,0
2779,0,2715,1,64,55,0
2793,0,2783,2,10,6,0
2912,0,2797,3,115,114,0
2938,0,2916,0,22,15,0
3048,0,2942,1,106,102,0
3116,0,3052,2,64,55,0
3202,0,3120,3,82,78,0
3240,0,3206,0,34,13,0
3257,0,3244,1,13,3,0
3325,0,3261,2,64,55,0
3426,0,3329,3,97,96,0
3524,0,3430,0,94,90,0
3613,0,3528,1,85,70,0
3672,0,3617,2,55,42,0
3794,0,3676,3,118,108,0
3898,0,3798,0,100,76,0
3948,0,3902,1,46,28,0
4022,0,3952,2,70,53,0
4120,0,4026,3,94,79,0
4137,0,4124,0,13,1,0
4151,0,4141,1,10,0,1
4216,0,4155,2,61,54,0
4329,0,4220,3,109,100,0
4349,0,4333,0,16,6,0
4411,0,4353,1,58,40,0
4425,0,4415,2,10,0,3
4466,0,4429,3,37,30,0
4543,0,4470,0,73,58,0
4632,0,4547,1,85,78,0
4754,0,4636,2,118,85,0
4819,0,4758,3,61,32,0
4860,0,4823,0,37,14,0
4898,0,4864,1,34,17,0
4942,0,4902,2,40,31,0
4962,0,4946,3,16,9,0
5069,0,4966,0,103,96,0
5107,0,5073,1,34,12,0
5220,0,5111,2,109,92,0
5240,0,5224,3,16,0,4
5278,0,5244,0,34,19,0
5355,0,5282,1,73,56,0
5381,0,5359,2,22,11,0
5428,0,5385,3,43,29,0
5472,0,5432,0,40,26,0
5573,0,5476,1,97,90,0
5611,0,5577,2,34,17,0
5670,0,5615,3,55,43,0
5696,0,5674,0,22,3,0
5764,0,5700,1,64,54,0
5868,0,5768,2,100,82,0
5930,0,5872,3,58,41,0
6001,0,5934,0,67,52,0
6090,0,6005,1,85,67,0
6185,0,6094,2,91,70,0
6289,0,6189,3,100,84,0
6411,0,6293,0,118,98,0
6434,0,6415,1,19,2,0
6553,0,6438,2,115,92,0
6594,0,6557,3,37,22,0
6659,0,6598,0,61,46,0
6718,0,6663,1,55,30,0
6792,0,6722,2,70,60,0
6815,0,6796,3,19,9,0
6859,0,6819,0,40,28,0
6903,0,6863,1,40,25,0
7016,0,6907,2,109,102,0
7135,0,7020,3,115,100,0
7212,0,7139,0,73,62,0
7292,0,7216,1,76,49,0
7408,0,7296,2,112,84,0
7506,0,7412,3,94,56,0
7553,0,7510,0,43,0,0
7672,0,7557,1,115,91,0
7686,0,7676,2,10,0,11
7736,0,7690,3,46,24,0
7828,0,7740,0,88,70,0
7878,0,7832,1,46,23,0
7901,0,7882,2,19,0,18
8011,0,7905,3,106,83,0
8070,0,8015,0,55,26,0
8138,0,8074,1,64,34,0
8161,0,8142,2,19,0,18
8223,0,8165,3,58,41,0
8264,0,8227,0,37,17,0
8296,0,8268,1,28,16,0
8328,0,8300,2,28,0,16
8444,0,8332,3,112,99,0
8566,0,8448,0,118,97,0
8658,0,8570,1,88,50,0
8681,0,8662,2,19,0,26
8722,0,8685,3,37,3,0
8739,0,8726,0,13,0,5
8810,0,8743,1,67,60,0
8914,0,8814,2,100,27,0
9003,0,8918,3,85,49,0
9044,0,9007,0,37,0,4
9100,0,9048,1,52,26,0
9177,0,9104,2,73,40,0
9254,0,9181,3,73,52,0
9274,0,9258,0,16,0,8
9384,0,9278,1,106,81,0
9395,0,9388,2,7,0,7
9454,0,9399,3,55,38,0
9486,0,9458,0,28,0,5
9605,0,9490,1,115,103,0
9667,0,9609,2,58,19,0
9783,0,9671,3,112,75,0
9872,0,9787,0,85,39,0
9886,0,9876,1,10,0,11
9978,0,9890,2,88,61,0
10091,0,9982,3,109,83,0
10150,0,10095,0,55,23,0
10251,0,10154,1,97,38,0
10289,0,10255,2,34,2,0
10327,0,10293,3,34,0,2
10389,0,10331,0,58,39,0
10493,0,10393,1,100,81,0
10549,0,10497,2,52,15,0
10671,0,10553,3,118,78,0
10742,0,10675,0,67,15,0
10852,0,10746,1,106,72,0
10899,0,10856,2,43,0,2
11000,0,10903,3,97,70,0
11092,0,11004,0,88,36,0
11106,0,11096,1,10,0,20
11126,0,11110,2,16,0,13
11152,0,11130,3,22,0,3
11238,0,11156,0,82,67,0
11336,0,11242,1,94,20,0
11437,0,11340,2,97,33,0
11484,0,11441,3,43,0,9
11528,0,11488,0,40,0,8
11575,0,11532,1,43,3,0
11598,0,11579,2,19,0,6
11678,0,11602,3,76,27,0
11776,0,11682,0,94,35,0
11814,0,11780,1,34,0,3
11894,0,11818,2,76,3,0
11989,0,11898,3,91,40,0
12018,0,11993,0,25,0,8
12053,0,12022,1,31,0,13
12091,0,12057,2,34,0,2
12150,0,12095,3,55,41,0
12191,0,12154,0,37,0,11
12205,0,12195,1,10,0,19
12318,0,12209,2,109,75,0
12410,0,12322,3,88,55,0
12523,0,12414,0,109,39,0
12576,0,12527,1,49,0,18
12689,0,12580,2,109,61,0
12793,0,12693,3,100,24,0
12906,0,12797,0,109,60,0
12917,0,12910,1,7,0,36
12937,0,12921,2,16,0,18
12951,0,12941,3,10,0,14
13040,0,12955,0,85,70,0
13117,0,13044,1,73,0,8
13167,0,13121,2,46,0,20
13214,0,13171,3,43,0,13
13273,0,13218,0,55,14,0
13323,0,13277,1,46,0,17
13376,0,13327,2,49,0,20
13459,0,13380,3,79,10,0
13539,0,13463,0,76,33,0
13589,0,13543,1,46,0,14
13711,0,13593,2,118,23,0
13797,0,13715,3,82,13,0
13907,0,13801,0,106,28,0
13984,0,13911,1,73,0,7
14100,0,13988,2,112,19,0
14123,0,14104,3,19,0,29
14140,0,14127,0,13,0,18
14187,0,14144,1,43,0,16
14303,0,14191,2,112,56,0
14422,0,14307,3,115,40,0
14448,0,14426,0,22,0,26
14486,0,14452,1,34,0,20
14563,0,14490,2,73,0,1
14682,0,14567,3,115,63,0
14696,0,14686,0,10,0,34
14812,0,14700,1,112,28,0
14880,0,14816,2,64,0,12
14957,0,14884,3,73,13,0
14980,0,14961,0,19,0,32
15093,0,14984,1,109,36,0
15176,0,15097,2,79,0,6
15217,0,15180,3,37,0,24
15297,0,15221,0,76,0,2
15383,0,15301,1,82,25,0
15397,0,15387,2,10,0,35
15462,0,15401,3,61,0,18
15575,0,15466,0,109,27,0
15682,0,15579,1,103,24,0
15732,0,15686,2,46,0,21
15776,0,15736,3,40,0,23
15859,0,15780,0,79,0,2
15927,0,15863,1,64,0,0
15962,0,15931,2,31,0,26
15982,0,15966,3,16,0,32
16011,0,15986,0,25,0,17
16052,0,16015,1,37,0,6
16153,0,16056,2,97,13,0
16182,0,16157,3,25,0,27
16232,0,16186,0,46,0,16
16294,0,16236,1,58,0,13
16314,0,16298,2,16,0,28
16436,0,16318,3,118,19,0
16498,0,16440,0,58,0,11
16590,0,16502,1,88,0,4
16673,0,16594,2,79,0,7
16789,0,16677,3,112,20,0
16800,0,16793,0,7,0,36
16817,0,16804,1,13,0,34
16903,0,16821,2,82,0,3
16962,0,16907,3,55,0,1
17066,0,16966,0,100,23,0
17086,0,17070,1,16,0,32
17112,0,17090,2,22,0,30
17204,0,17116,3,88,18,0
17308,0,17208,0,100,42,0
17427,0,17312,1,115,22,0
17450,0,17431,2,19,0,31
17536,0,17454,3,82,1,0
17583,0,17540,0,43,0,12
17624,0,17587,1,37,0,10
17743,0,17628,2,115,22,0
17754,0,17747,3,7,0,36
17789,0,17758,0,31,0,24
17908,0,17793,1,115,36,0
18006,0,17912,2,94,4,0
18050,0,18010,3,40,0,17
18082,0,18054,0,28,0,28
18183,0,18086,1,97,41,0
18215,0,18187,2,28,0,26
18325,0,18219,3,106,27,0
18366,0,18329,0,37,0,17
18467,0,18370,1,97,40,0
18478,0,18471,2,7,0,36
18501,0,18482,3,19,0,16
18560,0,18505,0,55,0,10
18622,0,18564,1,58,35,0
18702,0,18626,2,76,0,8
18749,0,18706,3,43,0,19
18868,0,18753,0,115,44,0
18981,0,18872,1,109,13,0
19058,0,18985,2,73,0,10
19081,0,19062,3,19,0,31
19167,0,19085,0,82,20,0
19247,0,19171,1,76,7,0
19303,0,19251,2,52,0,17
19410,0,19307,3,103,17,0
19472,0,19414,0,58,0,9
19537,0,19476,1,61,0,13
19659,0,19541,2,118,22,0
19694,0,19663,3,31,0,25
19774,0,19698,0,76,0,4
19878,0,19778,1,100,23,0
19934,0,19882,2,52,0,17
19990,0,19938,3,52,0,18
20025,0,19994,0,31,0,20
20069,0,20029,1,40,0,8
20155,0,20073,2,82,3,0
20238,0,20159,3,79,0,6
20291,0,20242,0,49,0,13
20362,0,20295,1,67,0,2
20478,0,20366,2,112,15,0
20564,0,20482,3,82,0,5
20668,0,20568,0,100,24,0
20688,0,20672,1,16,0,20
20729,0,20692,2,37,0,17
20845,0,20733,3,112,21,0
20925,0,20849,0,76,6,0
20963,0,20929,1,34,0,22
21085,0,20967,2,118,25,0
21126,0,21089,3,37,0,22
21236,0,21130,0,106,31,0
21265,0,21240,1,25,0,29
21345,0,21269,2,76,23,0
21458,0,21349,3,109,23,0
21508,0,21462,0,46,0,18
21630,0,21512,1,118,31,0
21698,0,21634,2,64,1,0
21772,0,21702,3,70,2,0
21783,0,21776,0,7,0,36
21881,0,21787,1,94,37,0
21922,0,21885,2,37,1,0
21960,0,21926,3,34,7,0
21977,0,21964,0,13,0,34
22039,0,21981,1,58,42,0
22155,0,22043,2,112,92,0
22169,0,22159,3,10,0,7
22228,0,22173,0,55,0,16
22272,0,22232,1,40,18,0
22334,0,22276,2,58,39,0
22447,0,22338,3,109,67,0
22500,0,22451,0,49,0,19
22553,0,22504,1,49,10,0
22645,0,22557,2,88,61,0
