step,tl_id,start_at_step,cycle_time
111,0,-1,116
419,0,115,308
790,0,423,371
1065,0,794,275
1232,0,1069,167
1390,0,1236,158
1656,0,1394,266
1889,0,1660,233
2254,0,1893,365
2457,0,2258,203
2627,0,2461,170
2884,0,2631,257
3132,0,2888,248
3422,0,3136,290
3661,0,3426,239
3936,0,3665,275
4085,0,3940,149
4255,0,4089,170
4653,0,4259,398
4961,0,4657,308
5320,0,4965,359
5688,0,5324,368
5918,0,5692,230
6139,0,5922,221
6501,0,6143,362
6737,0,6505,236
6847,0,6741,110
7137,0,6851,290
7337,0,7141,200
7666,0,7341,329
7929,0,7670,263
8192,0,7933,263
8401,0,8196,209
8703,0,8405,302
8894,0,8707,191
9241,0,8898,347
9333,0,9245,92
9653,0,9337,320
9844,0,9657,191
10125,0,9848,281
10424,0,10129,299
10756,0,10428,332
11043,0,10760,287
11321,0,11047,278
11524,0,11325,203
11841,0,11528,317
12140,0,11845,299
12343,0,12144,203
12570,0,12347,227
12827,0,12574,257
13087,0,12831,260
13281,0,13091,194
13616,0,13285,335
13858,0,13620,242
13998,0,13862,140
14324,0,14002,326
14635,0,14328,311
14976,0,14639,341
15317,0,14980,341
15457,0,15321,140
15762,0,15461,305
16070,0,15766,308
16378,0,16074,308
16599,0,16382,221
16808,0,16603,209
17116,0,16812,308
17403,0,17120,287
17534,0,17407,131
17929,0,17538,395
18330,0,17933,401
18635,0,18334,305
18862,0,18639,227
19089,0,18866,227
19394,0,19093,305
19612,0,19398,218
19881,0,19616,269
20201,0,19885,320
20398,0,20205,197
20541,0,20402,143
20894,0,20545,353
21202,0,20898,308
21531,0,21206,329
21770,0,21535,239
22156,0,21774,386
22497,0,22160,341
22751,0,22501,254
22942,0,22755,191
23238,0,22946,296
23474,0,23242,236
23623,0,23478,149
23952,0,23627,329
24068,0,23956,116
24322,0,24072,254
24555,0,24326,233
24872,0,24559,317
25228,0,24876,356
25500,0,25232,272
25829,0,25504,329
26077,0,25833,248
26439,0,26081,362
26678,0,26443,239
26929,0,26682,251
27180,0,26933,251
27362,0,27184,182
27673,0,27366,311
27894,0,27677,221
28214,0,27898,320
28456,0,28218,242
28776,0,28460,320
29102,0,28780,326
29335,0,29106,233
29583,0,29339,248
29885,0,29587,302
30112,0,29889,227
30351,0,30116,239
30653,0,30355,302
30958,0,30657,305
31164,0,30962,206
31532,0,31168,368
31654,0,31536,122
31911,0,31658,257
32072,0,31915,161
32410,0,32076,338
