step,tl_id,start_at_step,cycle_time
204,0,-1,209
488,0,208,284
745,0,492,257
1083,0,749,338
1364,0,1087,281
1648,0,1368,284
1881,0,1652,233
2129,0,1885,248
2422,0,2133,293
2613,0,2426,191
2975,0,2617,362
3217,0,2979,242
3678,0,3221,461
3908,0,3682,230
4225,0,3912,317
4389,0,4229,164
4583,0,4393,194
4843,0,4587,260
4989,0,4847,146
5246,0,4993,257
5506,0,5250,260
5709,0,5510,203
5981,0,5713,272
6208,0,5985,227
6312,0,6212,104
6563,0,6316,251
6769,0,6567,206
7026,0,6773,257
7325,0,7030,299
7558,0,7329,233
7911,0,7562,353
8177,0,7915,266
8479,0,8181,302
8748,0,8483,269
9011,0,8752,263
9325,0,9015,314
9609,0,9329,284
9998,0,9613,389
10276,0,10002,278
10416,0,10280,140
10610,0,10420,194
10771,0,10614,161
11124,0,10775,353
11315,0,11128,191
11500,0,11319,185
11712,0,11504,212
11945,0,11716,233
12112,0,11949,167
12270,0,12116,158
12578,0,12274,308
12979,0,12582,401
13332,0,12983,353
13535,0,13336,203
13798,0,13539,263
14085,0,13802,287
14378,0,14089,293
14581,0,14382,203
14775,0,14585,194
14957,0,14779,182
15292,0,14961,335
15480,0,15296,188
15698,0,15484,218
15904,0,15702,206
16122,0,15908,218
16358,0,16126,236
16735,0,16362,377
17109,0,16739,374
17258,0,17113,149
17626,0,17262,368
17973,0,17630,347
18113,0,17977,140
18427,0,18117,314
18627,0,18431,200
18902,0,18631,275
19144,0,18906,242
19419,0,19148,275
19589,0,19423,170
19930,0,19593,341
20244,0,19934,314
20501,0,20248,257
20908,0,20505,407
21042,0,20912,134
21218,0,21046,176
21466,0,21222,248
21798,0,21470,332
21998,0,21802,200
22324,0,22002,326
22623,0,22328,299
23012,0,22627,389
23212,0,23016,200
23424,0,23216,212
23624,0,23428,200
23908,0,23628,284
24201,0,23912,293
24329,0,24205,128
24499,0,24333,170
24768,0,24503,269
25130,0,24772,362
25444,0,25134,314
25662,0,25448,218
26015,0,25666,353
26254,0,26019,239
26454,0,26258,200
26636,0,26458,182
26863,0,26640,227
27165,0,26867,302
27485,0,27169,320
27676,0,27489,191
27735,0,27680,59
27887,0,27739,152
28102,0,27891,215
28407,0,28106,305
28607,0,28411,200
28942,0,28611,335
29094,0,28946,152
29351,0,29098,257
29509,0,29355,158
29748,0,29513,239
30008,0,29752,260
30241,0,30012,233
30453,0,30245,212
30644,0,30457,191
30952,0,30648,308
31257,0,30956,305
31451,0,31261,194
31786,0,31455,335
31995,0,31790,209
32165,0,31999,170
32404,0,32169,239
