step,tl_id,start_at_step,cycle_time
207,0,-1,212
461,0,211,254
673,0,465,212
933,0,677,260
1346,0,937,413
1564,0,1350,218
1782,0,1568,218
1943,0,1786,161
2215,0,1947,272
2463,0,2219,248
2699,0,2467,236
2806,0,2703,107
3114,0,2810,308
3335,0,3118,221
3520,0,3339,185
3693,0,3524,173
3953,0,3697,260
4261,0,3957,308
4554,0,4265,293
4832,0,4558,278
5140,0,4836,308
5349,0,5144,209
5564,0,5353,215
5827,0,5568,263
6003,0,5831,176
6227,0,6007,224
6388,0,6231,161
6522,0,6392,134
6668,0,6526,146
6877,0,6672,209
7038,0,6881,161
7400,0,7042,362
7627,0,7404,227
7881,0,7631,254
8135,0,7885,254
8377,0,8139,242
8634,0,8381,257
8912,0,8638,278
9238,0,8916,326
9420,0,9242,182
9614,0,9424,194
9796,0,9618,182
10065,0,9800,269
10394,0,10069,329
10711,0,10398,317
10998,0,10715,287
11312,0,11002,314
11599,0,11316,287
11760,0,11603,161
12011,0,11764,251
12274,0,12015,263
12531,0,12278,257
12791,0,12535,260
13003,0,12795,212
13335,0,13007,332
13670,0,13339,335
14107,0,13674,437
14286,0,14111,179
14477,0,14290,191
14710,0,14481,233
15036,0,14714,326
15449,0,15040,413
15742,0,15453,293
16008,0,15746,266
16247,0,16012,239
16618,0,16251,371
16893,0,16622,275
17189,0,16897,296
17587,0,17193,398
17967,0,17591,380
18125,0,17971,158
18412,0,18129,287
18726,0,18416,314
18968,0,18730,242
19228,0,18972,260
19431,0,19232,203
19748,0,19435,317
19996,0,19752,248
20310,0,20000,314
20432,0,20314,122
20740,0,20436,308
20964,0,20744,224
21176,0,20968,212
21523,0,21180,347
21753,0,21527,230
21968,0,21757,215
22285,0,21972,317
22584,0,22289,299
22775,0,22588,191
22966,0,22779,191
23313,0,22970,347
23732,0,23317,419
24055,0,23736,323
24342,0,24059,287
24614,0,24346,272
24889,0,24618,275
25173,0,24893,284
25502,0,25177,329
25699,0,25506,197
25917,0,25703,218
26198,0,25921,281
26461,0,26202,263
26676,0,26465,215
26894,0,26680,218
27235,0,26898,341
27555,0,27239,320
27710,0,27559,155
27967,0,27714,257
28161,0,27971,194
28397,0,28165,236
28585,0,28401,188
28713,0,28589,128
28925,0,28717,212
29095,0,28929,170
29304,0,29099,209
29561,0,29308,257
29860,0,29565,299
30105,0,29864,245
30476,0,30109,371
30739,0,30480,263
30930,0,30743,191
31142,0,30934,212
31429,0,31146,287
31695,0,31433,266
31976,0,31699,281
32212,0,31980,236
32454,0,32216,242
