step,tl_id,start_at_step,cycle_time
177,0,-1,182
425,0,181,248
658,0,429,233
804,0,662,146
1040,0,808,236
1363,0,1044,323
1611,0,1367,248
1823,0,1615,212
2176,0,1827,353
2484,0,2180,308
2696,0,2488,212
3013,0,2700,317
3213,0,3017,200
3449,0,3217,236
3586,0,3453,137
3816,0,3590,230
4028,0,3820,212
4297,0,4032,269
4512,0,4301,215
4724,0,4516,212
4993,0,4728,269
5277,0,4997,284
5564,0,5281,287
5704,0,5568,140
5958,0,5708,254
6215,0,5962,257
6523,0,6219,308
6792,0,6527,269
7136,0,6796,344
7252,0,7140,116
7488,0,7256,236
7637,0,7492,149
7780,0,7641,143
8031,0,7784,251
8375,0,8035,344
8548,0,8379,173
8745,0,8552,197
9032,0,8749,287
9217,0,9036,185
9552,0,9221,335
9740,0,9556,188
10129,0,9744,389
10371,0,10133,242
10604,0,10375,233
10900,0,10608,296
11256,0,10904,356
11507,0,11260,251
11821,0,11511,314
12228,0,11825,407
12494,0,12232,266
12850,0,12498,356
13068,0,12854,218
13328,0,13072,260
13516,0,13332,188
13701,0,13520,185
14036,0,13705,335
14245,0,14040,209
14490,0,14249,245
14849,0,14494,359
15064,0,14853,215
15342,0,15068,278
15641,0,15346,299
15913,0,15645,272
16152,0,15917,239
16457,0,16156,305
16696,0,16461,239
16902,0,16700,206
17153,0,16906,251
17446,0,17157,293
17601,0,17450,155
17918,0,17605,317
18070,0,17922,152
18399,0,18074,329
18749,0,18403,350
18916,0,18753,167
19146,0,18920,230
19283,0,19150,137
19543,0,19287,260
19737,0,19547,194
19949,0,19741,212
20233,0,19953,284
20550,0,20237,317
20903,0,20554,353
21211,0,20907,308
21456,0,21215,245
21749,0,21460,293
21982,0,21753,233
22200,0,21986,218
22484,0,22204,284
22690,0,22488,206
23043,0,22694,353
23342,0,23047,299
23515,0,23346,173
23868,0,23519,353
24122,0,23872,254
24334,0,24126,212
24498,0,24338,164
24749,0,24502,251
25078,0,24753,329
25326,0,25082,248
25601,0,25330,275
25699,0,25605,98
25887,0,25703,188
26234,0,25891,347
26494,0,26238,260
26682,0,26498,188
26930,0,26686,248
27121,0,26934,191
27366,0,27125,245
27590,0,27370,224
27805,0,27594,215
28062,0,27809,257
28349,0,28066,287
28594,0,28353,245
28782,0,28598,188
29057,0,28786,275
29203,0,29061,146
29487,0,29207,284
29831,0,29491,344
30091,0,29835,260
30330,0,30095,239
30629,0,30334,299
30835,0,30633,206
31173,0,30839,338
31394,0,31177,221
31735,0,31398,341
32049,0,31739,314
32267,0,32053,218
32635,0,32271,368
