step,tl_id,previous_state,current_state,action,reward
141,0,0_1_0_0_1,1_0_1_1_2,37,-0.055227530285979376
206,0,1_0_1_1_2,2_1_0_1_3,20,0.00858322411191692
316,0,2_1_0_1_3,2_1_1_0_0,35,-0.20979012285806609
384,0,2_1_1_0_0,0_1_1_1_1,21,0.04076858581789555
440,0,0_1_1_1_1,1_0_1_1_2,17,0.2110163142738103
505,0,1_0_1_1_2,1_1_0_2_3,20,0.0959982270962384
552,0,1_1_0_2_3,1_1_1_0_0,14,0.495166491574811
587,0,1_1_1_0_0,0_1_1_0_1,10,0.58866847116984
637,0,0_1_1_0_1,1_0_1_1_2,15,0.3935179112288304
681,0,1_0_1_1_2,1_1_0_1_3,13,0.5426121128245525
713,0,1_1_0_1_3,1_1_1_0_0,9,0.7235768458967817
817,0,1_1_1_0_0,0_1_2_1_1,33,-0.08310078786114883
903,0,0_1_2_1_1,1_0_2_2_2,27,-0.15845998137282158
926,0,1_0_2_2_2,2_1_0_2_3,6,0.8213680201909659
982,0,2_1_0_2_3,2_1_1_0_0,17,0.33775215413151927
1050,0,2_1_1_0_0,0_2_2_1_1,21,0.13818125647977963
1094,0,0_2_2_1_1,1_0_2_1_2,13,0.5531522884747699
1198,0,1_0_2_1_2,1_1_0_1_3,33,-0.08892664437035858
1230,0,1_1_0_1_3,1_2_0_0_0,9,0.6929546046052726
1259,0,1_2_0_0_0,0_2_1_0_1,8,0.74865781599294
1378,0,0_2_1_0_1,1_0_1_1_2,38,-0.06614642883791089
1422,0,1_0_1_1_2,2_1_0_1_3,13,0.48798119000228873
1448,0,2_1_0_1_3,2_1_1_0_0,7,0.7359901858977611
1516,0,2_1_1_0_0,0_2_1_1_1,21,0.09252464153852813
1557,0,0_2_1_1_1,1_1_1_1_2,12,0.7011779412309427
1676,0,1_1_1_1_2,1_2_0_1_3,38,-0.12672701992219848
1738,0,1_2_0_1_3,2_2_1_0_0,19,0.09080742208622339
1824,0,2_2_1_0_0,0_2_2_1_1,27,-0.15759284578581034
1868,0,0_2_2_1_1,2_0_2_1_2,13,0.5753021995127652
1921,0,2_0_2_1_2,2_1_0_1_3,16,0.41356050388858523
1947,0,2_1_0_1_3,2_1_1_0_0,7,0.702521805360497
2015,0,2_1_1_0_0,0_1_1_1_1,21,0.14263479470434925
2071,0,0_1_1_1_1,0_0_1_1_2,17,0.21685647154586918
2115,0,0_0_1_1_2,1_1_0_1_3,13,0.45239596265259674
2159,0,1_1_0_1_3,1_1_1_0_0,13,0.5356870662696176
2200,0,1_1_1_0_0,0_1_1_0_1,12,0.4548570698841299
2250,0,0_1_1_0_1,1_0_1_1_2,15,0.4121487758574255
2294,0,1_0_1_1_2,1_1_0_1_3,13,0.47961524286157664
2326,0,1_1_0_1_3,1_1_1_0_0,9,0.7315825165464818
2361,0,1_1_1_0_0,0_1_1_0_1,10,0.5956247758014821
2411,0,0_1_1_0_1,1_0_1_1_2,15,0.4077753600184021
2455,0,1_0_1_1_2,1_1_0_1_3,13,0.5027448770859646
2487,0,1_1_0_1_3,1_1_1_0_0,9,0.6538038349606196
2543,0,1_1_1_0_0,0_1_1_0_1,17,0.23328648396051843
2593,0,0_1_1_0_1,1_0_1_1_2,15,0.3349550271159605
2637,0,1_0_1_1_2,1_1_0_1_3,13,0.5396983881711279
2669,0,1_1_0_1_3,1_1_1_0_0,9,0.7022438220088585
2704,0,1_1_1_0_0,0_1_1_1_1,10,0.646952338736742
2760,0,0_1_1_1_1,1_0_1_1_2,17,0.2793841758504707
2804,0,1_0_1_1_2,1_1_0_1_3,13,0.38053344893832763
2887,0,1_1_0_1_3,1_1_1_0_0,26,-0.06514003925425682
2994,0,1_1_1_0_0,0_1_2_1_1,34,-0.13677555637966732
3095,0,0_1_2_1_1,1_0_2_2_2,32,-0.21897026572429767
3124,0,1_0_2_2_2,2_1_0_2_3,8,0.7253443936298043
3180,0,2_1_0_2_3,2_1_1_0_0,17,0.24899463275111988
3224,0,2_1_1_0_0,0_1_1_0_1,13,0.6511487488061809
3274,0,0_1_1_0_1,1_0_2_0_2,15,0.37329722790584263
3363,0,1_0_2_0_2,1_1_0_1_3,28,-0.013026800841262731
3395,0,1_1_0_1_3,1_1_1_0_0,9,0.6709283541317634
3430,0,1_1_1_0_0,0_1_1_1_1,10,0.6967501780506544
3486,0,0_1_1_1_1,1_0_1_1_2,17,0.278501571877783
3530,0,1_0_1_1_2,1_1_0_1_3,13,0.452203600248293
3586,0,1_1_0_1_3,2_1_1_0_0,17,0.27949813154454906
3630,0,2_1_1_0_0,0_1_1_1_1,13,0.6114210697796802
3686,0,0_1_1_1_1,1_0_2_1_2,17,0.21115371601897925
3790,0,1_0_2_1_2,3_1_0_2_3,33,-0.2169494821522746
3873,0,3_1_0_2_3,4_2_2_0_0,26,-0.22111678680080993
3938,0,4_2_2_0_0,0_3_2_1_1,20,0.2727908279626592
3991,0,0_3_2_1_1,1_0_3_2_2,16,0.42285283371246984
4107,0,1_0_3_2_2,1_1_0_4_3,37,-0.22622407438090886
4202,0,1_1_0_4_3,3_3_1_0_0,30,-0.13816196791999402
4222,0,3_3_1_0_0,0_3_1_1_1,5,0.8126417931270059
4287,0,0_3_1_1_1,1_0_2_1_2,20,0.2734216886098566
4340,0,1_0_2_1_2,1_1_0_2_3,16,0.3771644054507619
4387,0,1_1_0_2_3,2_1_1_0_0,14,0.4611805809085581
4416,0,2_1_1_0_0,0_2_2_1_1,8,0.8238523487119641
4436,0,0_2_2_1_1,1_0_2_1_2,5,0.8758828482533236
4489,0,1_0_2_1_2,1_1_0_1_3,16,0.35978896485984535
4521,0,1_1_0_1_3,2_1_1_0_0,9,0.7252771462460754
4565,0,2_1_1_0_0,0_1_1_2_1,13,0.5510303747051624
4669,0,0_1_1_2_1,1_0_3_3_2,33,-0.1862350051643269
4701,0,1_0_3_3_2,2_1_0_3_3,9,0.7236711400941283
4751,0,2_1_0_3_3,2_1_1_0_0,15,0.6321956182534272
4795,0,2_1_1_0_0,0_2_1_1_1,13,0.6309035900382398
4836,0,0_2_1_1_1,2_0_1_1_2,12,0.6226411254634128
4937,0,2_0_1_1_2,2_2_0_2_3,32,-0.20476939411246242
4954,0,2_2_0_2_3,2_3_0_0_0,4,0.7906384917491571
5034,0,2_3_0_0_0,0_4_2_1_1,25,-0.12704621561313634
5066,0,0_4_2_1_1,1_1_2_2_2,9,0.8854000436960107
5164,0,1_1_2_2_2,2_2_0_3_3,31,-0.18192164218304552
5232,0,2_2_0_3_3,3_2_1_0_0,21,0.09899130573043358
5279,0,3_2_1_0_0,0_3_1_1_1,14,0.5376191393864707
5338,0,0_3_1_1_1,1_0_2_1_2,18,0.4062355273032208
5391,0,1_0_2_1_2,2_0_1_2_3,16,0.35496683185665334
5504,0,2_0_1_2_3,3_1_3_1_0,36,-0.22756667210284154
5575,0,3_1_3_1_0,0_2_3_1_1,22,0.01617902849908548
5592,0,0_2_3_1_1,0_0_3_2_2,4,0.7597151302195668
5615,0,0_0_3_2_2,2_1_1_2_3,6,0.8885849018464052
