step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
50,0,25,1,25,24,0
166,0,54,2,112,111,0
246,0,170,3,76,69,0
347,0,250,0,97,88,0
427,0,351,1,76,66,0
465,0,431,2,34,27,0
485,0,469,3,16,5,0
535,0,489,0,46,40,0
594,0,539,1,55,48,0
641,0,598,2,43,36,0
658,0,645,3,13,8,0
717,0,662,0,55,54,0
785,0,721,1,64,60,0
835,0,789,2,46,34,0
945,0,839,3,106,99,0
1016,0,949,0,67,55,0
1036,0,1020,1,16,12,0
1146,0,1040,2,106,96,0
1238,0,1150,3,88,78,0
1360,0,1242,0,118,111,0
1425,0,1364,1,61,44,0
1487,0,1429,2,58,51,0
1519,0,1491,3,28,24,0
1638,0,1523,0,115,114,0
1736,0,1642,1,94,82,0
1747,0,1740,2,7,0,2
1770,0,1751,3,19,12,0
1814,0,1774,0,40,36,0
1936,0,1818,1,118,117,0
2022,0,1940,2,82,70,0
2066,0,2026,3,40,33,0
2137,0,2070,0,67,57,0
2256,0,2141,1,115,105,0
2375,0,2260,2,115,105,0
2479,0,2379,3,100,91,0
2529,0,2483,0,46,39,0
2615,0,2533,1,82,71,0
2650,0,2619,2,31,22,0
2718,0,2654,3,64,60,0
2786,0,2722,0,64,53,0
2809,0,2790,1,19,12,0
2835,0,2813,2,22,18,0
2921,0,2839,3,82,81,0
2935,0,2925,0,10,9,0
3027,0,2939,1,88,84,0
3071,0,3031,2,40,33,0
3121,0,3075,3,46,41,0
3204,0,3125,0,79,65,0
3266,0,3208,1,58,48,0
3367,0,3270,2,97,85,0
3483,0,3371,3,112,108,0
3572,0,3487,0,85,76,0
3628,0,3576,1,52,34,0
3744,0,3632,2,112,101,0
3755,0,3748,3,7,0,3
3808,0,3759,0,49,30,0
3873,0,3812,1,61,52,0
3965,0,3877,2,88,76,0
4072,0,3969,3,103,78,0
4176,0,4076,0,100,89,0
4199,0,4180,1,19,0,2
4318,0,4203,2,115,106,0
4368,0,4322,3,46,27,0
4388,0,4372,0,16,2,0
4504,0,4392,1,112,93,0
4581,0,4508,2,73,55,0
4628,0,4585,3,43,25,0
4732,0,4632,0,100,83,0
4827,0,4736,1,91,79,0
4889,0,4831,2,58,42,0
4933,0,4893,3,40,18,0
4953,0,4937,0,16,0,0
4979,0,4957,1,22,6,0
4999,0,4983,2,16,9,0
5028,0,5003,3,25,18,0
5042,0,5032,0,10,5,0
5137,0,5046,1,91,82,0
5193,0,5141,2,52,37,0
5210,0,5197,3,13,0,4
5305,0,5214,0,91,74,0
5388,0,5309,1,79,66,0
5510,0,5392,2,118,101,0
5575,0,5514,3,61,39,0
5679,0,5579,0,100,81,0
5756,0,5683,1,73,55,0
5809,0,5760,2,49,26,0
5820,0,5813,3,7,0,6
5831,0,5824,0,7,0,2
5932,0,5835,1,97,92,0
5949,0,5936,2,13,2,0
5972,0,5953,3,19,0,3
6049,0,5976,0,73,63,0
6108,0,6053,1,55,43,0
6143,0,6112,2,31,17,0
6205,0,6147,3,58,39,0
6231,0,6209,0,22,7,0
6311,0,6235,1,76,66,0
6376,0,6315,2,61,43,0
6426,0,6380,3,46,34,0
6443,0,6430,0,13,1,0
6529,0,6447,1,82,75,0
6636,0,6533,2,103,91,0
6713,0,6640,3,73,61,0
6775,0,6717,0,58,42,0
