step,tl_id,dynamic_weight,dynamic_weight_activation,reward
25,0,0.04988028731045492,6.122148243500816e-06,0.7769350387011343
51,0,0.04988028731045492,6.122148243500816e-06,0.77277163870367
77,0,0.04988028731045492,6.122148243500816e-06,0.7630857064624021
133,0,0.07482043096568237,1.2937247444068341e-05,0.1787769925132508
165,0,0.07482043096568237,1.2937247444068341e-05,0.7479175271756918
185,0,0.04988028731045492,6.122148243500816e-06,0.862673047388685
295,0,0.1247007182761373,5.777027293579057e-05,-0.09439450356539943
315,0,0.07482043096568237,1.2937247444068341e-05,0.8860013109333263
368,0,0.07482043096568237,1.2937247444068341e-05,0.27862280988978116
472,0,0.09976057462090984,2.733862281770841e-05,-0.07941579521761613
525,0,0.09976057462090984,2.733862281770841e-05,0.22379770229472942
617,0,0.09976057462090984,2.733862281770841e-05,-0.10096661923104845
694,0,0.1247007182761373,5.777027293579057e-05,-0.07469419292173154
792,0,0.19952114924181968,0.0005448987447555207,-0.19477192294055376
827,0,0.09976057462090984,2.733862281770841e-05,0.8004925012994202
940,0,0.14964086193136475,0.00012207240301665171,-0.1056346498595453
1062,0,0.09976057462090984,2.733862281770841e-05,-0.10933378891041104
1130,0,0.09976057462090984,2.733862281770841e-05,0.02976656275422369
1201,0,0.09976057462090984,2.733862281770841e-05,0.03380215805957313
1221,0,0.09976057462090984,2.733862281770841e-05,0.8706161652614175
1235,0,0.1247007182761373,5.777027293579057e-05,0.912444175399579
1348,0,0.07482043096568237,1.2937247444068341e-05,-0.046324329910482825
1461,0,0.09976057462090984,2.733862281770841e-05,-0.1316052120073701
1484,0,0.14964086193136475,0.00012207240301665171,0.7328448544322362
1519,0,0.14964086193136475,0.00012207240301665171,0.6987193351444653
1533,0,0.04988028731045492,6.122148243500816e-06,0.9364582109047999
1619,0,0.09976057462090984,2.733862281770841e-05,-0.03234598313579566
1687,0,0.1345097021277946,7.75345841725258e-05,0.0177057416475842
1788,0,0.1745810055865922,0.00025792859000988317,-0.21948830524122515
1820,0,0.1247007182761373,5.777027293579057e-05,0.8085903635473781
1867,0,0.1247007182761373,5.777027293579057e-05,0.5542559935811744
1941,0,0.1247007182761373,5.777027293579057e-05,-0.023311118863045786
1979,0,0.07482043096568237,1.2937247444068341e-05,0.718762389968356
2053,0,0.1247007182761373,5.777027293579057e-05,0.011399983476796492
2142,0,0.09976057462090984,2.733862281770841e-05,-0.035469631724926454
2219,0,0.1247007182761373,5.777027293579057e-05,0.0068960963711291075
2296,0,0.1247007182761373,5.777027293579057e-05,-0.08395099610786035
2331,0,0.07482043096568237,1.2937247444068341e-05,0.7421577640003468
2345,0,0.04988028731045492,6.122148243500816e-06,0.9206122612616786
2428,0,0.09976057462090984,2.733862281770841e-05,-0.00688916497896493
2526,0,0.09976057462090984,2.733862281770841e-05,-0.1216287619822219
2555,0,0.07482043096568237,1.2937247444068341e-05,0.7689845648694321
2662,0,0.09976057462090984,2.733862281770841e-05,-0.10563725904317638
2757,0,0.1745810055865922,0.00025792859000988317,-0.14891200341737637
2846,0,0.14964086193136475,0.00012207240301665171,-0.12182353911019773
2899,0,0.09976057462090984,2.733862281770841e-05,0.4068155973569048
3015,0,0.1247007182761373,5.777027293579057e-05,-0.12013635584266116
3071,0,0.14964086193136475,0.00012207240301665171,0.3362069532714447
3187,0,0.14964086193136475,0.00012207240301665171,-0.11903354191878569
3216,0,0.14964086193136475,0.00012207240301665171,0.7948290891465313
3335,0,0.04988028731045492,6.122148243500816e-06,-0.04228818757233832
3448,0,0.1247007182761373,5.777027293579057e-05,-0.15931951535962185
3552,0,0.1745810055865922,0.00025792859000988317,-0.22712374431344512
3665,0,0.14964086193136475,0.00012207240301665171,-0.15401756235135947
3757,0,0.2494014365522746,0.00242872564960318,-0.20780719535199066
3861,0,0.2992817238627295,0.010755244484772384,-0.31595759580677757
3911,0,0.1745810055865922,0.00025792859000988317,0.6309160898069772
4012,0,0.20974201192976785,0.0007402813823423111,-0.2589321568254451
4083,0,0.2494014365522746,0.00242872564960318,0.09730658058322414
4145,0,0.14802557363034846,0.00011629865115294907,0.35420948443490025
4180,0,0.1745810055865922,0.00025792859000988317,0.7388972447080029
4242,0,0.1247007182761373,5.777027293579057e-05,0.27474316392197756
4316,0,0.14964086193136475,0.00012207240301665171,-0.047504740084326584
4423,0,0.2325819802944064,0.0014677723412007426,-0.275095338594361
4527,0,0.19952114924181968,0.0005448987447555207,-0.3232281729255319
4634,0,0.32422186751795695,0.02245910616236272,-0.3656163473686617
4693,0,0.2992817238627295,0.010755244484772384,0.3770735459473847
4758,0,0.1745810055865922,0.00025792859000988317,0.4061694772718911
4787,0,0.14964086193136475,0.00012207240301665171,0.8310233876062735
4798,0,0.07482043096568237,1.2937247444068341e-05,0.9208565544392916
4830,0,0.09976057462090984,2.733862281770841e-05,0.623386015175473
4931,0,0.2494014365522746,0.00242872564960318,-0.1839105410376957
5008,0,0.3741021548284118,0.0930512644964546,-0.07905996607814568
5127,0,0.19952114924181968,0.0005448987447555207,-0.25239604584539027
5246,0,0.32422186751795695,0.02245910616236272,-0.4164357399010671
5299,0,0.19952114924181968,0.0005448987447555207,0.4836444457516424
5316,0,0.14964086193136475,0.00012207240301665171,0.8218455666100952
5414,0,0.19952114924181968,0.0005448987447555207,-0.1952795111842604
5455,0,0.229318082988179,0.001331046979279825,0.5536390672281096
5538,0,0.2494014365522746,0.00242872564960318,-0.296988815099299
5606,0,0.19952114924181968,0.0005448987447555207,0.20857392334620797
5641,0,0.2271833608283458,0.0012485797981446481,0.60107233596087
5667,0,0.14964086193136475,0.00012207240301665171,0.8925351380545963
5708,0,0.09976057462090984,2.733862281770841e-05,0.6677646586906393
5764,0,0.14964086193136475,0.00012207240301665171,0.20352962490620582
5841,0,0.20641450833702793,0.0006699985746208227,-0.039268735657882727
5945,0,0.27434158020750204,0.005118548954743011,-0.30014117691129966
5995,0,0.1745810055865922,0.00025792859000988317,0.5762942538844581
6072,0,0.2244612928970471,0.0011507830459559412,-0.08373611474908708
6143,0,0.27434158020750204,0.005118548954743011,0.13685091001958952
6187,0,0.14964086193136475,0.00012207240301665171,0.62263326547484
6231,0,0.14964086193136475,0.00012207240301665171,0.6386038028817071
6281,0,0.1247007182761373,5.777027293579057e-05,0.4587511036980528
6352,0,0.2244612928970471,0.0011507830459559412,0.03662301893437358
6363,0,0.14964086193136475,0.00012207240301665171,0.8679684556339731
6437,0,0.1745810055865922,0.00025792859000988317,-0.05598276200818329
6550,0,0.27434158020750204,0.005118548954743011,-0.3778835353742375
6570,0,0.27434158020750204,0.005118548954743011,0.6177551631703025
6623,0,0.14964086193136475,0.00012207240301665171,0.6982735281034476
6718,0,0.2244612928970471,0.0011507830459559412,-0.17307460941277636
6822,0,0.2992817238627295,0.010755244484772384,-0.3946676589615625
6887,0,0.19952114924181968,0.0005448987447555207,0.2829055970665589
