step,tl_id,start_at_step,cycle_time
312,0,-1,317
548,0,316,236
709,0,552,161
978,0,713,269
1226,0,982,248
1444,0,1230,218
1734,0,1448,290
1943,0,1738,209
2155,0,1947,212
2322,0,2159,167
2483,0,2326,161
2665,0,2487,182
2883,0,2669,218
3176,0,2887,293
3391,0,3180,215
3582,0,3395,191
3869,0,3586,287
4198,0,3873,329
4383,0,4202,185
4517,0,4387,134
4747,0,4521,230
4950,0,4751,203
5228,0,4954,278
5500,0,5232,272
5631,0,5504,131
5804,0,5635,173
6136,0,5808,332
6405,0,6140,269
6632,0,6409,227
6877,0,6636,245
7185,0,6881,308
7322,0,7189,137
7552,0,7326,230
7887,0,7556,335
8150,0,7891,263
8338,0,8154,188
8577,0,8342,239
8735,0,8581,158
8866,0,8739,131
9195,0,8870,329
9518,0,9199,323
9694,0,9522,176
9978,0,9698,284
10319,0,9982,341
10564,0,10323,245
10860,0,10568,296
11039,0,10864,179
11359,0,11043,320
11739,0,11363,380
12032,0,11743,293
12247,0,12036,215
12561,0,12251,314
12743,0,12565,182
12916,0,12747,173
13152,0,12920,236
13424,0,13156,272
13639,0,13428,215
13770,0,13643,131
14033,0,13774,263
14305,0,14037,272
14508,0,14309,203
14708,0,14512,200
15007,0,14712,299
15348,0,15011,341
15713,0,15352,365
15997,0,15717,284
16254,0,16001,257
16544,0,16258,290
16765,0,16548,221
17022,0,16769,257
17378,0,17026,356
17719,0,17382,341
18069,0,17723,350
18353,0,18073,284
18598,0,18357,245
18933,0,18602,335
19316,0,18937,383
19657,0,19320,341
19998,0,19661,341
20324,0,20002,326
20641,0,20328,317
20838,0,20645,197
21008,0,20842,170
21208,0,21012,200
21420,0,21212,212
21581,0,21424,161
21799,0,21585,218
22074,0,21803,275
22370,0,22078,296
22498,0,22374,128
22803,0,22502,305
23129,0,22807,326
23443,0,23133,314
23658,0,23447,215
23987,0,23662,329
24370,0,23991,383
24675,0,24374,305
24959,0,24679,284
25279,0,24963,320
25533,0,25283,254
25847,0,25537,314
26074,0,25851,227
26253,0,26078,179
26441,0,26257,188
26644,0,26445,203
26946,0,26648,302
27128,0,26950,182
27274,0,27132,146
27456,0,27278,182
27602,0,27460,146
27844,0,27606,242
27954,0,27848,110
28118,0,27958,164
28402,0,28122,284
28596,0,28406,194
28898,0,28600,302
29167,0,28902,269
29400,0,29171,233
29621,0,29404,221
29941,0,29625,320
30114,0,29945,173
30293,0,30118,179
30532,0,30297,239
30651,0,30536,119
30800,0,30655,149
30985,0,30804,185
31224,0,30989,239
31517,0,31228,293
31909,0,31521,392
32097,0,31913,188
32318,0,32101,221
