step,tl_id,start_at_step,cycle_time
132,0,-1,137
287,0,136,155
592,0,291,305
843,0,596,251
1145,0,847,302
1381,0,1149,236
1653,0,1385,272
1934,0,1657,281
2293,0,1938,359
2478,0,2297,185
2699,0,2482,221
2938,0,2703,239
3144,0,2942,206
3422,0,3148,278
3775,0,3426,353
4041,0,3779,266
4256,0,4045,215
4501,0,4260,245
4710,0,4505,209
4970,0,4714,260
5287,0,4974,317
5388,0,5291,101
5780,0,5392,392
5899,0,5784,119
6102,0,5903,203
6314,0,6106,212
6571,0,6318,257
6879,0,6575,308
7172,0,6883,293
7375,0,7176,203
7641,0,7379,266
7919,0,7645,278
8212,0,7923,293
8487,0,8216,275
8687,0,8491,200
8917,0,8691,230
9033,0,8921,116
9362,0,9037,329
9661,0,9366,299
9927,0,9665,266
10190,0,9931,263
10345,0,10194,155
10647,0,10349,302
10847,0,10651,200
11074,0,10851,227
11334,0,11078,260
11507,0,11338,173
11719,0,11511,212
12027,0,11723,308
12230,0,12031,203
12502,0,12234,272
12654,0,12506,152
12977,0,12658,323
13198,0,12981,221
13416,0,13202,218
13625,0,13420,209
13819,0,13629,194
14139,0,13823,320
14405,0,14143,266
14617,0,14409,212
14778,0,14621,161
14936,0,14782,158
15247,0,14940,311
15549,0,15251,302
15734,0,15553,185
16009,0,15738,275
16320,0,16013,311
16532,0,16324,212
16786,0,16536,254
17202,0,16790,416
17441,0,17206,239
17650,0,17445,209
17943,0,17654,293
18176,0,17947,233
18454,0,18180,278
18546,0,18458,92
18857,0,18550,311
19144,0,18861,287
19503,0,19148,359
19751,0,19507,248
20137,0,19755,386
20454,0,20141,317
20729,0,20458,275
20998,0,20733,269
21279,0,21002,281
21536,0,21283,257
21775,0,21540,239
21930,0,21779,155
22190,0,21934,260
22306,0,22194,116
22548,0,22310,242
22742,0,22552,194
23083,0,22746,341
23334,0,23087,251
23633,0,23338,299
23929,0,23637,296
24222,0,23933,293
24494,0,24226,272
24829,0,24498,335
25137,0,24833,308
25469,0,25141,332
25681,0,25473,212
25974,0,25685,293
26228,0,25978,254
26434,0,26232,206
26607,0,26438,173
26834,0,26611,227
27064,0,26838,230
27366,0,27068,302
27677,0,27370,311
28024,0,27681,347
28194,0,28028,170
28373,0,28198,179
28672,0,28377,299
28881,0,28676,209
29234,0,28885,353
29428,0,29238,194
29760,0,29432,332
29990,0,29764,230
30163,0,29994,173
30420,0,30167,257
30860,0,30424,440
31150,0,30864,290
31449,0,31154,299
31670,0,31453,221
31828,0,31674,158
31995,0,31832,167
32399,0,31999,404
