step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
95,0,25,1,70,69,0
169,0,99,2,70,69,0
264,0,173,3,91,84,0
383,0,268,0,115,105,0
415,0,387,1,28,18,0
531,0,419,2,112,105,0
545,0,535,3,10,0,2
613,0,549,0,64,60,0
669,0,617,1,52,43,0
719,0,673,2,46,39,0
733,0,723,3,10,0,0
774,0,737,0,37,33,0
893,0,778,1,115,114,0
946,0,897,2,49,38,0
969,0,950,3,19,10,0
998,0,973,0,25,10,0
1045,0,1002,1,43,39,0
1095,0,1049,2,46,42,0
1169,0,1099,3,70,66,0
1180,0,1173,0,7,5,0
1278,0,1184,1,94,87,0
1352,0,1282,2,70,66,0
1390,0,1356,3,34,30,0
1479,0,1394,0,85,80,0
1535,0,1483,1,52,43,0
1600,0,1539,2,61,51,0
1638,0,1604,3,34,30,0
1727,0,1642,0,85,78,0
1783,0,1731,1,52,40,0
1875,0,1787,2,88,79,0
1970,0,1879,3,91,87,0
1999,0,1974,0,25,10,0
2118,0,2003,1,115,109,0
2180,0,2122,2,58,45,0
2200,0,2184,3,16,7,0
2265,0,2204,0,61,60,0
2384,0,2269,1,115,108,0
2458,0,2388,2,70,63,0
2496,0,2462,3,34,27,0
2585,0,2500,0,85,78,0
2704,0,2589,1,115,108,0
2820,0,2708,2,112,105,0
2843,0,2824,3,19,10,0
2923,0,2847,0,76,64,0
3042,0,2927,1,115,108,0
3149,0,3046,2,103,96,0
3250,0,3153,3,97,88,0
3300,0,3254,0,46,29,0
3341,0,3304,1,37,22,0
3403,0,3345,2,58,47,0
3453,0,3407,3,46,39,0
3509,0,3457,0,52,51,0
3523,0,3513,1,10,0,1
3579,0,3527,2,52,51,0
3674,0,3583,3,91,87,0
3793,0,3678,0,115,100,0
3819,0,3797,1,22,12,0
3845,0,3823,2,22,9,0
3940,0,3849,3,91,76,0
3981,0,3944,0,37,27,0
4049,0,3985,1,64,52,0
4075,0,4053,2,22,7,0
4185,0,4079,3,106,89,0
4304,0,4189,0,115,105,0
4354,0,4308,1,46,27,0
4392,0,4358,2,34,14,0
4415,0,4396,3,19,8,0
4477,0,4419,0,58,46,0
4500,0,4481,1,19,15,0
4580,0,4504,2,76,64,0
4630,0,4584,3,46,28,0
4659,0,4634,0,25,15,0
4682,0,4663,1,19,12,0
4783,0,4686,2,97,86,0
4812,0,4787,3,25,5,0
4847,0,4816,0,31,17,0
4885,0,4851,1,34,23,0
4935,0,4889,2,46,39,0
4973,0,4939,3,34,27,0
5092,0,4977,0,115,108,0
5214,0,5096,1,118,99,0
5231,0,5218,2,13,0,2
5278,0,5235,3,43,24,0
5307,0,5282,0,25,13,0
5330,0,5311,1,19,14,0
5392,0,5334,2,58,48,0
5442,0,5396,3,46,40,0
5471,0,5446,0,25,13,0
5554,0,5475,1,79,72,0
5616,0,5558,2,58,44,0
5639,0,5620,3,19,7,0
5656,0,5643,0,13,1,0
5754,0,5660,1,94,87,0
5834,0,5758,2,76,55,0
5875,0,5838,3,37,19,0
5973,0,5879,0,94,75,0
6047,0,5977,1,70,58,0
6130,0,6051,2,79,62,0
6159,0,6134,3,25,2,0
6278,0,6163,0,115,103,0
6328,0,6282,1,46,26,0
6411,0,6332,2,79,55,0
6461,0,6415,3,46,25,0
6490,0,6465,0,25,10,0
6516,0,6494,1,22,13,0
6578,0,6520,2,58,46,0
6643,0,6582,3,61,54,0
6675,0,6647,0,28,21,0
6764,0,6679,1,85,67,0
6778,0,6768,2,10,0,3
6816,0,6782,3,34,27,0
6833,0,6820,0,13,1,0
6910,0,6837,1,73,64,0
6936,0,6914,2,22,7,0
7031,0,6940,3,91,84,0
7087,0,7035,0,52,40,0
7194,0,7091,1,103,91,0
7232,0,7198,2,34,15,0
7300,0,7236,3,64,55,0
7374,0,7304,0,70,43,0
7484,0,7378,1,106,90,0
7564,0,7488,2,76,37,0
7656,0,7568,3,88,53,0
7694,0,7660,0,34,5,0
7765,0,7698,1,67,39,0
7848,0,7769,2,79,47,0
7919,0,7852,3,67,37,0
8032,0,7923,0,109,80,0
8148,0,8036,1,112,80,0
8246,0,8152,2,94,60,0
8266,0,8250,3,16,0,8
8340,0,8270,0,70,37,0
8351,0,8344,1,7,0,8
8452,0,8355,2,97,69,0
8529,0,8456,3,73,25,0
8555,0,8533,0,22,0,3
8632,0,8559,1,73,23,0
8667,0,8636,2,31,9,0
8711,0,8671,3,40,16,0
8758,0,8715,0,43,13,0
8826,0,8762,1,64,48,0
8867,0,8830,2,37,13,0
8956,0,8871,3,85,63,0
9066,0,8960,0,106,84,0
9170,0,9070,1,100,67,0
9253,0,9174,2,79,20,0
9339,0,9257,3,82,40,0
9377,0,9343,0,34,4,0
9487,0,9381,1,106,77,0
9585,0,9491,2,94,62,0
9641,0,9589,3,52,17,0
9748,0,9645,0,103,71,0
9783,0,9752,1,31,0,3
9902,0,9787,2,115,91,0
9925,0,9906,3,19,0,8
9981,0,9929,0,52,35,0
10016,0,9985,1,31,0,6
10027,0,10020,2,7,0,2
10074,0,10031,3,43,9,0
10118,0,10078,0,40,28,0
10168,0,10122,1,46,24,0
10200,0,10172,2,28,11,0
10319,0,10204,3,115,93,0
10393,0,10323,0,70,51,0
10482,0,10397,1,85,53,0
10544,0,10486,2,58,6,0
10642,0,10548,3,94,62,0
10701,0,10646,0,55,12,0
10790,0,10705,1,85,55,0
10870,0,10794,2,76,38,0
10956,0,10874,3,82,58,0
11045,0,10960,0,85,30,0
11152,0,11049,1,103,48,0
11205,0,11156,2,49,7,0
11276,0,11209,3,67,23,0
11326,0,11280,0,46,6,0
11445,0,11330,1,115,87,0
11525,0,11449,2,76,21,0
11560,0,11529,3,31,0,5
11679,0,11564,0,115,46,0
11774,0,11683,1,91,41,0
11872,0,11778,2,94,33,0
11943,0,11876,3,67,0,2
11960,0,11947,0,13,0,16
12025,0,11964,1,61,17,0
12123,0,12029,2,94,66,0
12236,0,12127,3,109,54,0
12322,0,12240,0,82,0,4
12444,0,12326,1,118,58,0
12482,0,12448,2,34,0,7
12553,0,12486,3,67,20,0
12600,0,12557,0,43,0,13
12719,0,12604,1,115,88,0
12805,0,12723,2,82,9,0
12897,0,12809,3,88,24,0
12935,0,12901,0,34,0,25
12949,0,12939,1,10,0,25
13059,0,12953,2,106,34,0
13109,0,13063,3,46,1,0
13153,0,13113,0,40,0,21
13221,0,13157,1,64,0,13
13322,0,13225,2,97,28,0
13378,0,13326,3,52,3,0
13488,0,13382,0,106,14,0
13508,0,13492,1,16,0,33
13630,0,13512,2,118,59,0
13689,0,13634,3,55,0,4
13745,0,13693,0,52,0,9
13783,0,13749,1,34,0,20
13863,0,13787,2,76,36,0
13952,0,13867,3,85,27,0
14038,0,13956,0,82,0,4
14103,0,14042,1,61,0,13
14114,0,14107,2,7,0,22
14200,0,14118,3,82,35,0
14214,0,14204,0,10,0,33
14330,0,14218,1,112,28,0
14368,0,14334,2,34,0,26
14457,0,14372,3,85,41,0
14498,0,14461,0,37,0,23
14575,0,14502,1,73,8,0
14628,0,14579,2,49,0,19
14732,0,14632,3,100,45,0
14749,0,14736,0,13,0,34
14850,0,14753,1,97,15,0
14969,0,14854,2,115,15,0
15091,0,14973,3,118,29,0
15207,0,15095,0,112,33,0
15323,0,15211,1,112,18,0
