step,tl_id,start_at_step,cycle_time
171,0,-1,176
413,0,175,242
730,0,417,317
1002,0,734,272
1340,0,1006,338
1696,0,1344,356
1944,0,1700,248
2225,0,1948,281
2428,0,2229,203
2688,0,2432,260
2846,0,2692,158
3103,0,2850,257
3396,0,3107,293
3653,0,3400,257
3883,0,3657,230
4110,0,3887,227
4424,0,4114,314
4687,0,4428,263
5064,0,4691,377
5399,0,5068,335
5596,0,5403,197
5895,0,5600,299
6155,0,5899,260
6469,0,6159,314
6780,0,6473,311
7007,0,6784,227
7282,0,7011,275
7506,0,7286,224
7868,0,7510,362
8080,0,7872,212
8322,0,8084,242
8600,0,8326,278
9022,0,8604,422
9168,0,9026,146
9332,0,9172,164
9505,0,9336,173
9885,0,9509,380
10181,0,9889,296
10402,0,10185,221
10737,0,10406,335
10871,0,10741,134
11083,0,10875,212
11316,0,11087,233
11600,0,11320,284
11866,0,11604,266
12141,0,11870,275
12305,0,12145,164
12646,0,12309,341
12972,0,12650,326
13211,0,12976,239
13417,0,13215,206
13722,0,13421,305
13877,0,13726,155
14086,0,13881,209
14346,0,14090,260
14555,0,14350,209
14818,0,14559,263
15114,0,14822,296
15449,0,15118,335
15679,0,15453,230
16065,0,15683,386
16391,0,16069,326
16642,0,16395,251
17001,0,16646,359
17180,0,17005,179
17416,0,17184,236
17811,0,17420,395
18062,0,17815,251
18289,0,18066,227
18477,0,18293,188
18749,0,18481,272
19093,0,18753,344
19314,0,19097,221
19616,0,19318,302
19849,0,19620,233
20172,0,19853,323
20288,0,20176,116
20527,0,20292,239
20637,0,20531,110
20951,0,20641,314
21199,0,20955,248
21444,0,21203,245
21740,0,21448,296
21988,0,21744,248
22254,0,21992,266
22553,0,22258,299
22876,0,22557,323
23157,0,22880,281
23321,0,23161,164
23521,0,23325,200
23766,0,23525,245
24035,0,23770,269
24241,0,24039,206
24537,0,24245,296
24815,0,24541,278
25153,0,24819,338
25443,0,25157,290
25658,0,25447,215
25975,0,25662,317
26250,0,25979,275
26579,0,26254,329
26917,0,26583,338
27282,0,26921,365
27560,0,27286,278
27727,0,27564,167
27996,0,27731,269
28190,0,28000,194
28537,0,28194,347
28716,0,28541,179
28946,0,28720,230
29233,0,28950,287
29442,0,29237,209
29729,0,29446,287
29890,0,29733,161
30042,0,29894,152
30272,0,30046,230
30526,0,30276,254
30834,0,30530,308
31115,0,30838,281
31387,0,31119,272
31710,0,31391,323
31970,0,31714,260
32212,0,31974,242
32514,0,32216,302
