step,tl_id,start_at_step,cycle_time
216,0,-1,221
461,0,220,245
769,0,465,308
1011,0,773,242
1325,0,1015,314
1618,0,1329,293
1866,0,1622,248
2234,0,1870,368
2635,0,2238,401
2997,0,2639,362
3311,0,3001,314
3553,0,3315,242
3825,0,3557,272
3995,0,3829,170
4294,0,3999,299
4590,0,4298,296
4868,0,4594,278
5155,0,4872,287
5322,0,5159,167
5516,0,5326,194
5758,0,5520,242
5937,0,5762,179
6044,0,5941,107
6256,0,6048,212
6540,0,6260,284
6809,0,6544,269
7117,0,6813,308
7428,0,7121,311
7583,0,7432,155
7846,0,7587,263
8163,0,7850,317
8516,0,8167,353
8680,0,8520,164
8940,0,8684,260
9254,0,8944,314
9475,0,9258,221
9777,0,9479,302
10073,0,9781,296
10345,0,10077,272
10581,0,10349,236
10850,0,10585,269
11053,0,10854,203
11229,0,11057,176
11474,0,11233,245
11788,0,11478,314
12081,0,11792,293
12329,0,12085,248
12478,0,12333,149
12690,0,12482,212
12917,0,12694,227
13114,0,12921,197
13350,0,13118,236
13685,0,13354,335
13876,0,13689,191
14004,0,13880,128
14369,0,14008,365
14572,0,14373,203
14835,0,14576,263
15080,0,14839,245
15331,0,15084,251
15465,0,15335,134
15788,0,15469,323
16048,0,15792,260
16428,0,16052,380
16715,0,16432,287
17035,0,16719,320
17166,0,17039,131
17465,0,17170,299
17743,0,17469,278
17988,0,17747,245
18335,0,17992,347
18568,0,18339,233
18843,0,18572,275
19010,0,18847,167
19408,0,19014,398
19785,0,19412,377
20120,0,19789,335
20461,0,20124,341
20712,0,20465,251
20975,0,20716,263
21193,0,20979,218
21492,0,21197,299
21719,0,21496,227
21991,0,21723,272
22194,0,21995,203
22406,0,22198,212
22705,0,22410,299
22890,0,22709,185
23174,0,22894,284
23572,0,23178,398
23814,0,23576,242
24017,0,23818,203
24190,0,24021,173
24393,0,24194,203
24638,0,24397,245
24790,0,24642,152
25062,0,24794,272
25280,0,25066,218
25609,0,25284,329
25884,0,25613,275
26135,0,25888,251
26347,0,26139,212
26583,0,26351,236
26771,0,26587,188
27058,0,26775,287
27330,0,27062,272
27557,0,27334,227
27733,0,27561,176
28047,0,27737,314
28301,0,28051,254
28588,0,28305,287
28794,0,28592,206
29036,0,28798,242
29242,0,29040,206
29418,0,29246,176
29768,0,29422,350
30064,0,29772,296
30378,0,30068,314
30653,0,30382,275
30976,0,30657,323
31248,0,30980,272
31583,0,31252,335
31756,0,31587,173
32073,0,31760,317
32366,0,32077,293
32545,0,32370,179
