step,tl_id,start_at_step,cycle_time
288,0,-1,293
548,0,292,260
820,0,552,272
1011,0,824,191
1253,0,1015,242
1513,0,1257,260
1731,0,1517,218
2075,0,1735,344
2266,0,2079,191
2499,0,2270,233
2753,0,2503,254
2917,0,2757,164
3246,0,2921,329
3497,0,3250,251
3673,0,3501,176
3873,0,3677,200
4199,0,3877,326
4414,0,4203,215
4614,0,4418,200
4934,0,4618,320
5131,0,4938,197
5403,0,5135,272
5666,0,5407,263
5938,0,5670,272
6111,0,5942,173
6317,0,6115,206
6610,0,6321,293
6819,0,6614,209
7049,0,6823,230
7219,0,7053,170
7368,0,7223,149
7652,0,7372,284
7840,0,7656,188
8175,0,7844,335
8546,0,8179,371
8821,0,8550,275
9189,0,8825,368
9530,0,9193,341
9772,0,9534,242
10125,0,9776,353
10286,0,10129,161
10390,0,10290,104
10590,0,10394,200
10877,0,10594,287
11119,0,10881,242
11340,0,11123,221
11612,0,11344,272
11875,0,11616,263
12243,0,11879,368
12488,0,12247,245
12865,0,12492,377
13131,0,12869,266
13451,0,13135,320
13687,0,13455,236
14040,0,13691,353
14243,0,14044,203
14476,0,14247,233
14649,0,14480,173
14831,0,14653,182
15088,0,14835,257
15318,0,15092,230
15692,0,15322,374
15964,0,15696,272
16239,0,15968,275
16511,0,16243,272
16678,0,16515,167
16953,0,16682,275
17123,0,16957,170
17323,0,17127,200
17616,0,17327,293
17822,0,17620,206
18112,0,17826,290
18264,0,18116,152
18629,0,18268,365
19024,0,18633,395
19290,0,19028,266
19454,0,19294,164
19729,0,19458,275
19902,0,19733,173
20189,0,19906,287
20479,0,20193,290
20571,0,20483,92
20810,0,20575,239
20992,0,20814,182
21204,0,20996,212
21443,0,21208,239
21799,0,21447,356
22119,0,21803,320
22355,0,22123,236
22639,0,22359,284
22845,0,22643,206
23126,0,22849,281
23464,0,23130,338
23766,0,23468,302
24077,0,23770,311
24277,0,24081,200
24603,0,24281,326
24926,0,24607,323
25231,0,24930,305
25368,0,25235,137
25592,0,25372,224
25867,0,25596,275
26133,0,25871,266
26276,0,26137,143
26512,0,26280,236
26712,0,26516,200
27050,0,26716,338
27349,0,27054,299
27624,0,27353,275
27869,0,27628,245
28117,0,27873,248
28368,0,28121,251
28523,0,28372,155
28735,0,28527,212
29055,0,28739,320
29255,0,29059,200
29584,0,29259,329
29931,0,29588,347
30131,0,29935,200
30427,0,30135,296
30783,0,30431,356
31148,0,30787,365
31489,0,31152,341
31701,0,31493,212
32003,0,31705,302
32257,0,32007,254
32463,0,32261,206
32732,0,32467,269
