step,tl_id,previous_state,current_state,action,reward
25,0,0_0_1_0_2,1_1_0_0_1,31,0.7769350387011343
78,0,1_1_0_0_1,1_1_1_1_2,16,0.25282936335771966
197,0,1_1_1_1_2,2_1_1_1_3,38,-0.10727796220279934
208,0,2_1_1_1_3,2_1_1_1_0,2,0.863116726631231
282,0,2_1_1_1_0,1_2_1_2_1,23,0.020082670087676946
389,0,1_2_1_2_1,1_1_2_2_2,34,-0.1547140642375828
508,0,1_1_2_2_2,2_2_0_3_3,38,-0.31591450944917693
582,0,2_2_0_3_3,2_2_1_0_0,23,0.008170648910849352
686,0,2_2_1_0_0,1_3_2_1_1,33,-0.21956020665018205
721,0,1_3_2_1_1,1_0_2_1_2,10,0.6880956088805849
753,0,1_0_2_1_2,1_0_1_1_3,9,0.796934512470563
830,0,1_0_1_1_3,1_0_2_1_0,24,0.026897112727534107
883,0,1_0_2_1_0,0_1_2_1_1,16,0.29444616444185023
984,0,0_1_2_1_1,2_0_2_2_2,32,-0.14157067532694548
1103,0,2_0_2_2_2,2_1_0_2_3,38,-0.20289399981857797
1129,0,2_1_0_2_3,3_2_0_0_0,7,0.7927830231115142
1149,0,3_2_0_0_0,1_2_0_1_1,5,0.9173583084935947
1229,0,1_2_0_1_1,1_1_0_1_2,25,0.05174396964328011
1348,0,1_1_0_1_2,2_2_1_1_3,38,-0.13939184712482564
1455,0,2_2_1_1_3,2_3_1_1_0,34,-0.2544393519207488
1466,0,2_3_1_1_0,1_3_1_1_1,2,0.7717417554269228
1570,0,1_3_1_1_1,1_1_2_1_2,33,-0.15917844375073603
1629,0,1_1_2_1_2,2_1_1_1_3,18,0.2634537251384938
1742,0,2_1_1_1_3,2_2_1_1_0,36,-0.24294996992444928
1834,0,2_2_1_1_0,1_2_2_1_1,29,-0.20662219730808867
1911,0,1_2_2_1_1,2_1_3_1_2,24,-0.05721800385627152
2024,0,2_1_3_1_2,2_1_1_2_3,36,-0.16141864083230323
2098,0,2_1_1_2_3,2_2_1_0_0,23,-0.1173186211268393
2115,0,2_2_1_0_0,0_2_1_0_1,4,0.8656287597221545
2219,0,0_2_1_0_1,1_1_2_1_2,33,-0.08133985054850405
2251,0,1_1_2_1_2,1_1_1_1_3,9,0.7411818102897375
2262,0,1_1_1_1_3,1_1_1_1_0,2,0.9238653270292198
2273,0,1_1_1_1_0,1_1_1_1_1,2,0.9164682246613357
2392,0,1_1_1_1_1,1_1_1_1_2,38,-0.0725301648995901
2412,0,1_1_1_1_2,1_1_1_1_3,5,0.8367366881859823
2429,0,1_1_1_1_3,1_1_1_1_0,4,0.8912805016976926
2461,0,1_1_1_1_0,0_1_1_1_1,9,0.733815220492228
2514,0,0_1_1_1_1,1_1_1_1_2,16,0.3117990543069238
2543,0,1_1_1_1_2,1_1_1_1_3,8,0.7693026423633662
2560,0,1_1_1_1_3,1_1_1_1_0,4,0.8653150579296347
2649,0,1_1_1_1_0,0_2_1_1_1,28,-0.0458765785904148
2735,0,0_2_1_1_1,1_1_1_2_2,27,-0.06708192974415512
2794,0,1_1_1_2_2,2_1_1_2_3,18,0.10567700337411236
2859,0,2_1_1_2_3,2_1_1_1_0,20,0.11441383756930489
2888,0,2_1_1_1_0,0_1_1_1_1,8,0.7978914496012411
3004,0,0_1_1_1_1,1_0_2_2_2,37,-0.14339455808550416
3015,0,1_0_2_2_2,1_1_1_2_3,2,0.8754949622299659
3086,0,1_1_1_2_3,2_1_1_0_0,22,0.05632691786350653
3187,0,2_1_1_0_0,0_2_2_0_1,32,-0.09082785804378526
3261,0,0_2_2_0_1,1_1_3_0_2,23,-0.03435131893712496
3353,0,1_1_3_0_2,1_1_1_1_3,29,-0.019504848662391425
3382,0,1_1_1_1_3,1_1_1_1_0,8,0.7135159510561987
3414,0,1_1_1_1_0,0_1_1_1_1,9,0.6887641035748856
3443,0,0_1_1_1_1,0_1_1_1_2,8,0.7899628853191529
3541,0,0_1_1_1_2,2_1_1_2_3,31,-0.07259732026142783
3570,0,2_1_1_2_3,2_1_1_1_0,8,0.7397918009878308
3680,0,2_1_1_1_0,1_2_2_3_1,35,-0.17851853738558196
3736,0,1_2_2_3_1,2_1_2_3_2,17,0.20646751590330953
3852,0,2_1_2_3_2,3_2_1_4_3,37,-0.37684038722688434
3875,0,3_2_1_4_3,4_2_1_2_0,6,0.7325989704021113
3955,0,4_2_1_2_0,1_3_2_2_1,25,-0.08713310067618936
3978,0,1_3_2_2_1,1_1_2_3_2,6,0.7837861237248719
4052,0,1_1_2_3_2,1_1_0_4_3,23,-0.07135355947624612
4102,0,1_1_0_4_3,2_1_1_1_0,15,0.6364499487863937
4191,0,2_1_1_1_0,1_3_1_2_1,28,-0.11383325675500075
4220,0,1_3_1_2_1,1_1_2_3_2,8,0.8245389841594483
4267,0,1_1_2_3_2,1_1_0_3_3,14,0.3342740388134889
4296,0,1_1_0_3_3,1_2_1_1_0,8,0.8407498611121812
4325,0,1_2_1_1_0,1_2_2_1_1,8,0.7820971652342982
4360,0,1_2_2_1_1,1_1_2_1_2,10,0.6856487849298395
4407,0,1_1_2_1_2,2_1_1_2_3,14,0.4917527477089195
4424,0,2_1_1_2_3,2_1_1_1_0,4,0.9013300501807889
4513,0,2_1_1_1_0,1_2_2_2_1,28,-0.05018102663021146
4542,0,1_2_2_2_1,1_0_3_3_2,8,0.7246758975281815
4595,0,1_0_3_3_2,2_1_1_3_3,16,0.40353837657938035
4714,0,2_1_1_3_3,3_2_2_1_0,38,-0.18487352198684845
4776,0,3_2_2_1_0,1_2_2_2_1,19,0.16896927399098632
4811,0,1_2_2_2_1,2_1_2_2_2,10,0.6865278097470454
4915,0,2_1_2_2_2,2_3_1_3_3,33,-0.22171865409885083
4977,0,2_3_1_3_3,3_4_1_1_0,19,0.08307561022623715
5051,0,3_4_1_1_0,1_5_2_2_1,23,-0.10943580735691544
5134,0,1_5_2_2_1,2_0_3_3_2,26,0.07128784065035598
5217,0,2_0_3_3_2,3_1_1_4_3,26,-0.16323507844847868
5234,0,3_1_1_4_3,3_2_1_2_0,4,0.7950659396446932
5260,0,3_2_1_2_0,0_2_1_3_1,7,0.8402697816517465
5280,0,0_2_1_3_1,1_1_1_3_2,5,0.8453419266040514
5306,0,1_1_1_3_2,1_1_1_3_3,7,0.7393191256864434
5344,0,1_1_1_3_3,2_1_2_0_0,11,0.8136862809362592
5370,0,2_1_2_0_0,1_1_2_1_1,7,0.8130532060470679
5414,0,1_1_2_1_1,1_1_2_2_2,13,0.4350432846097183
5524,0,1_1_2_2_2,2_1_1_2_3,35,-0.15028773261124576
5604,0,2_1_1_2_3,3_2_1_0_0,25,-0.11405063648301261
5702,0,3_2_1_0_0,1_3_3_1_1,31,-0.21926203890292434
5824,0,1_3_3_1_1,2_1_4_3_2,39,-0.3922025214514109
5913,0,2_1_4_3_2,2_1_1_4_3,28,-0.2390375608691095
5951,0,2_1_1_4_3,3_2_1_1_0,11,0.7278530572177828
5968,0,3_2_1_1_0,1_2_2_1_1,4,0.8846136733608738
6009,0,1_2_2_1_1,1_0_2_2_2,12,0.5549189010433422
6113,0,1_0_2_2_2,2_2_1_3_3,33,-0.1662937453235658
6157,0,2_2_1_3_3,2_3_2_0_0,13,0.574865546115161
6249,0,2_3_2_0_0,0_3_2_1_1,29,-0.17052324667202504
6323,0,0_3_2_1_1,1_0_4_2_2,23,0.00854517473212198
6364,0,1_0_4_2_2,1_1_1_2_3,12,0.7799648305757757
6429,0,1_1_1_2_3,2_2_2_1_0,20,0.1848152290997093
6497,0,2_2_2_1_0,1_2_3_1_1,21,0.09605460545425529
6529,0,1_2_3_1_1,1_1_3_1_2,9,0.7130125018923378
6651,0,1_1_3_1_2,2_3_1_2_3,39,-0.22448637910186114
6662,0,2_3_1_2_3,2_3_1_1_0,2,0.7859751329600226
6706,0,2_3_1_1_0,1_4_2_1_1,13,0.43214672659235787
6729,0,1_4_2_1_1,1_1_2_1_2,6,0.8846661380530126
6800,0,1_1_2_1_2,2_2_1_2_3,22,-0.019160273487355304
6892,0,2_2_1_2_3,3_3_1_1_0,29,-0.18704305537716845
6954,0,3_3_1_1_0,1_3_2_1_1,19,0.14591266978531078
7061,0,1_3_2_1_1,1_1_3_2_2,34,-0.2598830812322672
7078,0,1_1_3_2_2,1_1_2_3_3,4,0.8085910426782699
7089,0,1_1_2_3_3,1_1_2_2_0,2,0.8733469110607354
