step,tl_id,start_at_step,cycle_time
180,0,-1,185
500,0,184,320
715,0,504,215
987,0,719,272
1361,0,991,374
1525,0,1365,164
1887,0,1529,362
2207,0,1891,320
2455,0,2211,248
2631,0,2459,176
2885,0,2635,254
3118,0,2889,233
3438,0,3122,320
3611,0,3442,173
3841,0,3615,230
4110,0,3845,269
4340,0,4114,230
4648,0,4344,308
4893,0,4652,245
5108,0,4897,215
5425,0,5112,317
5682,0,5429,257
5957,0,5686,275
6265,0,5961,308
6495,0,6269,230
6752,0,6499,257
6937,0,6756,185
7227,0,6941,290
7346,0,7231,119
7657,0,7350,311
7848,0,7661,191
8036,0,7852,188
8353,0,8040,317
8562,0,8357,209
8981,0,8566,419
9244,0,8985,263
9495,0,9248,251
9812,0,9499,317
10039,0,9816,227
10260,0,10043,221
10475,0,10264,215
10759,0,10479,284
11022,0,10763,263
11138,0,11026,116
11314,0,11142,176
11532,0,11318,218
11906,0,11536,374
12124,0,11910,218
12507,0,12128,383
12737,0,12511,230
13051,0,12741,314
13215,0,13055,164
13472,0,13219,257
13717,0,13476,245
13938,0,13721,221
14165,0,13942,227
14368,0,14169,203
14637,0,14372,269
14957,0,14641,320
15235,0,14961,278
15459,0,15239,224
15716,0,15463,257
15892,0,15720,176
16113,0,15896,221
16310,0,16117,197
16594,0,16314,284
16866,0,16598,272
17153,0,16870,287
17440,0,17157,287
17721,0,17444,281
18020,0,17725,299
18202,0,18024,182
18465,0,18206,263
18728,0,18469,263
19090,0,18732,362
19440,0,19094,350
19598,0,19444,158
19762,0,19602,164
20082,0,19766,320
20300,0,20086,218
20497,0,20304,197
20718,0,20501,221
21023,0,20722,305
21367,0,21027,344
21690,0,21371,323
21893,0,21694,203
22189,0,21897,296
22458,0,22193,269
22682,0,22462,224
23017,0,22686,335
23238,0,23021,221
23516,0,23242,278
23734,0,23520,218
24015,0,23738,281
24401,0,24019,386
24784,0,24405,383
25032,0,24788,248
25352,0,25036,320
25594,0,25356,242
25914,0,25598,320
26126,0,25918,212
26428,0,26130,302
26622,0,26432,194
26885,0,26626,263
27172,0,26889,287
27390,0,27176,218
27638,0,27394,248
28009,0,27642,371
28410,0,28013,401
28736,0,28414,326
28882,0,28740,146
29112,0,28886,230
29336,0,29116,224
29482,0,29340,146
29706,0,29486,224
30083,0,29710,377
30388,0,30087,305
30543,0,30392,155
30686,0,30547,143
30922,0,30690,236
31206,0,30926,284
31481,0,31210,275
31828,0,31485,347
32085,0,31832,257
32258,0,32089,173
32554,0,32262,296
