step,tl_id,dynamic_weight,dynamic_weight_activation,reward
138,0,0.07482043096568237,1.2937247444068341e-05,-0.05190875760458303
254,0,0.1247007182761373,5.777027293579057e-05,-0.18280813826301584
280,0,0.1247007182761373,5.777027293579057e-05,0.7237273357810722
366,0,0.07482043096568237,1.2937247444068341e-05,-0.05925458902919799
458,0,0.09976057462090984,2.733862281770841e-05,-0.06714419360194755
469,0,0.09976057462090984,2.733862281770841e-05,0.8690260314440925
549,0,0.07482043096568237,1.2937247444068341e-05,-0.00023700899175269852
626,0,0.09976057462090984,2.733862281770841e-05,-0.021771287754337548
742,0,0.1247007182761373,5.777027293579057e-05,-0.16486560657929594
849,0,0.1247007182761373,5.777027293579057e-05,-0.1516534303875905
938,0,0.1745810055865922,0.00025792859000988317,-0.09945192255832291
1009,0,0.09976057462090984,2.733862281770841e-05,0.1835734060847519
1029,0,0.09976057462090984,2.733862281770841e-05,0.8457266178644834
1127,0,0.07482043096568237,1.2937247444068341e-05,-0.026766229335871146
1213,0,0.09976057462090984,2.733862281770841e-05,-0.027775445044267967
1281,0,0.1745810055865922,0.00025792859000988317,0.049436110151314966
1301,0,0.07482043096568237,1.2937247444068341e-05,0.9336456880327652
1321,0,0.04988028731045492,6.122148243500816e-06,0.8324593677819192
1338,0,0.04988028731045492,6.122148243500816e-06,0.8622030388212217
1442,0,0.09976057462090984,2.733862281770841e-05,-0.08203572836721996
1543,0,0.14964086193136475,0.00012207240301665171,-0.1219395011378711
1590,0,0.07482043096568237,1.2937247444068341e-05,0.587268837405517
1676,0,0.09976057462090984,2.733862281770841e-05,-0.027217548315653664
1795,0,0.1247007182761373,5.777027293579057e-05,-0.1892917689856191
1911,0,0.1745810055865922,0.00025792859000988317,-0.20221694005084725
1946,0,0.14964086193136475,0.00012207240301665171,0.7336560975594004
2023,0,0.1247007182761373,5.777027293579057e-05,-0.09050214484865814
2052,0,0.07482043096568237,1.2937247444068341e-05,0.8312386020233345
2144,0,0.09976057462090984,2.733862281770841e-05,-0.054100852762127574
2191,0,0.09976057462090984,2.733862281770841e-05,0.4952139334532005
2211,0,0.09976057462090984,2.733862281770841e-05,0.8773603553646593
2288,0,0.09976057462090984,2.733862281770841e-05,-0.019668729124549218
2302,0,0.06165903702923002,8.716980907985052e-06,0.9180049843449543
2343,0,0.04988028731045492,6.122148243500816e-06,0.4794109386447341
2360,0,0.04988028731045492,6.122148243500816e-06,0.8977232195113486
2404,0,0.07482043096568237,1.2937247444068341e-05,0.41104527044065886
