step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
41,0,25,1,16,15,0
58,0,45,2,13,12,0
135,0,62,3,73,72,0
251,0,139,0,112,105,0
310,0,255,1,55,45,0
360,0,314,2,46,39,0
452,0,364,3,88,73,0
547,0,456,0,91,82,0
582,0,551,1,31,22,0
626,0,586,2,40,29,0
643,0,630,3,13,6,0
765,0,647,0,118,117,0
848,0,769,1,79,75,0
934,0,852,2,82,70,0
1041,0,938,3,103,91,0
1070,0,1045,0,25,3,0
1099,0,1074,1,25,16,0
1131,0,1103,2,28,21,0
1208,0,1135,3,73,69,0
1312,0,1212,0,100,96,0
1332,0,1316,1,16,3,0
1376,0,1336,2,40,35,0
1486,0,1380,3,106,102,0
1569,0,1490,0,79,78,0
1688,0,1573,1,115,101,0
1711,0,1692,2,19,4,0
1743,0,1715,3,28,24,0
1778,0,1747,0,31,24,0
1831,0,1782,1,49,44,0
1872,0,1835,2,37,25,0
1898,0,1876,3,22,21,0
1975,0,1902,0,73,59,0
1986,0,1979,1,7,2,0
2075,0,1990,2,85,81,0
2173,0,2079,3,94,82,0
2208,0,2177,0,31,30,0
2291,0,2212,1,79,72,0
2356,0,2295,2,61,53,0
2460,0,2360,3,100,94,0
2477,0,2464,0,13,6,0
2524,0,2481,1,43,34,0
2595,0,2528,2,67,60,0
2648,0,2599,3,49,45,0
2713,0,2652,0,61,51,0
2826,0,2717,1,109,99,0
2909,0,2830,2,79,69,0
2968,0,2913,3,55,43,0
2979,0,2972,0,7,0,1
3056,0,2983,1,73,69,0
3130,0,3060,2,70,66,0
3162,0,3134,3,28,23,0
3239,0,3166,0,73,53,0
3313,0,3243,1,70,60,0
3390,0,3317,2,73,60,0
3422,0,3394,3,28,24,0
3532,0,3426,0,106,102,0
3594,0,3536,1,58,46,0
3647,0,3598,2,49,45,0
3688,0,3651,3,37,27,0
3723,0,3692,0,31,22,0
3839,0,3727,1,112,108,0
3952,0,3843,2,109,92,0
3969,0,3956,3,13,0,2
3989,0,3973,0,16,0,1
4009,0,3993,1,16,2,0
4065,0,4013,2,52,48,0
4187,0,4069,3,118,101,0
4309,0,4191,0,118,106,0
4326,0,4313,1,13,0,5
4379,0,4330,2,49,37,0
4402,0,4383,3,19,7,0
4425,0,4406,0,19,7,0
4532,0,4429,1,103,84,0
4651,0,4536,2,115,98,0
4686,0,4655,3,31,9,0
4763,0,4690,0,73,54,0
4867,0,4767,1,100,85,0
4917,0,4871,2,46,39,0
4985,0,4921,3,64,47,0
5068,0,4989,0,79,63,0
5094,0,5072,1,22,0,2
5186,0,5098,2,88,72,0
5239,0,5190,3,49,30,0
5358,0,5243,0,115,100,0
5477,0,5362,1,115,93,0
5500,0,5481,2,19,0,2
5514,0,5504,3,10,0,2
5630,0,5518,0,112,102,0
5716,0,5634,1,82,73,0
5835,0,5720,2,115,82,0
5918,0,5839,3,79,45,0
6034,0,5922,0,112,91,0
6150,0,6038,1,112,88,0
6245,0,6154,2,91,56,0
6271,0,6249,3,22,5,0
6288,0,6275,0,13,0,3
6302,0,6292,1,10,0,1
6352,0,6306,2,46,36,0
6420,0,6356,3,64,63,0
6461,0,6424,0,37,23,0
6490,0,6465,1,25,16,0
6549,0,6494,2,55,40,0
6671,0,6553,3,118,111,0
6769,0,6675,0,94,82,0
6828,0,6773,1,55,28,0
6911,0,6832,2,79,58,0
6922,0,6915,3,7,0,1
7008,0,6926,0,82,67,0
7109,0,7012,1,97,83,0
7225,0,7113,2,112,93,0
7269,0,7229,3,40,23,0
7322,0,7273,0,49,24,0
7423,0,7326,1,97,81,0
7539,0,7427,2,112,83,0
7613,0,7543,3,70,33,0
7648,0,7617,0,31,0,1
7743,0,7652,1,91,60,0
7769,0,7747,2,22,0,3
7876,0,7773,3,103,81,0
7896,0,7880,0,16,0,6
7916,0,7900,1,16,0,2
7972,0,7920,2,52,22,0
8001,0,7976,3,25,10,0
8042,0,8005,0,37,6,0
8131,0,8046,1,85,64,0
8229,0,8135,2,94,80,0
8330,0,8233,3,97,70,0
8392,0,8334,0,58,21,0
8436,0,8396,1,40,10,0
8465,0,8440,2,25,0,7
8587,0,8469,3,118,92,0
8622,0,8591,0,31,7,0
8681,0,8626,1,55,35,0
8764,0,8685,2,79,44,0
8802,0,8768,3,34,7,0
8885,0,8806,0,79,52,0
8947,0,8889,1,58,38,0
9003,0,8951,2,52,28,0
9023,0,9007,3,16,0,5
9061,0,9027,0,34,20,0
9111,0,9065,1,46,27,0
9182,0,9115,2,67,46,0
9208,0,9186,3,22,0,4
9312,0,9212,0,100,83,0
9395,0,9316,1,79,57,0
9481,0,9399,2,82,61,0
9504,0,9485,3,19,0,17
9566,0,9508,0,58,37,0
9670,0,9570,1,100,68,0
9789,0,9674,2,115,96,0
9848,0,9793,3,55,0,6
9889,0,9852,0,37,1,0
9942,0,9893,1,49,14,0
9998,0,9946,2,52,28,0
10069,0,10002,3,67,14,0
10125,0,10073,0,52,24,0
10178,0,10129,1,49,20,0
10237,0,10182,2,55,40,0
10287,0,10241,3,46,13,0
10322,0,10291,0,31,19,0
10351,0,10326,1,25,5,0
10386,0,10355,2,31,18,0
10427,0,10390,3,37,30,0
10462,0,10431,0,31,11,0
10509,0,10466,1,43,32,0
10523,0,10513,2,10,0,5
10564,0,10527,3,37,22,0
10623,0,10568,0,55,35,0
10652,0,10627,1,25,0,0
10675,0,10656,2,19,0,7
10713,0,10679,3,34,23,0
10775,0,10717,0,58,48,0
10807,0,10779,1,28,13,0
10878,0,10811,2,67,36,0
10898,0,10882,3,16,0,3
10969,0,10902,0,67,39,0
11073,0,10973,1,100,63,0
11090,0,11077,2,13,0,9
11116,0,11094,3,22,0,4
11214,0,11120,0,94,72,0
11300,0,11218,1,82,43,0
11347,0,11304,2,43,0,6
11385,0,11351,3,34,0,18
11423,0,11389,0,34,0,4
11434,0,11427,1,7,0,9
11529,0,11438,2,91,49,0
11570,0,11533,3,37,0,9
