step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
134,0,25,1,109,108,0
241,0,138,2,103,102,0
309,0,245,3,64,54,0
422,0,313,0,109,98,0
454,0,426,1,28,21,0
474,0,458,2,16,12,0
533,0,478,3,55,48,0
562,0,537,0,25,20,0
582,0,566,1,16,10,0
683,0,586,2,97,91,0
805,0,687,3,118,113,0
846,0,809,0,37,27,0
959,0,850,1,109,105,0
1000,0,963,2,37,22,0
1074,0,1004,3,70,61,0
1136,0,1078,0,58,38,0
1162,0,1140,1,22,15,0
1227,0,1166,2,61,54,0
1268,0,1231,3,37,30,0
1282,0,1272,0,10,9,0
1338,0,1286,1,52,37,0
1370,0,1342,2,28,24,0
1453,0,1374,3,79,75,0
1479,0,1457,0,22,15,0
1544,0,1483,1,61,54,0
1597,0,1548,2,49,42,0
1719,0,1601,3,118,114,0
1757,0,1723,0,34,26,0
1831,0,1761,1,70,58,0
1875,0,1835,2,40,28,0
1943,0,1879,3,64,60,0
2044,0,1947,0,97,85,0
2070,0,2048,1,22,15,0
2192,0,2074,2,118,108,0
2218,0,2196,3,22,13,0
2235,0,2222,0,13,12,0
2285,0,2239,1,46,37,0
2368,0,2289,2,79,75,0
2415,0,2372,3,43,39,0
2480,0,2419,0,61,57,0
2518,0,2484,1,34,23,0
2607,0,2522,2,85,80,0
2675,0,2611,3,64,59,0
2794,0,2679,0,115,106,0
2904,0,2798,1,106,95,0
2987,0,2908,2,79,72,0
3040,0,2991,3,49,39,0
3060,0,3044,0,16,5,0
3137,0,3064,1,73,72,0
3241,0,3141,2,100,91,0
3252,0,3245,3,7,6,0
3335,0,3256,0,79,66,0
3439,0,3339,1,100,93,0
3480,0,3443,2,37,27,0
3578,0,3484,3,94,85,0
3589,0,3582,0,7,0,3
3630,0,3593,1,37,30,0
3677,0,3634,2,43,36,0
3727,0,3681,3,46,41,0
3783,0,3731,0,52,35,0
3809,0,3787,1,22,16,0
3919,0,3813,2,106,99,0
3987,0,3923,3,64,52,0
4031,0,3991,0,40,30,0
4153,0,4035,1,118,103,0
4233,0,4157,2,76,64,0
4313,0,4237,3,76,49,0
4366,0,4317,0,49,32,0
4467,0,4370,1,97,81,0
4517,0,4471,2,46,28,0
4552,0,4521,3,31,20,0
4671,0,4556,0,115,98,0
4745,0,4675,1,70,61,0
4759,0,4749,2,10,0,3
4824,0,4763,3,61,44,0
4841,0,4828,0,13,0,1
4852,0,4845,1,7,0,0
4905,0,4856,2,49,39,0
4994,0,4909,3,85,81,0
5056,0,4998,0,58,44,0
5115,0,5060,1,55,27,0
5207,0,5119,2,88,72,0
5218,0,5211,3,7,0,7
5241,0,5222,0,19,2,0
5360,0,5245,1,115,106,0
5467,0,5364,2,103,91,0
5520,0,5471,3,49,17,0
5630,0,5524,0,106,87,0
5653,0,5634,1,19,6,0
5745,0,5657,2,88,68,0
5774,0,5749,3,25,2,0
5824,0,5778,0,46,32,0
5904,0,5828,1,76,59,0
6020,0,5908,2,112,96,0
6124,0,6024,3,100,69,0
6204,0,6128,0,76,63,0
6281,0,6208,1,73,47,0
6385,0,6285,2,100,76,0
6408,0,6389,3,19,0,1
6497,0,6412,0,85,71,0
6580,0,6501,1,79,68,0
6663,0,6584,2,79,64,0
6707,0,6667,3,40,22,0
6760,0,6711,0,49,35,0
6849,0,6764,1,85,71,0
6902,0,6853,2,49,37,0
7012,0,6906,3,106,94,0
7077,0,7016,0,61,41,0
7136,0,7081,1,55,38,0
7207,0,7140,2,67,50,0
7290,0,7211,3,79,66,0
7373,0,7294,0,79,50,0
7456,0,7377,1,79,58,0
7506,0,7460,2,46,9,0
7592,0,7510,3,82,54,0
7603,0,7596,0,7,0,9
7701,0,7607,1,94,70,0
7760,0,7705,2,55,29,0
7879,0,7764,3,115,91,0
7923,0,7883,0,40,0,3
8039,0,7927,1,112,87,0
8056,0,8043,2,13,0,8
8082,0,8060,3,22,0,1
8165,0,8086,0,79,35,0
8191,0,8169,1,22,3,0
8265,0,8195,2,70,35,0
8300,0,8269,3,31,6,0
8422,0,8304,0,118,96,0
8514,0,8426,1,88,52,0
8555,0,8518,2,37,0,0
8572,0,8559,3,13,0,11
8589,0,8576,0,13,0,3
8651,0,8593,1,58,51,0
8749,0,8655,2,94,80,0
8766,0,8753,3,13,0,19
8876,0,8770,0,106,75,0
8938,0,8880,1,58,36,0
9009,0,8942,2,67,37,0
9029,0,9013,3,16,0,24
9112,0,9033,0,79,63,0
9177,0,9116,1,61,33,0
9239,0,9181,2,58,27,0
9280,0,9243,3,37,0,21
9318,0,9284,0,34,15,0
9419,0,9322,1,97,80,0
9523,0,9423,2,100,81,0
9627,0,9527,3,100,17,0
9686,0,9631,0,55,26,0
9700,0,9690,1,10,0,11
9753,0,9704,2,49,30,0
9833,0,9757,3,76,55,0
9847,0,9837,0,10,0,4
9918,0,9851,1,67,16,0
9950,0,9922,2,28,8,0
10006,0,9954,3,52,32,0
10023,0,10010,0,13,0,10
10070,0,10027,1,43,28,0
10099,0,10074,2,25,16,0
10176,0,10103,3,73,56,0
10199,0,10180,0,19,0,6
10288,0,10203,1,85,62,0
10377,0,10292,2,85,61,0
10481,0,10381,3,100,74,0
10552,0,10485,0,67,12,0
10644,0,10556,1,88,51,0
10694,0,10648,2,46,2,0
10774,0,10698,3,76,44,0
10872,0,10778,0,94,61,0
10928,0,10876,1,52,14,0
11020,0,10932,2,88,44,0
11124,0,11024,3,100,67,0
11225,0,11128,0,97,45,0
11299,0,11229,1,70,0,1
11310,0,11303,2,7,0,19
11339,0,11314,3,25,0,8
11422,0,11343,0,79,41,0
11526,0,11426,1,100,69,0
11552,0,11530,2,22,0,30
11647,0,11556,3,91,40,0
11667,0,11651,0,16,0,13
11681,0,11671,1,10,0,9
11707,0,11685,2,22,0,31
11796,0,11711,3,85,70,0
11888,0,11800,0,88,32,0
11968,0,11892,1,76,9,0
12033,0,11972,2,61,0,11
12044,0,12037,3,7,0,18
12136,0,12048,0,88,48,0
12162,0,12140,1,22,0,7
12197,0,12166,2,31,0,24
12262,0,12201,3,61,0,4
12282,0,12266,0,16,0,6
12335,0,12286,1,49,5,0
12418,0,12339,2,79,0,4
12432,0,12422,3,10,0,12
12509,0,12436,0,73,28,0
12526,0,12513,1,13,0,12
12543,0,12530,2,13,0,19
12584,0,12547,3,37,0,11
12697,0,12588,0,109,100,0
12747,0,12701,1,46,0,5
12812,0,12751,2,61,0,14
