step,tl_id,start_at_step,cycle_time
246,0,-1,251
485,0,250,239
658,0,489,173
945,0,662,287
1238,0,949,293
1519,0,1242,281
1770,0,1523,251
2066,0,1774,296
2479,0,2070,413
2718,0,2483,239
2921,0,2722,203
3121,0,2925,200
3483,0,3125,362
3755,0,3487,272
4072,0,3759,317
4368,0,4076,296
4628,0,4372,260
4933,0,4632,305
5028,0,4937,95
5210,0,5032,182
5575,0,5214,365
5820,0,5579,245
5972,0,5824,152
6205,0,5976,233
6426,0,6209,221
6713,0,6430,287
6967,0,6717,254
7236,0,6971,269
7574,0,7240,338
7816,0,7578,242
8073,0,7820,257
8456,0,8077,383
8770,0,8460,314
9015,0,8774,245
9212,0,9019,197
9442,0,9216,230
9813,0,9446,371
10067,0,9817,254
10261,0,10071,194
10557,0,10265,296
10751,0,10561,194
11038,0,10755,287
11367,0,11042,329
11609,0,11371,242
11812,0,11613,203
12012,0,11816,200
12170,0,12016,158
12436,0,12174,266
12612,0,12440,176
12884,0,12616,272
13072,0,12888,188
13323,0,13076,251
13625,0,13327,302
13987,0,13629,362
14247,0,13991,260
14552,0,14251,305
14914,0,14556,362
15228,0,14918,314
15491,0,15232,263
15811,0,15495,320
16065,0,15815,254
16277,0,16069,212
16540,0,16281,263
16839,0,16544,299
17084,0,16843,245
17311,0,17088,227
17643,0,17315,332
18050,0,17647,407
18262,0,18054,212
18474,0,18266,212
18719,0,18478,245
18985,0,18723,266
19314,0,18989,329
19439,0,19318,125
19522,0,19443,83
19737,0,19526,215
19919,0,19741,182
20275,0,19923,356
20535,0,20279,260
20855,0,20539,320
21175,0,20859,320
21513,0,21179,338
21713,0,21517,200
21928,0,21717,215
22338,0,21932,410
22589,0,22342,251
22936,0,22593,347
23070,0,22940,134
23378,0,23074,308
23581,0,23382,203
23838,0,23585,257
24092,0,23842,254
24463,0,24096,371
24672,0,24467,209
24800,0,24676,128
25225,0,24804,425
25518,0,25229,293
25868,0,25522,350
26086,0,25872,218
26409,0,26090,323
26693,0,26413,284
27079,0,26697,386
27360,0,27083,281
27647,0,27364,287
27841,0,27651,194
27984,0,27845,143
28379,0,27988,395
28663,0,28383,284
29064,0,28667,401
29342,0,29068,278
29536,0,29346,194
29913,0,29540,377
30230,0,29917,317
30526,0,30234,296
30876,0,30530,350
31184,0,30880,308
31444,0,31188,260
31653,0,31448,209
31844,0,31657,191
32074,0,31848,230
32286,0,32078,212
32522,0,32290,236
