step,tl_id,start_at_step,cycle_time
273,0,-1,278
614,0,277,341
838,0,618,224
996,0,842,158
1154,0,1000,158
1501,0,1158,347
1695,0,1505,194
2030,0,1699,335
2293,0,2034,263
2652,0,2297,359
2936,0,2656,284
3175,0,2940,239
3492,0,3179,317
3665,0,3496,173
3961,0,3669,296
4176,0,3965,215
4355,0,4180,179
4612,0,4359,257
4857,0,4616,245
5009,0,4861,152
5269,0,5013,260
5601,0,5273,332
5903,0,5605,302
6136,0,5907,233
6369,0,6140,233
6572,0,6373,203
6949,0,6576,377
7209,0,6953,260
7496,0,7213,287
7747,0,7500,251
8076,0,7751,329
8324,0,8080,248
8632,0,8328,308
8877,0,8636,245
9236,0,8881,359
9370,0,9240,134
9822,0,9374,452
10136,0,9826,314
10471,0,10140,335
10719,0,10475,248
10982,0,10723,263
11227,0,10986,245
11535,0,11231,308
11789,0,11539,254
12076,0,11793,287
12393,0,12080,317
12605,0,12397,212
12847,0,12609,242
12981,0,12851,134
13196,0,12985,215
13414,0,13200,218
13719,0,13418,305
14000,0,13723,281
14344,0,14004,344
14622,0,14348,278
14804,0,14626,182
15145,0,14808,341
15324,0,15149,179
15575,0,15328,251
15670,0,15579,95
15855,0,15674,185
16163,0,15859,308
16408,0,16167,245
16623,0,16412,215
16979,0,16627,356
17080,0,16983,101
17376,0,17084,296
17741,0,17380,365
18076,0,17745,335
18285,0,18080,209
18623,0,18289,338
18898,0,18627,275
19185,0,18902,287
19364,0,19189,179
19609,0,19368,245
19932,0,19613,323
20321,0,19936,389
20581,0,20325,260
20874,0,20585,293
21107,0,20878,233
21382,0,21111,275
21567,0,21386,185
21866,0,21571,299
22099,0,21870,233
22359,0,22103,260
22637,0,22363,278
22882,0,22641,245
23187,0,22886,305
23456,0,23191,269
23728,0,23460,272
23862,0,23732,134
23981,0,23866,119
24148,0,23985,167
24435,0,24152,287
24617,0,24439,182
24790,0,24621,173
25104,0,24794,314
25331,0,25108,227
25672,0,25335,341
25857,0,25676,185
26048,0,25861,191
26242,0,26052,194
26520,0,26246,278
26825,0,26524,305
27124,0,26829,299
27402,0,27128,278
27695,0,27406,293
27889,0,27699,194
28161,0,27893,272
28394,0,28165,233
28639,0,28398,245
28929,0,28643,290
29234,0,28933,305
29554,0,29238,320
29814,0,29558,260
30029,0,29818,215
30214,0,30033,185
30318,0,30218,104
30614,0,30322,296
30727,0,30618,113
30945,0,30731,218
31202,0,30949,257
31351,0,31206,149
31515,0,31355,164
31712,0,31519,197
31909,0,31716,197
32193,0,31913,284
32393,0,32197,200
