step,tl_id,start_at_step,cycle_time
270,0,-1,275
509,0,274,239
769,0,513,260
1041,0,773,272
1337,0,1045,296
1504,0,1341,167
1767,0,1508,263
2087,0,1771,320
2305,0,2091,218
2553,0,2309,248
2873,0,2557,320
3061,0,2877,188
3228,0,3065,167
3446,0,3232,218
3811,0,3450,365
3921,0,3815,110
4226,0,3925,305
4549,0,4230,323
4908,0,4553,359
5111,0,4912,203
5335,0,5115,224
5661,0,5339,326
6002,0,5665,341
6118,0,6006,116
6378,0,6122,260
6647,0,6382,269
6895,0,6651,248
7104,0,6899,209
7382,0,7108,278
7609,0,7386,227
7854,0,7613,245
8021,0,7858,167
8326,0,8025,305
8406,0,8330,80
8789,0,8410,383
9016,0,8793,227
9111,0,9020,95
9380,0,9115,269
9640,0,9384,260
10026,0,9644,386
10253,0,10030,227
10561,0,10257,308
10839,0,10565,278
11147,0,10843,308
11452,0,11151,305
11721,0,11456,269
11963,0,11725,242
12238,0,11967,275
12630,0,12242,392
13016,0,12634,386
13276,0,13020,260
13419,0,13280,143
13745,0,13423,326
13960,0,13749,215
14343,0,13964,383
14726,0,14347,383
14914,0,14730,188
15141,0,14918,227
15467,0,15145,326
15748,0,15471,281
15927,0,15752,179
16340,0,15931,413
16531,0,16344,191
16830,0,16535,299
17075,0,16834,245
17422,0,17079,347
17691,0,17426,269
18011,0,17695,320
18283,0,18015,272
18555,0,18287,272
18818,0,18559,263
19201,0,18822,383
19422,0,19205,221
19709,0,19426,287
19993,0,19713,284
20316,0,19997,323
20606,0,20320,290
20809,0,20610,203
21027,0,20813,218
21245,0,21031,218
21523,0,21249,278
21837,0,21527,314
22115,0,21841,278
22321,0,22119,206
22551,0,22325,230
22826,0,22555,275
22969,0,22830,143
23121,0,22973,152
23411,0,23125,290
23680,0,23415,269
24009,0,23684,329
24263,0,24013,254
24571,0,24267,308
24891,0,24575,320
25232,0,24895,341
25477,0,25236,245
25662,0,25481,185
25955,0,25666,293
26092,0,25959,137
26298,0,26096,206
26510,0,26302,212
26677,0,26514,167
26946,0,26681,269
27221,0,26950,275
27400,0,27225,179
27744,0,27404,344
28022,0,27748,278
28261,0,28026,239
28584,0,28265,323
28850,0,28588,266
29167,0,28854,317
29451,0,29171,284
29819,0,29455,368
30031,0,29823,212
30300,0,30035,269
30473,0,30304,173
30811,0,30477,338
31188,0,30815,377
31463,0,31192,275
31804,0,31467,341
32076,0,31808,272
32276,0,32080,200
