step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
77,0,25,1,52,51,0
127,0,81,2,46,45,0
231,0,131,3,100,99,0
329,0,235,0,94,85,0
412,0,333,1,79,69,0
510,0,416,2,94,87,0
548,0,514,3,34,17,0
571,0,552,0,19,15,0
642,0,575,1,67,60,0
680,0,646,2,34,27,0
754,0,684,3,70,66,0
858,0,758,0,100,93,0
944,0,862,1,82,81,0
1009,0,948,2,61,47,0
1080,0,1013,3,67,60,0
1094,0,1084,0,10,0,4
1186,0,1098,1,88,81,0
1224,0,1190,2,34,30,0
1301,0,1228,3,73,69,0
1423,0,1305,0,118,101,0
1488,0,1427,1,61,46,0
1550,0,1492,2,58,49,0
1648,0,1554,3,94,87,0
1722,0,1652,0,70,61,0
1814,0,1726,1,88,70,0
1906,0,1818,2,88,76,0
2010,0,1910,3,100,99,0
2069,0,2014,0,55,41,0
2125,0,2073,1,52,43,0
2172,0,2129,2,43,31,0
2234,0,2176,3,58,49,0
2332,0,2238,0,94,93,0
2343,0,2336,1,7,0,2
2438,0,2347,2,91,84,0
2488,0,2442,3,46,42,0
2499,0,2492,0,7,3,0
2567,0,2503,1,64,52,0
2650,0,2571,2,79,75,0
2739,0,2654,3,85,81,0
2774,0,2743,0,31,17,0
2845,0,2778,1,67,58,0
2943,0,2849,2,94,89,0
2987,0,2947,3,40,33,0
3067,0,2991,0,76,69,0
3132,0,3071,1,61,57,0
3161,0,3136,2,25,16,0
3214,0,3165,3,49,48,0
3291,0,3218,0,73,63,0
3308,0,3295,1,13,3,0
3406,0,3312,2,94,85,0
3444,0,3410,3,34,27,0
3521,0,3448,0,73,72,0
3640,0,3525,1,115,102,0
3705,0,3644,2,61,52,0
3824,0,3709,3,115,100,0
3877,0,3828,0,49,25,0
3891,0,3881,1,10,0,1
3923,0,3895,2,28,11,0
3940,0,3927,3,13,11,0
3975,0,3944,0,31,27,0
4070,0,3979,1,91,79,0
4090,0,4074,2,16,9,0
4212,0,4094,3,118,98,0
4328,0,4216,0,112,96,0
4384,0,4332,1,52,32,0
4422,0,4388,2,34,17,0
4478,0,4426,3,52,39,0
4489,0,4482,0,7,0,3
4593,0,4493,1,100,93,0
4673,0,4597,2,76,64,0
4795,0,4677,3,118,99,0
4836,0,4799,0,37,14,0
4880,0,4840,1,40,25,0
4936,0,4884,2,52,45,0
5046,0,4940,3,106,100,0
5057,0,5050,0,7,0,2
5068,0,5061,1,7,0,6
5121,0,5072,2,49,37,0
5132,0,5125,3,7,0,1
5212,0,5136,0,76,64,0
5235,0,5216,1,19,1,0
5276,0,5239,2,37,30,0
5332,0,5280,3,52,37,0
5391,0,5336,0,55,50,0
5447,0,5395,1,52,43,0
5476,0,5451,2,25,10,0
5511,0,5480,3,31,22,0
5576,0,5515,0,61,54,0
5611,0,5580,1,31,24,0
5715,0,5615,2,100,90,0
5738,0,5719,3,19,2,0
5782,0,5742,0,40,26,0
5793,0,5786,1,7,0,4
5804,0,5797,2,7,2,0
5866,0,5808,3,58,53,0
5967,0,5870,0,97,92,0
6050,0,5971,1,79,67,0
6088,0,6054,2,34,17,0
6132,0,6092,3,40,15,0
6182,0,6136,0,46,33,0
6304,0,6186,1,118,106,0
6375,0,6308,2,67,41,0
6467,0,6379,3,88,73,0
6574,0,6471,0,103,85,0
6693,0,6578,1,115,98,0
6797,0,6697,2,100,80,0
6907,0,6801,3,106,88,0
6939,0,6911,0,28,4,0
6953,0,6943,1,10,0,3
7060,0,6957,2,103,91,0
7128,0,7064,3,64,52,0
7184,0,7132,0,52,45,0
7219,0,7188,1,31,0,1
7323,0,7223,2,100,89,0
7343,0,7327,3,16,0,1
7411,0,7347,0,64,44,0
7500,0,7415,1,85,66,0
7559,0,7504,2,55,28,0
7663,0,7563,3,100,66,0
7728,0,7667,0,61,34,0
7793,0,7732,1,61,20,0
7885,0,7797,2,88,48,0
7935,0,7889,3,46,16,0
7982,0,7939,0,43,14,0
8104,0,7986,1,118,94,0
8145,0,8108,2,37,18,0
8201,0,8149,3,52,23,0
8293,0,8205,0,88,56,0
8367,0,8297,1,70,47,0
8450,0,8371,2,79,41,0
8536,0,8454,3,82,48,0
8559,0,8540,0,19,0,6
8639,0,8563,1,76,48,0
8758,0,8643,2,115,91,0
8769,0,8762,3,7,0,15
8804,0,8773,0,31,0,3
8869,0,8808,1,61,44,0
8880,0,8873,2,7,0,1
8900,0,8884,3,16,0,13
8998,0,8904,0,94,71,0
9039,0,9002,1,37,20,0
9083,0,9043,2,40,0,1
9094,0,9087,3,7,0,21
9183,0,9098,0,85,71,0
9275,0,9187,1,88,71,0
9370,0,9279,2,91,66,0
9393,0,9374,3,19,0,28
9476,0,9397,0,79,51,0
9526,0,9480,1,46,14,0
9621,0,9530,2,91,71,0
9719,0,9625,3,94,3,0
9832,0,9723,0,109,81,0
9930,0,9836,1,94,49,0
10034,0,9934,2,100,64,0
10150,0,10038,3,112,50,0
10263,0,10154,0,109,71,0
10346,0,10267,1,79,36,0
10414,0,10350,2,64,31,0
10506,0,10418,3,88,47,0
10601,0,10510,0,91,54,0
10690,0,10605,1,85,47,0
10701,0,10694,2,7,0,18
10808,0,10705,3,103,81,0
10867,0,10812,0,55,23,0
10926,0,10871,1,55,23,0
11021,0,10930,2,91,34,0
11083,0,11025,3,58,28,0
11121,0,11087,0,34,0,7
11150,0,11125,1,25,0,12
11179,0,11154,2,25,3,0
11202,0,11183,3,19,0,1
11234,0,11206,0,28,0,4
11332,0,11238,1,94,40,0
11448,0,11336,2,112,75,0
11570,0,11452,3,118,64,0
11689,0,11574,0,115,43,0
11745,0,11693,1,52,0,6
11849,0,11749,2,100,28,0
11893,0,11853,3,40,0,5
11943,0,11897,0,46,0,1
12038,0,11947,1,91,20,0
12124,0,12042,2,82,42,0
12234,0,12128,3,106,35,0
12266,0,12238,0,28,0,22
12382,0,12270,1,112,73,0
12489,0,12386,2,103,67,0
12572,0,12493,3,79,29,0
12589,0,12576,0,13,0,31
12642,0,12593,1,49,3,0
12698,0,12646,2,52,14,0
12766,0,12702,3,64,22,0
12852,0,12770,0,82,0,5
12887,0,12856,1,31,0,11
12901,0,12891,2,10,0,16
12918,0,12905,3,13,0,15
12986,0,12922,0,64,3,0
13081,0,12990,1,91,33,0
13191,0,13085,2,106,11,0
13208,0,13195,3,13,0,30
13309,0,13212,0,97,15,0
13428,0,13313,1,115,55,0
13523,0,13432,2,91,0,2
13549,0,13527,3,22,0,29
13572,0,13553,0,19,0,22
13646,0,13576,1,70,34,0
13738,0,13650,2,88,12,0
13803,0,13742,3,61,0,6
13841,0,13807,0,34,0,26
13876,0,13845,1,31,0,13
13962,0,13880,2,82,27,0
14069,0,13966,3,103,16,0
14089,0,14073,0,16,0,33
14163,0,14093,1,70,0,5
14174,0,14167,2,7,0,18
14185,0,14178,3,7,0,24
14253,0,14189,0,64,0,12
