step,tl_id,start_at_step,cycle_time
105,0,-1,110
368,0,109,263
682,0,372,314
942,0,686,260
1112,0,946,170
1357,0,1116,245
1659,0,1361,302
1883,0,1663,224
2170,0,1887,287
2442,0,2174,272
2687,0,2446,245
3025,0,2691,338
3390,0,3029,365
3620,0,3394,230
3895,0,3624,275
4137,0,3899,242
4316,0,4141,179
4501,0,4320,185
4833,0,4505,332
5066,0,4837,233
5353,0,5070,287
5640,0,5357,287
5888,0,5644,248
6250,0,5892,362
6594,0,6254,344
6875,0,6598,281
7093,0,6879,218
7254,0,7097,161
7427,0,7258,173
7636,0,7431,209
8016,0,7640,380
8246,0,8020,230
8500,0,8250,254
8793,0,8504,293
9014,0,8797,221
9235,0,9018,221
9597,0,9239,362
9848,0,9601,251
10057,0,9852,209
10302,0,10061,245
10655,0,10306,353
10846,0,10659,191
11142,0,10850,296
11408,0,11146,266
11605,0,11412,197
11886,0,11609,281
12134,0,11890,248
12262,0,12138,128
12453,0,12266,191
12632,0,12457,179
12871,0,12636,239
13209,0,12875,338
13454,0,13213,245
13822,0,13458,368
14172,0,13826,350
14462,0,14176,290
14758,0,14466,296
14904,0,14762,146
15170,0,14908,266
15574,0,15174,404
15930,0,15578,356
16139,0,15934,209
16354,0,16143,215
16629,0,16358,275
17057,0,16633,428
17302,0,17061,245
17577,0,17306,275
17816,0,17581,239
18001,0,17820,185
18276,0,18005,275
18449,0,18280,173
18697,0,18453,248
19011,0,18701,314
19241,0,19015,230
19570,0,19245,329
19890,0,19574,320
20102,0,19894,212
20323,0,20106,221
20658,0,20327,335
20978,0,20662,320
21259,0,20982,281
21582,0,21263,323
21842,0,21586,260
22141,0,21846,299
22518,0,22145,377
22643,0,22522,125
22846,0,22647,203
23013,0,22850,167
23156,0,23017,143
23419,0,23160,263
23679,0,23423,260
23837,0,23683,158
24103,0,23841,266
24453,0,24107,350
24725,0,24457,272
25042,0,24729,317
25356,0,25046,314
25619,0,25360,263
25885,0,25623,266
26079,0,25889,194
26342,0,26083,263
26476,0,26346,134
26709,0,26480,233
26924,0,26713,215
27172,0,26928,248
27447,0,27176,275
27668,0,27451,221
27982,0,27672,314
28158,0,27986,176
28334,0,28162,176
28741,0,28338,407
28980,0,28745,239
29309,0,28984,329
29512,0,29313,203
29865,0,29516,353
30176,0,29869,311
30373,0,30180,197
30591,0,30377,218
30935,0,30595,344
31348,0,30939,413
31635,0,31352,287
31913,0,31639,278
32275,0,31917,362
32538,0,32279,263
32774,0,32542,236
