step,tl_id,start_at_step,cycle_time
168,0,-1,173
473,0,172,305
664,0,477,191
903,0,668,239
1277,0,907,374
1483,0,1281,206
1668,0,1487,185
1886,0,1672,218
2254,0,1890,368
2484,0,2258,230
2666,0,2488,182
2953,0,2670,287
3162,0,2957,209
3557,0,3166,395
3715,0,3561,158
4068,0,3719,353
4325,0,4072,257
4669,0,4329,344
5013,0,4673,344
5327,0,5017,314
5659,0,5331,332
5979,0,5663,320
6128,0,5983,149
6334,0,6132,206
6576,0,6338,242
6764,0,6580,188
6970,0,6768,206
7194,0,6974,224
7439,0,7198,245
7801,0,7443,362
8016,0,7805,215
8279,0,8020,263
8494,0,8283,215
8667,0,8498,173
8855,0,8671,188
9151,0,8859,296
9420,0,9155,269
9683,0,9424,263
9970,0,9687,287
10203,0,9974,233
10445,0,10207,242
10723,0,10449,278
11040,0,10727,317
11357,0,11044,317
11569,0,11361,212
11865,0,11573,296
12047,0,11869,182
12376,0,12051,329
12684,0,12380,308
12959,0,12688,275
13165,0,12963,206
13422,0,13169,257
13778,0,13426,356
14005,0,13782,227
14265,0,14009,260
14486,0,14269,221
14647,0,14490,161
15012,0,14651,365
15179,0,15016,167
15496,0,15183,317
15768,0,15500,272
16193,0,15772,425
16531,0,16197,338
16815,0,16535,284
17069,0,16819,254
17419,0,17073,350
17634,0,17423,215
17855,0,17638,221
18067,0,17859,212
18342,0,18071,275
18455,0,18346,113
18763,0,18459,308
19116,0,18767,353
19271,0,19120,155
19645,0,19275,374
19944,0,19649,299
20285,0,19948,341
20548,0,20289,263
20778,0,20552,230
21143,0,20782,365
21391,0,21147,248
21618,0,21395,227
21905,0,21622,287
22171,0,21909,266
22455,0,22175,284
22697,0,22459,242
23005,0,22701,308
23355,0,23009,350
23663,0,23359,308
24007,0,23667,344
24189,0,24011,182
24497,0,24193,308
24745,0,24501,248
24978,0,24749,233
25265,0,24982,287
25531,0,25269,266
25833,0,25535,302
26036,0,25837,203
26380,0,26040,344
26604,0,26384,224
26882,0,26608,278
27097,0,26886,215
27291,0,27101,194
27467,0,27295,176
27715,0,27471,248
27930,0,27719,215
28199,0,27934,269
28411,0,28203,212
28689,0,28415,278
28958,0,28693,269
29284,0,28962,326
29430,0,29288,146
29624,0,29434,194
29884,0,29628,260
30012,0,29888,128
30395,0,30016,383
30646,0,30399,251
30837,0,30650,191
31085,0,30841,248
31288,0,31089,203
31467,0,31292,179
31691,0,31471,224
31909,0,31695,218
32136,0,31913,227
32459,0,32140,323
