step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
134,0,25,1,109,108,0
154,0,138,2,16,15,0
207,0,158,3,49,42,0
236,0,211,0,25,15,0
328,0,240,1,88,83,0
417,0,332,2,85,81,0
461,0,421,3,40,25,0
493,0,465,0,28,19,0
597,0,497,1,100,93,0
650,0,601,2,49,37,0
673,0,654,3,19,12,0
780,0,677,0,103,99,0
800,0,784,1,16,15,0
907,0,804,2,103,89,0
933,0,911,3,22,11,0
1004,0,937,0,67,55,0
1114,0,1008,1,106,102,0
1230,0,1118,2,112,103,0
1346,0,1234,3,112,103,0
1366,0,1350,0,16,4,0
1458,0,1370,1,88,74,0
1505,0,1462,2,43,33,0
1564,0,1509,3,55,54,0
1659,0,1568,0,91,87,0
1688,0,1663,1,25,11,0
1735,0,1692,2,43,30,0
1782,0,1739,3,43,39,0
1826,0,1786,0,40,36,0
1852,0,1830,1,22,16,0
1893,0,1856,2,37,27,0
1943,0,1897,3,46,45,0
1954,0,1947,0,7,0,1
2040,0,1958,1,82,81,0
2102,0,2044,2,58,51,0
2215,0,2106,3,109,102,0
2325,0,2219,0,106,102,0
2408,0,2329,1,79,68,0
2446,0,2412,2,34,25,0
2463,0,2450,3,13,9,0
2495,0,2467,0,28,24,0
2590,0,2499,1,91,90,0
2673,0,2594,2,79,72,0
2699,0,2677,3,22,12,0
2740,0,2703,0,37,23,0
2751,0,2744,1,7,0,0
2783,0,2755,2,28,27,0
2806,0,2787,3,19,18,0
2850,0,2810,0,40,36,0
2942,0,2854,1,88,84,0
3025,0,2946,2,79,72,0
3114,0,3029,3,85,74,0
3173,0,3118,0,55,39,0
3226,0,3177,1,49,39,0
3318,0,3230,2,88,79,0
3335,0,3322,3,13,12,0
3433,0,3339,0,94,89,0
3447,0,3437,1,10,1,0
3467,0,3451,2,16,9,0
3520,0,3471,3,49,42,0
3630,0,3524,0,106,102,0
3653,0,3634,1,19,10,0
3664,0,3657,2,7,0,1
3693,0,3668,3,25,16,0
3809,0,3697,0,112,104,0
3853,0,3813,1,40,33,0
3939,0,3857,2,82,64,0
3953,0,3943,3,10,0,2
3967,0,3957,0,10,3,0
4062,0,3971,1,91,79,0
4145,0,4066,2,79,72,0
4261,0,4149,3,112,84,0
4380,0,4265,0,115,101,0
4460,0,4384,1,76,51,0
4537,0,4464,2,73,48,0
4554,0,4541,3,13,0,4
4634,0,4558,0,76,59,0
4735,0,4638,1,97,90,0
4800,0,4739,2,61,43,0
4832,0,4804,3,28,4,0
4849,0,4836,0,13,0,2
4962,0,4853,1,109,100,0
5027,0,4966,2,61,46,0
5140,0,5031,3,109,102,0
5190,0,5144,0,46,21,0
5213,0,5194,1,19,3,0
5278,0,5217,2,61,48,0
5349,0,5282,3,67,52,0
5405,0,5353,0,52,42,0
5494,0,5409,1,85,75,0
5550,0,5498,2,52,30,0
5564,0,5554,3,10,0,2
5614,0,5568,0,46,34,0
5661,0,5618,1,43,36,0
5771,0,5665,2,106,94,0
5827,0,5775,3,52,32,0
5892,0,5831,0,61,47,0
5969,0,5896,1,73,56,0
5980,0,5973,2,7,0,6
6003,0,5984,3,19,4,0
6077,0,6007,0,70,66,0
6103,0,6081,1,22,10,0
6120,0,6107,2,13,0,5
6227,0,6124,3,103,91,0
6259,0,6231,0,28,17,0
6297,0,6263,1,34,24,0
6332,0,6301,2,31,0,2
6388,0,6336,3,52,45,0
6435,0,6392,0,43,38,0
6452,0,6439,1,13,4,0
6463,0,6456,2,7,0,2
6522,0,6467,3,55,51,0
6542,0,6526,0,16,6,0
6619,0,6546,1,73,64,0
6630,0,6623,2,7,0,3
6668,0,6634,3,34,27,0
6718,0,6672,0,46,39,0
6786,0,6722,1,64,52,0
6797,0,6790,2,7,0,6
6877,0,6801,3,76,69,0
6903,0,6881,0,22,11,0
6992,0,6907,1,85,73,0
7015,0,6996,2,19,0,3
7038,0,7019,3,19,8,0
7109,0,7042,0,67,60,0
7228,0,7113,1,115,101,0
7341,0,7232,2,109,83,0
7400,0,7345,3,55,31,0
7468,0,7404,0,64,35,0
7509,0,7472,1,37,18,0
7553,0,7513,2,40,13,0
7627,0,7557,3,70,52,0
7689,0,7631,0,58,43,0
7784,0,7693,1,91,63,0
7846,0,7788,2,58,14,0
7881,0,7850,3,31,0,2
7943,0,7885,0,58,34,0
8008,0,7947,1,61,46,0
8079,0,8012,2,67,47,0
8135,0,8083,3,52,25,0
8206,0,8139,0,67,30,0
8292,0,8210,1,82,59,0
8336,0,8296,2,40,12,0
8377,0,8340,3,37,10,0
8403,0,8381,0,22,2,0
8471,0,8407,1,64,50,0
8560,0,8475,2,85,68,0
8634,0,8564,3,70,38,0
8699,0,8638,0,61,36,0
8746,0,8703,1,43,21,0
8853,0,8750,2,103,69,0
8912,0,8857,3,55,21,0
8995,0,8916,0,79,54,0
9051,0,8999,1,52,20,0
9149,0,9055,2,94,48,0
9238,0,9153,3,85,56,0
9291,0,9242,0,49,20,0
9377,0,9295,1,82,52,0
9400,0,9381,2,19,0,3
9420,0,9404,3,16,0,3
9443,0,9424,0,19,0,0
9460,0,9447,1,13,4,0
9519,0,9464,2,55,43,0
9614,0,9523,3,91,60,0
9628,0,9618,0,10,0,3
9672,0,9632,1,40,16,0
9767,0,9676,2,91,77,0
9796,0,9771,3,25,4,0
9873,0,9800,0,73,41,0
9941,0,9877,1,64,37,0
10027,0,9945,2,82,57,0
10065,0,10031,3,34,0,2
10163,0,10069,0,94,67,0
10219,0,10167,1,52,10,0
10296,0,10223,2,73,53,0
10394,0,10300,3,94,44,0
10501,0,10398,0,103,76,0
10563,0,10505,1,58,22,0
10661,0,10567,2,94,61,0
10711,0,10665,3,46,4,0
10833,0,10715,0,118,88,0
10874,0,10837,1,37,0,2
10960,0,10878,2,82,53,0
10998,0,10964,3,34,0,1
11096,0,11002,0,94,55,0
11143,0,11100,1,43,0,7
11235,0,11147,2,88,59,0
11312,0,11239,3,73,10,0
11407,0,11316,0,91,45,0
11457,0,11411,1,46,0,9
11528,0,11461,2,67,25,0
11599,0,11532,3,67,29,0
11652,0,11603,0,49,10,0
11699,0,11656,1,43,0,11
11746,0,11703,2,43,10,0
11760,0,11750,3,10,0,7
11789,0,11764,0,25,0,1
11881,0,11793,1,88,35,0
11919,0,11885,2,34,1,0
12011,0,11923,3,88,34,0
12124,0,12015,0,109,59,0
12150,0,12128,1,22,0,12
12173,0,12154,2,19,0,13
