step,tl_id,previous_state,current_state,action,reward
77,0,[0 0 0],[2 0 1],[ 0.  0.  0. 17.],-0.011904761904761904
139,0,[2 0 1],[0 3 0],[ 2.  0.  1. 19.],-0.017857142857142856
219,0,[0 3 0],[3 0 1],[ 0.  3.  0. 25.],-0.005952380952380952
296,0,[3 0 1],[0 5 0],[ 3.  0.  1. 24.],0.0
349,0,[0 5 0],[3 0 1],[ 0.  5.  0. 16.],0.011904761904761904
426,0,[3 0 1],[0 6 0],[ 3.  0.  1. 24.],-0.023809523809523808
443,0,[0 6 0],[0 0 1],[0. 6. 0. 4.],0.047619047619047616
526,0,[0 0 1],[0 5 0],[ 0.  0.  1. 26.],-0.041666666666666664
558,0,[0 5 0],[3 0 1],[0. 5. 0. 9.],0.017857142857142856
596,0,[3 0 1],[0 3 0],[ 3.  0.  1. 11.],-0.005952380952380952
685,0,[0 3 0],[4 0 1],[ 0.  3.  0. 28.],-0.011904761904761904
768,0,[4 0 1],[0 5 0],[ 4.  0.  1. 26.],-0.011904761904761904
833,0,[0 5 0],[3 0 1],[ 0.  5.  0. 20.],0.023809523809523808
853,0,[3 0 1],[0 1 0],[3. 0. 1. 5.],0.023809523809523808
936,0,[0 1 0],[2 0 1],[ 0.  1.  0. 26.],-0.017857142857142856
989,0,[2 0 1],[0 3 0],[ 2.  0.  1. 16.],0.0
1006,0,[0 3 0],[0 0 1],[0. 3. 0. 4.],0.023809523809523808
1059,0,[0 0 1],[0 4 0],[ 0.  0.  1. 16.],-0.041666666666666664
1100,0,[0 4 0],[5 0 1],[ 0.  4.  0. 12.],-0.005952380952380952
1123,0,[5 0 1],[0 2 0],[5. 0. 1. 6.],0.03571428571428571
1185,0,[0 2 0],[9 0 1],[ 0.  2.  0. 19.],-0.05357142857142857
1238,0,[9 0 1],[0 4 0],[ 9.  0.  1. 16.],0.023809523809523808
1261,0,[0 4 0],[1 0 1],[0. 4. 0. 6.],0.03571428571428571
1335,0,[1 0 1],[0 5 0],[ 1.  0.  1. 23.],-0.047619047619047616
1388,0,[0 5 0],[3 0 1],[ 0.  5.  0. 16.],0.023809523809523808
1402,0,[3 0 1],[0 1 0],[3. 0. 1. 3.],0.017857142857142856
1494,0,[0 1 0],[10  0  1],[ 0.  1.  0. 29.],-0.09523809523809523
1523,0,[10  0  1],[0 1 0],[10.  0.  1.  8.],0.09523809523809523
1543,0,[0 1 0],[5 0 1],[0. 1. 0. 5.],-0.041666666666666664
1584,0,[5 0 1],[0 2 0],[ 5.  0.  1. 12.],0.02976190476190476
1616,0,[0 2 0],[5 0 1],[0. 2. 0. 9.],-0.02976190476190476
1630,0,[5 0 1],[0 2 0],[5. 0. 1. 3.],0.041666666666666664
1704,0,[0 2 0],[7 0 1],[ 0.  2.  0. 23.],-0.07142857142857142
1784,0,[7 0 1],[0 7 0],[ 7.  0.  1. 25.],0.023809523809523808
1855,0,[0 7 0],[8 0 1],[ 0.  7.  0. 22.],-0.017857142857142856
1872,0,[8 0 1],[2 1 0],[8. 0. 1. 4.],0.05357142857142857
1898,0,[2 1 0],[9 0 1],[2. 1. 0. 7.],-0.07738095238095238
1933,0,[9 0 1],[0 2 0],[ 9.  0.  1. 10.],0.08333333333333333
1953,0,[0 2 0],[3 0 1],[0. 2. 0. 5.],-0.011904761904761904
1967,0,[3 0 1],[0 1 0],[3. 0. 1. 3.],0.023809523809523808
