step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
95,0,25,1,70,69,0
148,0,99,2,49,48,0
237,0,152,3,85,81,0
347,0,241,0,106,97,0
406,0,351,1,55,45,0
447,0,410,2,37,30,0
518,0,451,3,67,55,0
619,0,522,0,97,90,0
696,0,623,1,73,61,0
818,0,700,2,118,108,0
838,0,822,3,16,7,0
861,0,842,0,19,9,0
890,0,865,1,25,24,0
964,0,894,2,70,69,0
1041,0,968,3,73,64,0
1124,0,1045,0,79,64,0
1243,0,1128,1,115,104,0
1341,0,1247,2,94,87,0
1445,0,1345,3,100,90,0
1504,0,1449,0,55,43,0
1515,0,1508,1,7,0,3
1583,0,1519,2,64,55,0
1648,0,1587,3,61,57,0
1677,0,1652,0,25,18,0
1751,0,1681,1,70,56,0
1765,0,1755,2,10,5,0
1839,0,1769,3,70,66,0
1949,0,1843,0,106,96,0
2047,0,1953,1,94,90,0
2136,0,2051,2,85,70,0
2147,0,2140,3,7,0,2
2188,0,2151,0,37,36,0
2202,0,2192,1,10,3,0
2306,0,2206,2,100,99,0
2392,0,2310,3,82,70,0
2460,0,2396,0,64,63,0
2582,0,2464,1,118,104,0
2644,0,2586,2,58,47,0
2676,0,2648,3,28,21,0
2783,0,2680,0,103,94,0
2803,0,2787,1,16,6,0
2889,0,2807,2,82,81,0
2966,0,2893,3,73,63,0
3055,0,2970,0,85,78,0
3153,0,3059,1,94,90,0
3200,0,3157,2,43,34,0
3301,0,3204,3,97,93,0
3372,0,3305,0,67,52,0
3431,0,3376,1,55,48,0
3496,0,3435,2,61,45,0
3579,0,3500,3,79,67,0
3590,0,3583,0,7,0,3
3700,0,3594,1,106,96,0
3774,0,3704,2,70,61,0
3812,0,3778,3,34,19,0
3823,0,3816,0,7,0,8
3879,0,3827,1,52,46,0
3905,0,3883,2,22,12,0
3946,0,3909,3,37,33,0
3996,0,3950,0,46,21,0
4118,0,4000,1,118,106,0
4186,0,4122,2,64,55,0
4278,0,4190,3,88,66,0
4316,0,4282,0,34,18,0
4351,0,4320,1,31,15,0
4473,0,4355,2,118,106,0
4538,0,4477,3,61,49,0
4645,0,4542,0,103,85,0
4743,0,4649,1,94,84,0
4844,0,4747,2,97,74,0
4897,0,4848,3,49,21,0
5001,0,4901,0,100,81,0
5102,0,5005,1,97,72,0
5167,0,5106,2,61,44,0
5184,0,5171,3,13,0,3
5222,0,5188,0,34,19,0
5332,0,5226,1,106,94,0
5379,0,5336,2,43,33,0
5498,0,5383,3,115,97,0
5620,0,5502,0,118,101,0
5712,0,5624,1,88,76,0
5777,0,5716,2,61,28,0
5830,0,5781,3,49,21,0
5880,0,5834,0,46,32,0
5972,0,5884,1,88,76,0
6070,0,5976,2,94,72,0
6135,0,6074,3,61,37,0
6221,0,6139,0,82,67,0
6298,0,6225,1,73,54,0
6321,0,6302,2,19,0,6
6437,0,6325,3,112,100,0
6538,0,6441,0,97,84,0
6612,0,6542,1,70,53,0
6635,0,6616,2,19,0,5
6703,0,6639,3,64,51,0
6735,0,6707,0,28,19,0
6848,0,6739,1,109,100,0
6928,0,6852,2,76,49,0
6999,0,6932,3,67,58,0
7049,0,7003,0,46,26,0
7165,0,7053,1,112,97,0
7188,0,7169,2,19,1,0
7307,0,7192,3,115,103,0
7396,0,7311,0,85,59,0
7476,0,7400,1,76,55,0
7586,0,7480,2,106,69,0
7636,0,7590,3,46,13,0
7725,0,7640,0,85,60,0
7814,0,7729,1,85,41,0
7879,0,7818,2,61,19,0
7932,0,7883,3,49,19,0
7976,0,7936,0,40,9,0
8041,0,7980,1,61,36,0
8103,0,8045,2,58,44,0
8114,0,8107,3,7,0,4
8230,0,8118,0,112,85,0
8241,0,8234,1,7,0,8
8342,0,8245,2,97,80,0
8464,0,8346,3,118,83,0
8571,0,8468,0,103,72,0
8681,0,8575,1,106,41,0
8770,0,8685,2,85,38,0
8793,0,8774,3,19,0,9
8873,0,8797,0,76,42,0
8899,0,8877,1,22,5,0
8910,0,8903,2,7,0,4
8993,0,8914,3,79,31,0
9037,0,8997,0,40,28,0
9054,0,9041,1,13,0,3
9128,0,9058,2,70,22,0
9211,0,9132,3,79,59,0
9321,0,9215,0,106,84,0
9353,0,9325,1,28,0,4
9475,0,9357,2,118,90,0
9582,0,9479,3,103,56,0
9677,0,9586,0,91,67,0
9700,0,9681,1,19,0,14
9798,0,9704,2,94,67,0
9875,0,9802,3,73,46,0
9952,0,9879,0,73,47,0
10047,0,9956,1,91,17,0
10145,0,10051,2,94,69,0
10234,0,10149,3,85,41,0
10350,0,10238,0,112,82,0
10382,0,10354,1,28,0,9
10492,0,10386,2,106,67,0
10524,0,10496,3,28,0,2
10544,0,10528,0,16,0,8
10648,0,10548,1,100,60,0
10761,0,10652,2,109,81,0
10853,0,10765,3,88,56,0
10864,0,10857,0,7,0,28
10968,0,10868,1,100,67,0
11030,0,10972,2,58,31,0
11068,0,11034,3,34,10,0
11169,0,11072,0,97,9,0
11249,0,11173,1,76,27,0
11269,0,11253,2,16,0,13
11379,0,11273,3,106,54,0
11426,0,11383,0,43,0,7
11536,0,11430,1,106,75,0
11601,0,11540,2,61,0,9
11666,0,11605,3,61,20,0
11761,0,11670,0,91,14,0
11781,0,11765,1,16,0,12
11837,0,11785,2,52,0,10
11881,0,11841,3,40,3,0
11901,0,11885,0,16,0,1
11942,0,11905,1,37,0,13
12064,0,11946,2,118,56,0
12168,0,12068,3,100,53,0
12203,0,12172,0,31,0,18
12295,0,12207,1,88,11,0
12369,0,12299,2,70,33,0
12419,0,12373,3,46,13,0
12484,0,12423,0,61,0,7
12519,0,12488,1,31,0,8
12557,0,12523,2,34,5,0
12580,0,12561,3,19,0,6
12615,0,12584,0,31,0,11
12668,0,12619,1,49,4,0
12766,0,12672,2,94,55,0
12825,0,12770,3,55,0,6
12911,0,12829,0,82,14,0
13012,0,12915,1,97,28,0
13026,0,13016,2,10,0,26
13145,0,13030,3,115,46,0
13171,0,13149,0,22,0,17
13227,0,13175,1,52,11,0
13271,0,13231,2,40,0,21
13312,0,13275,3,37,12,0
13398,0,13316,0,82,13,0
13436,0,13402,1,34,0,5
13516,0,13440,2,76,0,7
13575,0,13520,3,55,0,0
13595,0,13579,0,16,0,18
13684,0,13599,1,85,27,0
13776,0,13688,2,88,0,3
13850,0,13780,3,70,12,0
13969,0,13854,0,115,21,0
14082,0,13973,1,109,28,0
14117,0,14086,2,31,0,24
14230,0,14121,3,109,37,0
14307,0,14234,0,73,0,1
14318,0,14311,1,7,0,25
14335,0,14322,2,13,0,34
14424,0,14339,3,85,48,0
14444,0,14428,0,16,0,20
14473,0,14448,1,25,0,26
14523,0,14477,2,46,0,20
14588,0,14527,3,61,34,0
14650,0,14592,0,58,0,7
14751,0,14654,1,97,4,0
14801,0,14755,2,46,0,19
14842,0,14805,3,37,0,12
14886,0,14846,0,40,0,18
14945,0,14890,1,55,0,8
14968,0,14949,2,19,0,32
15036,0,14972,3,64,0,11
15074,0,15040,0,34,0,25
15175,0,15078,1,97,21,0
15207,0,15179,2,28,0,28
15308,0,15211,3,97,1,0
15334,0,15312,0,22,0,30
15354,0,15338,1,16,0,21
15419,0,15358,2,61,0,14
15454,0,15423,3,31,0,26
15573,0,15458,0,115,17,0
15608,0,15577,1,31,0,26
