step,tl_id,start_at_step,cycle_time
294,0,-1,299
569,0,298,275
832,0,573,263
1200,0,836,368
1613,0,1204,413
1897,0,1617,284
2175,0,1901,278
2351,0,2179,176
2647,0,2355,296
2997,0,2651,350
3191,0,3001,194
3403,0,3195,212
3774,0,3407,371
4085,0,3778,311
4372,0,4089,287
4614,0,4376,242
5003,0,4618,389
5296,0,5007,293
5628,0,5300,332
5765,0,5632,137
6019,0,5769,254
6213,0,6023,194
6485,0,6217,272
6907,0,6489,422
7170,0,6911,263
7439,0,7174,269
7672,0,7443,233
7809,0,7676,137
8051,0,7813,242
8245,0,8055,194
8478,0,8249,233
8600,0,8482,122
8959,0,8604,359
9318,0,8963,359
9587,0,9322,269
9877,0,9591,290
10086,0,9881,209
10349,0,10090,263
10549,0,10353,200
10809,0,10553,260
11033,0,10813,224
11299,0,11037,266
11544,0,11303,245
11843,0,11548,299
12052,0,11847,209
12432,0,12056,380
12572,0,12436,140
12784,0,12576,212
13110,0,12788,326
13412,0,13114,302
13702,0,13416,290
14007,0,13706,305
14273,0,14011,266
14560,0,14277,287
14724,0,14564,164
14981,0,14728,257
15292,0,14985,311
15621,0,15296,329
15821,0,15625,200
16159,0,15825,338
16365,0,16163,206
16544,0,16369,179
16834,0,16548,290
16983,0,16838,149
17333,0,16987,350
17527,0,17337,194
17733,0,17531,206
17918,0,17737,185
18064,0,17922,146
18330,0,18068,266
18533,0,18334,203
18745,0,18537,212
19083,0,18749,338
19274,0,19087,191
19729,0,19278,455
19962,0,19733,233
20396,0,19966,434
20833,0,20400,437
21156,0,20837,323
21362,0,21160,206
21553,0,21366,191
21777,0,21557,224
21980,0,21781,203
22195,0,21984,215
22398,0,22199,203
22625,0,22402,227
22888,0,22629,263
23076,0,22892,188
23354,0,23080,278
23629,0,23358,275
24012,0,23633,383
24149,0,24016,137
24466,0,24153,317
24639,0,24470,173
24806,0,24643,167
25105,0,24810,299
25317,0,25109,212
25589,0,25321,272
25843,0,25593,254
26145,0,25847,302
26450,0,26149,305
26731,0,26454,281
27024,0,26735,293
27290,0,27028,266
27517,0,27294,227
27855,0,27521,338
28106,0,27859,251
28267,0,28110,161
28515,0,28271,248
28814,0,28519,299
29053,0,28818,239
29244,0,29057,191
29459,0,29248,215
29581,0,29463,122
29853,0,29585,272
30092,0,29857,239
30418,0,30096,326
30726,0,30422,308
30938,0,30730,212
31270,0,30942,332
31515,0,31274,245
31820,0,31519,305
31936,0,31824,116
32208,0,31940,272
32450,0,32212,242
