step,tl_id,previous_state,current_state,action,reward
36,0,[0 0 2 3 1],[0 0 2 4 0],[0. 0. 2. 3. 1. 2.],-0.0017667844522968198
56,0,[0 0 2 4 0],[0 3 1 2 1],[0. 0. 2. 4. 0. 5.],0.0
94,0,[0 3 1 2 1],[1 0 2 3 0],[ 0.  3.  1.  2.  1. 11.],0.0017667844522968198
168,0,[1 0 2 3 0],[0 4 2 4 1],[ 1.  0.  2.  3.  0. 23.],0.0
191,0,[0 4 2 4 1],[1 0 1 3 0],[0. 4. 2. 4. 1. 6.],0.0
244,0,[1 0 1 3 0],[0 3 2 3 1],[ 1.  0.  1.  3.  0. 16.],-0.0017667844522968198
324,0,[0 3 2 3 1],[5 0 1 6 0],[ 0.  3.  2.  3.  1. 25.],0.0017667844522968198
368,0,[5 0 1 6 0],[0 6 2 4 1],[ 5.  0.  1.  6.  0. 13.],0.0
379,0,[0 6 2 4 1],[1 2 1 7 0],[0. 6. 2. 4. 1. 2.],-0.0017667844522968198
435,0,[1 2 1 7 0],[ 0 10  1  3  1],[ 1.  2.  1.  7.  0. 17.],0.0017667844522968198
500,0,[ 0 10  1  3  1],[3 0 1 3 0],[ 0. 10.  1.  3.  1. 20.],0.0
583,0,[3 0 1 3 0],[0 5 2 1 1],[ 3.  0.  1.  3.  0. 26.],-0.0017667844522968198
621,0,[0 5 2 1 1],[2 0 3 2 0],[ 0.  5.  2.  1.  1. 11.],0.0017667844522968198
647,0,[2 0 3 2 0],[0 0 2 3 1],[2. 0. 3. 2. 0. 7.],0.0
712,0,[0 0 2 3 1],[3 0 4 2 0],[ 0.  0.  2.  3.  1. 20.],0.0
786,0,[3 0 4 2 0],[0 5 3 2 1],[ 3.  0.  4.  2.  0. 23.],0.0
842,0,[0 5 3 2 1],[4 0 2 2 0],[ 0.  5.  3.  2.  1. 17.],0.0
934,0,[4 0 2 2 0],[ 0 11  1  0  1],[ 4.  0.  2.  2.  0. 29.],0.0
948,0,[ 0 11  1  0  1],[0 3 3 6 0],[ 0. 11.  1.  0.  1.  3.],0.0
1028,0,[0 3 3 6 0],[ 0 11  5  3  1],[ 0.  3.  3.  6.  0. 25.],0.0
1090,0,[ 0 11  5  3  1],[9 0 2 5 0],[ 0. 11.  5.  3.  1. 19.],0.0
