step,tl_id,previous_state,current_state,action,reward
102,0,[0 0 2 3 1],[2 0 2 2 0],[ 0.  0.  2.  3.  1. 24.],0.9907341970946211
140,0,[2 0 2 2 0],[0 2 3 3 1],[ 2.  0.  2.  2.  0. 11.],0.9946603847663918
205,0,[0 2 3 3 1],[3 1 0 2 0],[ 0.  2.  3.  3.  1. 20.],0.9810757754220651
249,0,[3 1 0 2 0],[0 3 3 3 1],[ 3.  1.  0.  2.  0. 13.],0.9901060070671378
278,0,[0 3 3 3 1],[2 0 3 3 0],[0. 3. 3. 3. 1. 8.],0.9949744797801335
340,0,[2 0 3 3 0],[0 7 1 2 1],[ 2.  0.  3.  3.  0. 19.],0.9838241067923047
423,0,[0 7 1 2 1],[2 0 0 3 0],[ 0.  7.  1.  2.  1. 26.],0.9914409108755399
452,0,[2 0 0 3 0],[0 2 2 2 1],[2. 0. 0. 3. 0. 8.],0.995445622300746
508,0,[0 2 2 2 1],[3 0 1 2 0],[ 0.  2.  2.  2.  1. 17.],0.9911268158617982
531,0,[3 0 1 2 0],[0 1 3 1 1],[3. 0. 1. 2. 0. 6.],0.9997644287396937
596,0,[0 1 3 1 1],[6 0 3 2 0],[ 0.  1.  3.  1.  1. 20.],0.9805261091480173
646,0,[6 0 3 2 0],[0 2 2 2 1],[ 6.  0.  3.  2.  0. 15.],0.9926972909305065
663,0,[0 2 2 2 1],[1 0 2 3 0],[0. 2. 2. 2. 1. 4.],0.9991362387122105
734,0,[1 0 2 3 0],[0 5 1 2 1],[ 1.  0.  2.  3.  0. 22.],0.981232822928936
772,0,[0 5 1 2 1],[1 1 3 1 0],[ 0.  5.  1.  2.  1. 11.],0.9967020023557126
804,0,[1 1 3 1 0],[0 2 2 2 1],[1. 1. 3. 1. 0. 9.],0.9932469572045544
815,0,[0 2 2 2 1],[1 0 3 2 0],[0. 2. 2. 2. 1. 2.],0.9992147624656459
841,0,[1 0 3 2 0],[0 2 2 2 1],[1. 0. 3. 2. 0. 7.],0.9982724774244209
861,0,[0 2 2 2 1],[2 0 1 6 0],[0. 2. 2. 2. 1. 5.],0.9979583824106792
935,0,[2 0 1 6 0],[ 0 11  1  0  1],[ 2.  0.  1.  6.  0. 23.],0.9699254024342363
967,0,[ 0 11  1  0  1],[1 1 2 2 0],[ 0. 11.  1.  0.  1.  9.],0.9975657636435021
1026,0,[1 1 2 2 0],[0 4 5 3 1],[ 1.  1.  2.  2.  0. 18.],0.9805261091480173
1070,0,[0 4 5 3 1],[6 0 4 5 0],[ 0.  4.  5.  3.  1. 13.],0.9885355319984295
1096,0,[6 0 4 5 0],[2 3 3 4 1],[6. 0. 4. 5. 0. 7.],0.9951315272870043
1185,0,[2 3 3 4 1],[11  0  4  3  0],[ 2.  3.  3.  4.  1. 28.],0.937809187279152
1196,0,[11  0  4  3  0],[7 1 7 3 1],[11.  0.  4.  3.  0.  2.],0.953749509226541
1255,0,[7 1 7 3 1],[14  1  2  2  0],[ 7.  1.  7.  3.  1. 18.],0.8643894778170397
1275,0,[14  1  2  2  0],[ 3  2 10  4  1],[14.  1.  2.  2.  0.  5.],0.9222614840989399
1310,0,[ 3  2 10  4  1],[13  0  1  5  0],[ 3.  2. 10.  4.  1. 10.],0.872398900667452
1402,0,[13  0  1  5  0],[ 0 11  5  2  1],[13.  0.  1.  5.  0. 29.],0.9449548488417746
1476,0,[ 0 11  5  2  1],[8 1 3 4 0],[ 0. 11.  5.  2.  1. 23.],0.955634079308991
1544,0,[8 1 3 4 0],[1 6 5 2 1],[ 8.  1.  3.  4.  0. 21.],0.9705535924617197
1624,0,[1 6 5 2 1],[10  0  3  2  0],[ 1.  6.  5.  2.  1. 25.],0.9520219866509619
1686,0,[10  0  3  2  0],[1 3 5 4 1],[10.  0.  3.  2.  0. 19.],0.9878288182175108
1772,0,[1 3 5 4 1],[10  0  7  2  0],[ 1.  3.  5.  4.  1. 27.],0.9345897133883
1861,0,[10  0  7  2  0],[0 7 5 4 1],[10.  0.  7.  2.  0. 28.],0.9616018845700824
1878,0,[0 7 5 4 1],[1 2 7 6 0],[0. 7. 5. 4. 1. 4.],0.9882214369846879
1934,0,[1 2 7 6 0],[0 8 4 3 1],[ 1.  2.  7.  6.  0. 17.],0.9421279937180997
1954,0,[0 8 4 3 1],[3 2 3 5 0],[0. 8. 4. 3. 1. 5.],0.9820180604632901
1986,0,[3 2 3 5 0],[0 7 6 4 1],[3. 2. 3. 5. 0. 9.],0.966627404789949
