step,tl_id,new_state
21,0,1
104,0,0
166,0,1
219,0,0
311,0,1
376,0,0
438,0,1
524,0,0
601,0,1
687,0,0
764,0,1
850,0,0
927,0,1
950,0,0
964,0,1
1017,0,0
1049,0,1
1129,0,0
1206,0,1
1292,0,0
1369,0,1
1455,0,0
1517,0,1
1570,0,0
1632,0,1
1685,0,0
1777,0,1
1842,0,0
1919,0,1
2005,0,0
2082,0,1
2168,0,0
2245,0,1
2337,0,0
2414,0,1
2500,0,0
2577,0,1
2663,0,0
2683,0,1
2745,0,0
2822,0,1
2908,0,0
2985,0,1
3038,0,0
3094,0,1
3147,0,0
3209,0,1
3295,0,0
3357,0,1
3410,0,0
3472,0,1
3525,0,0
3602,0,1
3688,0,0
3750,0,1
3797,0,0
3868,0,1
3954,0,0
4025,0,1
4078,0,0
4149,0,1
4235,0,0
4300,0,1
4377,0,0
4448,0,1
4534,0,0
4614,0,1
4679,0,0
4750,0,1
4815,0,0
4886,0,1
4951,0,0
5040,0,1
5120,0,0
