step,tl_id,previous_state,current_state,action,reward
25,0,[0 0 0 0 0],[0 0 2 3 1],[ 0.  0.  0.  0.  0. 26.],0.0
108,0,[0 0 2 3 1],[2 0 2 2 0],[ 0.  0.  2.  3.  1. 26.],0.0
167,0,[2 0 2 2 0],[0 3 2 4 1],[ 2.  0.  2.  2.  0. 18.],0.0
193,0,[0 3 2 4 1],[1 0 1 3 0],[0. 3. 2. 4. 1. 7.],0.0
264,0,[1 0 1 3 0],[0 4 3 2 1],[ 1.  0.  1.  3.  0. 22.],-0.0017667844522968198
341,0,[0 4 3 2 1],[5 0 1 3 0],[ 0.  4.  3.  2.  1. 24.],0.0017667844522968198
430,0,[5 0 1 3 0],[0 9 1 2 1],[ 5.  0.  1.  3.  0. 28.],0.0
465,0,[0 9 1 2 1],[0 0 3 1 0],[ 0.  9.  1.  2.  1. 10.],0.0
548,0,[0 0 3 1 0],[0 3 4 3 1],[ 0.  0.  3.  1.  0. 26.],0.0
595,0,[0 3 4 3 1],[4 0 3 2 0],[ 0.  3.  4.  3.  1. 14.],0.0
642,0,[4 0 3 2 0],[0 2 1 2 1],[ 4.  0.  3.  2.  0. 14.],0.0
722,0,[0 2 1 2 1],[4 0 3 3 0],[ 0.  2.  1.  2.  1. 25.],0.0
811,0,[4 0 3 3 0],[0 5 3 2 1],[ 4.  0.  3.  3.  0. 28.],0.0
894,0,[0 5 3 2 1],[3 0 1 6 0],[ 0.  5.  3.  2.  1. 26.],0.0
947,0,[3 0 1 6 0],[0 7 3 1 1],[ 3.  0.  1.  6.  0. 16.],0.0
1033,0,[0 7 3 1 1],[4 1 6 3 0],[ 0.  7.  3.  1.  1. 27.],-0.0017667844522968198
1122,0,[4 1 6 3 0],[0 8 6 3 1],[ 4.  1.  6.  3.  0. 28.],0.0017667844522968198
1181,0,[0 8 6 3 1],[10  0  3  3  0],[ 0.  8.  6.  3.  1. 18.],-0.0017667844522968198
1267,0,[10  0  3  3  0],[0 7 4 2 1],[10.  0.  3.  3.  0. 27.],0.0017667844522968198
1347,0,[0 7 4 2 1],[6 0 2 6 0],[ 0.  7.  4.  2.  1. 25.],0.0
1373,0,[6 0 2 6 0],[0 4 6 3 1],[6. 0. 2. 6. 0. 7.],0.0
1429,0,[0 4 6 3 1],[7 0 4 3 0],[ 0.  4.  6.  3.  1. 17.],0.0
1515,0,[7 0 4 3 0],[1 8 2 2 1],[ 7.  0.  4.  3.  0. 27.],-0.0017667844522968198
1604,0,[1 8 2 2 1],[12  0  1  4  0],[ 1.  8.  2.  2.  1. 28.],0.0017667844522968198
1648,0,[12  0  1  4  0],[0 4 3 1 1],[12.  0.  1.  4.  0. 13.],0.0
1668,0,[0 4 3 1 1],[2 0 3 4 0],[0. 4. 3. 1. 1. 5.],0.0
