step,tl_id,previous_state,current_state,action,reward
25,0,[0 0 0 0 1],[0 0 2 3 1],[ 0.  0.  0.  0.  1. 22.],0.9767017434861958
114,0,[0 0 2 3 1],[2 0 2 2 0],[ 0.  0.  2.  3.  1. 28.],0.9603374918872143
191,0,[2 0 2 2 0],[0 5 1 2 1],[ 2.  0.  2.  2.  0. 24.],0.9456374014677902
280,0,[0 5 1 2 1],[3 0 3 3 0],[ 0.  5.  1.  2.  1. 28.],0.9567318093315065
357,0,[3 0 3 3 0],[0 9 2 2 1],[ 3.  0.  3.  3.  0. 24.],0.9350977139972597
416,0,[0 9 2 2 1],[2 0 0 3 0],[ 0.  9.  2.  2.  1. 18.],0.9711545395543376
499,0,[2 0 0 3 0],[0 5 3 2 1],[ 2.  0.  0.  3.  0. 26.],0.945914761664383
552,0,[0 5 3 2 1],[3 0 4 3 0],[ 0.  5.  3.  2.  1. 16.],0.9495204442200909
644,0,[3 0 4 3 0],[0 3 2 2 1],[ 3.  0.  4.  3.  0. 29.],0.9531261267757987
721,0,[0 3 2 2 1],[4 0 3 4 0],[ 0.  3.  2.  2.  1. 24.],0.9423090791086752
732,0,[4 0 3 4 0],[1 1 4 4 1],[4. 0. 3. 4. 0. 2.],0.9495204442200909
818,0,[1 1 4 4 1],[8 0 3 2 0],[ 1.  1.  4.  4.  1. 27.],0.9314920314415519
904,0,[8 0 3 2 0],[0 8 0 5 1],[ 8.  0.  3.  2.  0. 27.],0.9326939256267878
969,0,[0 8 0 5 1],[1 0 2 2 0],[ 0.  8.  0.  5.  1. 20.],0.9675488569986298
1031,0,[1 0 2 2 0],[0 4 6 3 1],[ 1.  0.  2.  2.  0. 19.],0.9206749837744285
1117,0,[0 4 6 3 1],[10  1  2  3  0],[ 0.  4.  6.  3.  1. 27.],0.8990408884401817
1203,0,[10  1  2  3  0],[0 9 6 3 1],[10.  1.  2.  3.  0. 27.],0.8954352058844739
1223,0,[0 9 6 3 1],[3 3 6 6 0],[0. 9. 6. 3. 1. 5.],0.9098579361073051
1285,0,[3 3 6 6 0],[1 9 3 4 1],[ 3.  3.  6.  6.  0. 19.],0.913463618663013
1347,0,[1 9 3 4 1],[5 0 3 6 0],[ 1.  9.  3.  4.  1. 19.],0.9314920314415519
1436,0,[5 0 3 6 0],[0 9 4 3 1],[ 5.  0.  3.  6.  0. 28.],0.9098579361073051
1489,0,[0 9 4 3 1],[5 0 3 2 0],[ 0.  9.  4.  3.  1. 16.],0.9350977139972597
1560,0,[5 0 3 2 0],[0 5 7 0 1],[ 5.  0.  3.  2.  0. 22.],0.9350977139972597
1649,0,[0 5 7 0 1],[10  0  3  2  0],[ 0.  5.  7.  0.  1. 28.],0.9062522535515973
1723,0,[10  0  3  2  0],[0 5 6 3 1],[10.  0.  3.  2.  0. 23.],0.9170693012187207
1800,0,[0 5 6 3 1],[11  0  2  4  0],[ 0.  5.  6.  3.  1. 24.],0.8990408884401817
1862,0,[11  0  2  4  0],[0 5 6 4 1],[11.  0.  2.  4.  0. 19.],0.9062522535515973
1873,0,[0 5 6 4 1],[1 1 7 7 0],[0. 5. 6. 4. 1. 2.],0.8990408884401817
1899,0,[1 1 7 7 0],[0 7 7 1 1],[1. 1. 7. 7. 0. 7.],0.9062522535515973
1976,0,[0 7 7 1 1],[9 0 4 5 0],[ 0.  7.  7.  1.  1. 24.],0.8918295233287661
2068,0,[9 0 4 5 0],[ 0 15  7  7  1],[ 9.  0.  4.  5.  0. 29.],0.8016874594360712
2133,0,[ 0 15  7  7  1],[12  0  6  8  0],[ 0. 15.  7.  7.  1. 20.],0.8125045071031947
2189,0,[12  0  6  8  0],[ 0 12  9  5  1],[12.  0.  6.  8.  0. 17.],0.8161101896589025
2251,0,[ 0 12  9  5  1],[13  1  6  8  0],[ 0. 12.  9.  5.  1. 19.],0.8016874594360712
2328,0,[13  1  6  8  0],[ 0 16  8  7  1],[13.  1.  6.  8.  0. 24.],0.7872647292132401
2381,0,[ 0 16  8  7  1],[10  2  6 10  0],[ 0. 16.  8.  7.  1. 16.],0.805293141991779
2470,0,[10  2  6 10  0],[ 0 21  7  6  1],[10.  2.  6. 10.  0. 28.],0.7548135862118699
2517,0,[ 0 21  7  6  1],[ 9  2  6 16  0],[ 0. 21.  7.  6.  1. 14.],0.7620249513232855
2528,0,[ 9  2  6 16  0],[ 6 11  9  9  1],[ 9.  2.  6. 16.  0.  2.],0.7476022211004543
2605,0,[ 6 11  9  9  1],[24  0  6  8  0],[ 6. 11.  9.  9.  1. 24.],0.7295738083219153
2691,0,[24  0  6  8  0],[ 1 16  7  7  1],[24.  0.  6.  8.  0. 27.],0.7836590466575323
2765,0,[ 1 16  7  7  1],[12  0  7  9  0],[ 1. 16.  7.  7.  1. 23.],0.8088988245474868
2851,0,[12  0  7  9  0],[ 1 17  7  6  1],[12.  0.  7.  9.  0. 27.],0.7836590466575323
2925,0,[ 1 17  7  6  1],[15  1  7  7  0],[ 1. 17.  7.  6.  1. 23.],0.7908704117689478
2975,0,[15  1  7  7  0],[ 3 10  9  6  1],[15.  1.  7.  7.  0. 15.],0.8088988245474868
3049,0,[ 3 10  9  6  1],[18  1  6  8  0],[ 3. 10.  9.  6.  1. 23.],0.7656306338789933
3117,0,[18  1  6  8  0],[ 0 14  8  6  1],[18.  1.  6.  8.  0. 21.],0.7980817768803634
3203,0,[ 0 14  8  6  1],[16  0  7  7  0],[ 0. 14.  8.  6.  1. 27.],0.7872647292132401
3295,0,[16  0  7  7  0],[ 0 16  7  7  1],[16.  0.  7.  7.  0. 29.],0.7908704117689478
3321,0,[ 0 16  7  7  1],[ 5  4  6 16  0],[ 0. 16.  7.  7.  1.  7.],0.7836590466575323
3407,0,[ 5  4  6 16  0],[ 0 30  8  6  1],[ 5.  4.  6. 16.  0. 27.],0.6863056176534217
3478,0,[ 0 30  8  6  1],[14  3  7 17  0],[ 0. 30.  8.  6.  1. 22.],0.7079397129876686
3534,0,[14  3  7 17  0],[ 0 24  9  6  1],[14.  3.  7. 17.  0. 17.],0.7295738083219153
3608,0,[ 0 24  9  6  1],[16  2  6 10  0],[ 0. 24.  9.  6.  1. 23.],0.7764476815461167
3682,0,[16  2  6 10  0],[ 1 18  7  6  1],[16.  2.  6. 10.  0. 23.],0.7908704117689478
3696,0,[ 1 18  7  6  1],[ 4 13  6 11  0],[ 1. 18.  7.  6.  1.  3.],0.7764476815461167
3749,0,[ 4 13  6 11  0],[ 0 28  8  6  1],[ 4. 13.  6. 11.  0. 16.],0.718756760654792
3838,0,[ 0 28  8  6  1],[16  3  7  7  0],[ 0. 28.  8.  6.  1. 28.],0.769236316434701
3903,0,[16  3  7  7  0],[ 0 15  8  6  1],[16.  3.  7.  7.  0. 20.],0.805293141991779
3995,0,[ 0 15  8  6  1],[17  0  7  7  0],[ 0. 15.  8.  6.  1. 29.],0.7800533641018245
4081,0,[17  0  7  7  0],[ 0 16  8  7  1],[17.  0.  7.  7.  0. 27.],0.7836590466575323
4125,0,[ 0 16  8  7  1],[ 9  1  6 14  0],[ 0. 16.  8.  7.  1. 13.],0.7980817768803634
4217,0,[ 9  1  6 14  0],[ 0 26  8  5  1],[ 9.  1.  6. 14.  0. 29.],0.7295738083219153
4309,0,[ 0 26  8  5  1],[18  0  6  6  0],[ 0. 26.  8.  5.  1. 29.],0.7836590466575323
4380,0,[18  0  6  6  0],[ 0 12  7  6  1],[18.  0.  6.  6.  0. 22.],0.823321554770318
4418,0,[ 0 12  7  6  1],[ 7  2  5 10  0],[ 0. 12.  7.  6.  1. 11.],0.8305329198817336
4450,0,[ 7  2  5 10  0],[ 1 11  7  7  1],[ 7.  2.  5. 10.  0.  9.],0.823321554770318
4485,0,[ 1 11  7  7  1],[ 7  3  8 10  0],[ 1. 11.  7.  7.  1. 10.],0.8088988245474868
4577,0,[ 7  3  8 10  0],[ 0 22  8  6  1],[ 7.  3.  8. 10.  0. 29.],0.7512079036561621
4663,0,[ 0 22  8  6  1],[16  1  7  7  0],[ 0. 22.  8.  6.  1. 27.],0.7836590466575323
4686,0,[16  1  7  7  0],[ 8  5 14  6  1],[16.  1.  7.  7.  0.  6.],0.7656306338789933
4763,0,[ 8  5 14  6  1],[31  0  5  8  0],[ 8.  5. 14.  6.  1. 24.],0.6899113002091295
4822,0,[31  0  5  8  0],[ 2 11 20  8  1],[31.  0.  5.  8.  0. 18.],0.7079397129876686
4905,0,[ 2 11 20  8  1],[33  0  5  8  0],[ 2. 11. 20.  8.  1. 26.],0.682699935097714
4955,0,[33  0  5  8  0],[ 6 10 22  7  1],[33.  0.  5.  8.  0. 15.],0.6935169827648373
5008,0,[ 6 10 22  7  1],[32  0  4  9  0],[ 6. 10. 22.  7.  1. 16.],0.6899113002091295
5055,0,[32  0  4  9  0],[ 6 10 21  6  1],[32.  0.  4.  9.  0. 14.],0.7043340304319607
5147,0,[ 6 10 21  6  1],[38  0  5  8  0],[ 6. 10. 21.  6.  1. 29.],0.6430374269849282
5236,0,[38  0  5  8  0],[ 3 18 16  6  1],[38.  0.  5.  8.  0. 28.],0.6935169827648373
5328,0,[ 3 18 16  6  1],[29  0  6  6  0],[ 3. 18. 16.  6.  1. 29.],0.7079397129876686
5360,0,[29  0  6  6  0],[14  5 16  6  1],[29.  0.  6.  6.  0.  9.],0.7115453955433764
5392,0,[14  5 16  6  1],[27  0  9  8  0],[14.  5. 16.  6.  1.  9.],0.6863056176534217
5484,0,[27  0  9  8  0],[ 3 19  8  6  1],[27.  0.  9.  8.  0. 29.],0.7439965385447465
5555,0,[ 3 19  8  6  1],[16  0  5  7  0],[ 3. 19.  8.  6.  1. 22.],0.8016874594360712
5647,0,[16  0  5  7  0],[ 0 17  8  6  1],[16.  0.  5.  7.  0. 29.],0.7872647292132401
5736,0,[ 0 17  8  6  1],[16  0  7  7  0],[ 0. 17.  8.  6.  1. 28.],0.7944760943246556
5783,0,[16  0  7  7  0],[ 1  8 13  6  1],[16.  0.  7.  7.  0. 14.],0.8125045071031947
