step,tl_id,previous_state,current_state,action,reward
25,0,[0 0 0 0 0],[0 0 2 3 1],[ 0.  0.  0.  0.  0. 27.],1.0
96,0,[0 0 2 3 1],[2 0 1 2 0],[ 0.  0.  2.  3.  1. 22.],1.0
185,0,[2 0 1 2 0],[0 5 1 2 1],[ 2.  0.  1.  2.  0. 28.],1.0
256,0,[0 5 1 2 1],[2 0 2 3 0],[ 0.  5.  1.  2.  1. 22.],0.9982332155477032
327,0,[2 0 2 3 0],[0 4 1 5 1],[ 2.  0.  2.  3.  0. 22.],1.0
410,0,[0 4 1 5 1],[3 0 0 3 0],[ 0.  4.  1.  5.  1. 26.],1.0
499,0,[3 0 0 3 0],[0 5 3 2 1],[ 3.  0.  0.  3.  0. 28.],1.0
558,0,[0 5 3 2 1],[4 0 3 3 0],[ 0.  5.  3.  2.  1. 18.],1.0
647,0,[4 0 3 3 0],[0 3 2 3 1],[ 4.  0.  3.  3.  0. 28.],1.0
721,0,[0 3 2 3 1],[4 0 3 4 0],[ 0.  3.  2.  3.  1. 23.],1.0
804,0,[4 0 3 4 0],[0 6 2 2 1],[ 4.  0.  3.  4.  0. 26.],1.0
839,0,[0 6 2 2 1],[1 0 3 2 0],[ 0.  6.  2.  2.  1. 10.],1.0
931,0,[1 0 3 2 0],[ 0 10  1  1  1],[ 1.  0.  3.  2.  0. 29.],0.9982332155477032
942,0,[ 0 10  1  1  1],[0 6 3 3 0],[ 0. 10.  1.  1.  1.  2.],0.9982332155477032
977,0,[0 6 3 3 0],[1 9 2 3 1],[ 0.  6.  3.  3.  0. 10.],0.9982332155477032
1057,0,[1 9 2 3 1],[6 0 5 4 0],[ 1.  9.  2.  3.  1. 25.],1.0
1125,0,[6 0 5 4 0],[1 8 7 3 1],[ 6.  0.  5.  4.  0. 21.],0.9964664310954063
1193,0,[1 8 7 3 1],[10  0  4  3  0],[ 1.  8.  7.  3.  1. 21.],1.0
