step,tl_id,previous_state,current_state,action,reward
25,0,[0 0 0 0 0],[0 0 2 3 1],[ 0.  0.  0.  0.  0. 28.],0.48148148148148145
102,0,[0 0 2 3 1],[2 0 2 2 0],[ 0.  0.  2.  3.  1. 24.],0.8618590899257229
185,0,[2 0 2 2 0],[0 5 1 2 1],[ 2.  0.  2.  2.  0. 26.],0.8990921692587518
247,0,[0 5 1 2 1],[1 0 3 3 0],[ 0.  5.  1.  2.  1. 19.],0.7531517671850837
297,0,[1 0 3 3 0],[0 3 2 4 1],[ 1.  0.  3.  3.  0. 15.],0.659455301555251
380,0,[0 3 2 4 1],[4 0 0 5 0],[ 0.  3.  2.  4.  1. 26.],0.9014959576292236
400,0,[4 0 0 5 0],[0 2 0 4 1],[4. 0. 0. 5. 0. 5.],0.43963686770350074
447,0,[0 2 0 4 1],[0 0 2 3 0],[ 0.  2.  0.  4.  1. 14.],0.6444444444444445
518,0,[0 0 2 3 0],[0 3 3 2 1],[ 0.  0.  2.  3.  0. 22.],0.8150108571108067
529,0,[0 3 3 2 1],[0 1 3 2 0],[0. 3. 3. 2. 1. 2.],0.3753739894073059
549,0,[0 1 3 2 0],[0 3 4 2 1],[0. 1. 3. 2. 0. 5.],0.43723307933302885
611,0,[0 3 4 2 1],[5 0 3 0 0],[ 0.  3.  4.  2.  1. 19.],0.7435366137031963
649,0,[5 0 3 0 0],[0 0 2 3 1],[ 5.  0.  3.  0.  0. 11.],0.5777777777777778
729,0,[0 0 2 3 1],[5 0 2 3 0],[ 0.  0.  2.  3.  1. 25.],0.8768699470365297
809,0,[5 0 2 3 0],[0 5 2 2 1],[ 5.  0.  2.  3.  0. 25.],0.8768699470365297
901,0,[0 5 2 2 1],[4 0 0 6 0],[ 0.  5.  2.  2.  1. 29.],0.9681626242958904
963,0,[4 0 0 6 0],[0 6 2 2 1],[ 4.  0.  0.  6.  0. 19.],0.7411328253327244
1019,0,[0 6 2 2 1],[3 0 4 3 0],[ 0.  6.  2.  2.  1. 17.],0.7038997459996955
1111,0,[3 0 4 3 0],[0 9 5 3 1],[ 3.  0.  4.  3.  0. 29.],0.956143682443531
1128,0,[0 9 5 3 1],[2 4 6 8 0],[0. 9. 5. 3. 1. 4.],0.40779949199939103
1208,0,[2 4 6 8 0],[ 1 15  5  3  1],[ 2.  4.  6.  8.  0. 25.],0.8504282749613391
1255,0,[ 1 15  5  3  1],[7 0 4 3 0],[ 1. 15.  5.  3.  1. 14.],0.6276179258511414
1332,0,[7 0 4 3 0],[0 6 2 5 1],[ 7.  0.  4.  3.  0. 24.],0.8522439364438356
1415,0,[0 6 2 5 1],[6 0 5 4 0],[ 0.  6.  2.  5.  1. 26.],0.8966883808882798
1492,0,[6 0 5 4 0],[1 7 2 2 1],[ 6.  0.  5.  4.  0. 24.],0.8474363597028919
1554,0,[1 7 2 2 1],[6 0 6 2 0],[ 1.  7.  2.  2.  1. 19.],0.7411328253327244
1634,0,[6 0 6 2 0],[0 6 2 0 1],[ 6.  0.  6.  2.  0. 25.],0.8744661586660577
1675,0,[0 6 2 0 1],[2 0 4 5 0],[ 0.  6.  2.  0.  1. 12.],0.5951924232590563
1737,0,[2 0 4 5 0],[0 6 5 4 1],[ 2.  0.  4.  5.  0. 19.],0.7411328253327244
1820,0,[0 6 5 4 1],[10  0  3  5  0],[ 0.  6.  5.  4.  1. 26.],0.8870732274063924
1888,0,[10  0  3  5  0],[0 8 8 2 1],[10.  0.  3.  5.  0. 21.],0.7807696930362251
1923,0,[0 8 8 2 1],[7 0 4 2 0],[ 0.  8.  8.  2.  1. 10.],0.5387290369622525
1985,0,[7 0 4 2 0],[0 4 6 5 1],[ 7.  0.  4.  2.  0. 19.],0.7459404020736682
2047,0,[0 4 6 5 1],[10  0  8  8  0],[ 0.  4.  6.  5.  1. 19.],0.7315176718508369
2070,0,[10  0  8  8  0],[ 3  5 13  7  1],[10.  0.  8.  8.  0.  6.],0.4474363597028918
2141,0,[ 3  5 13  7  1],[23  0  6  8  0],[ 3.  5. 13.  7.  1. 22.],0.7669350897013695
2215,0,[23  0  6  8  0],[ 2 15 10  7  1],[23.  0.  6.  8.  0. 23.],0.8035800421464229
2301,0,[ 2 15 10  7  1],[20  1  7  6  0],[ 2. 15. 10.  7.  1. 27.],0.8828537775534242
2315,0,[20  1  7  6  0],[16  4 10  5  1],[20.  1.  7.  6.  0.  3.],0.3519242325905627
2335,0,[16  4 10  5  1],[20  1 10  6  0],[16.  4. 10.  5.  1.  5.],0.3939648886645353
2418,0,[20  1 10  6  0],[ 1 16  6  7  1],[20.  1. 10.  6.  0. 26.],0.8702467088130894
2471,0,[ 1 16  6  7  1],[10  3  6  9  0],[ 1. 16.  6.  7.  1. 16.],0.6576396400727547
2509,0,[10  3  6  9  0],[ 1 12  8  6  1],[10.  3.  6.  9.  0. 11.],0.5465285289616436
2544,0,[ 1 12  8  6  1],[ 9  2  6 10  0],[ 1. 12.  8.  6.  1. 10.],0.529113883480365
2633,0,[ 9  2  6 10  0],[ 1 22  7  6  1],[ 9.  2.  6. 10.  0. 28.],0.9002684230347028
2704,0,[ 1 22  7  6  1],[15  2  7 10  0],[ 1. 22.  7.  6.  1. 22.],0.7813578199242005
2775,0,[15  2  7 10  0],[ 0 17  8  6  1],[15.  2.  7. 10.  0. 22.],0.7813578199242005
2846,0,[ 0 17  8  6  1],[13  0  7  7  0],[ 0. 17.  8.  6.  1. 22.],0.7909729734060881
2902,0,[13  0  7  7  0],[ 1 10  7  7  1],[13.  0.  7.  7.  0. 17.],0.6846694390359206
2976,0,[ 1 10  7  7  1],[14  1  6  7  0],[ 1. 10.  7.  7.  1. 23.],0.8083876188873665
3050,0,[14  1  6  7  0],[ 0 16  8  7  1],[14.  1.  6.  7.  0. 23.],0.8059838305168947
3091,0,[ 0 16  8  7  1],[ 9  2  4 14  0],[ 0. 16.  8.  7.  1. 12.],0.5735583279248094
3135,0,[ 9  2  4 14  0],[ 0 18  8  5  1],[ 9.  2.  4. 14.  0. 13.],0.5789540315537286
3215,0,[ 0 18  8  5  1],[17  0  6  8  0],[ 0. 18.  8.  5.  1. 25.],0.8480244865908673
3229,0,[17  0  6  8  0],[11  3 12  7  1],[17.  0.  6.  8.  0.  3.],0.3663469628133939
3285,0,[11  3 12  7  1],[28  0  6  8  0],[11.  3. 12.  7.  1. 17.],0.6438050367378989
3368,0,[28  0  6  8  0],[ 2 16 10  7  1],[28.  0.  6.  8.  0. 26.],0.8678429204426176
3433,0,[ 2 16 10  7  1],[16  0  6  8  0],[ 2. 16. 10.  7.  1. 20.],0.7393171638502279
3444,0,[16  0  6  8  0],[13  2  9  8  1],[16.  0.  6.  8.  0.  2.],0.3417209522206998
