step,tl_id,start_at_step,cycle_time
105,0,-1,110
380,0,109,275
565,0,384,185
981,0,569,416
1271,0,985,290
1447,0,1275,176
1824,0,1451,377
2114,0,1828,290
2365,0,2118,251
2640,0,2369,275
2966,0,2644,326
3133,0,2970,167
3441,0,3137,308
3608,0,3445,167
3835,0,3612,227
4254,0,3839,419
4532,0,4258,278
4852,0,4536,320
5049,0,4856,197
5216,0,5053,167
5515,0,5220,299
5796,0,5519,281
6086,0,5800,290
6325,0,6090,239
6573,0,6329,248
6938,0,6577,365
7285,0,6942,347
7464,0,7289,179
7688,0,7468,224
7966,0,7692,278
8298,0,7970,332
8597,0,8302,299
8956,0,8601,359
9312,0,8960,356
9617,0,9316,305
9907,0,9621,290
10107,0,9911,200
10361,0,10111,254
10681,0,10365,320
10959,0,10685,278
11240,0,10963,281
11443,0,11244,203
11577,0,11447,134
11840,0,11581,263
12112,0,11844,272
12327,0,12116,215
12638,0,12331,311
13024,0,12642,386
13287,0,13028,263
13472,0,13291,185
13780,0,13476,308
14010,0,13784,230
14333,0,14014,323
14599,0,14337,266
14892,0,14603,293
15182,0,14896,290
15379,0,15186,197
15717,0,15383,338
15941,0,15721,224
16114,0,15945,173
16257,0,16118,143
16568,0,16261,311
16810,0,16572,242
17130,0,16814,320
17345,0,17134,215
17515,0,17349,170
17724,0,17519,209
17996,0,17728,272
18277,0,18000,281
18555,0,18281,278
18815,0,18559,260
19093,0,18819,278
19425,0,19097,332
19577,0,19429,152
19843,0,19581,266
20082,0,19847,239
20396,0,20086,314
20707,0,20400,311
21015,0,20711,308
21362,0,21019,347
21631,0,21366,269
21810,0,21635,179
22082,0,21814,272
22390,0,22086,308
22644,0,22394,254
22790,0,22648,146
23122,0,22794,332
23349,0,23126,227
23519,0,23353,170
23650,0,23523,131
23982,0,23654,332
24179,0,23986,197
24391,0,24183,212
24675,0,24395,284
24926,0,24679,251
25219,0,24930,293
25629,0,25223,410
25934,0,25633,305
26293,0,25938,359
26493,0,26297,200
26744,0,26497,251
27118,0,26748,374
27324,0,27122,206
27476,0,27328,152
27613,0,27480,137
27981,0,27617,368
28358,0,27985,377
28747,0,28362,389
29016,0,28751,269
29267,0,29020,251
29470,0,29271,203
29784,0,29474,314
30101,0,29788,317
30385,0,30105,284
30750,0,30389,365
31019,0,30754,269
31291,0,31023,272
31602,0,31295,311
31775,0,31606,173
31918,0,31779,143
32166,0,31922,248
32537,0,32170,371
