step,tl_id,start_at_step,cycle_time
129,0,-1,134
434,0,133,305
655,0,438,221
1050,0,659,395
1361,0,1054,311
1600,0,1365,239
1872,0,1604,272
2096,0,1876,224
2431,0,2100,335
2637,0,2435,206
2870,0,2641,233
3073,0,2874,203
3336,0,3077,263
3608,0,3340,272
3805,0,3612,197
4095,0,3809,290
4280,0,4099,185
4618,0,4284,338
4851,0,4622,233
5009,0,4855,158
5275,0,5013,266
5622,0,5279,347
5882,0,5626,260
6043,0,5886,161
6189,0,6047,146
6431,0,6193,242
6700,0,6435,269
6903,0,6704,203
7181,0,6907,278
7519,0,7185,338
7746,0,7523,227
8141,0,7750,395
8479,0,8145,338
8766,0,8483,287
9131,0,8770,365
9289,0,9135,158
9489,0,9293,200
9779,0,9493,290
10069,0,9783,290
10422,0,10073,353
10748,0,10426,326
10909,0,10752,161
11076,0,10913,167
11390,0,11080,314
11596,0,11394,206
11706,0,11600,110
11909,0,11710,203
12082,0,11913,173
12276,0,12086,194
12602,0,12280,326
12784,0,12606,182
13020,0,12788,236
13247,0,13024,227
13441,0,13251,194
13650,0,13445,209
13847,0,13654,197
14095,0,13851,248
14280,0,14099,185
14627,0,14284,347
14845,0,14631,218
15138,0,14849,293
15443,0,15142,305
15637,0,15447,194
15906,0,15641,269
16118,0,15910,212
16384,0,16122,266
16650,0,16388,266
16925,0,16654,275
17026,0,16929,101
17244,0,17030,218
17525,0,17248,281
17815,0,17529,290
18087,0,17819,272
18449,0,18091,362
18775,0,18453,326
19071,0,18779,296
19280,0,19075,209
19576,0,19284,296
19848,0,19580,272
20003,0,19852,155
20236,0,20007,233
20502,0,20240,266
20762,0,20506,260
21109,0,20766,347
21342,0,21113,233
21476,0,21346,134
21754,0,21480,278
22056,0,21758,302
22316,0,22060,260
22558,0,22320,242
22758,0,22562,200
23132,0,22762,374
23449,0,23136,317
23739,0,23453,290
24059,0,23743,320
24382,0,24063,323
24741,0,24386,359
24932,0,24745,191
25156,0,24936,224
25392,0,25160,236
25589,0,25396,197
25867,0,25593,278
26151,0,25871,284
26426,0,26155,275
26719,0,26430,293
26961,0,26723,242
27227,0,26965,266
27526,0,27231,299
27858,0,27530,332
28058,0,27862,200
28375,0,28062,317
28689,0,28379,314
28880,0,28693,191
29245,0,28884,365
29400,0,29249,155
29777,0,29404,377
29974,0,29781,197
30324,0,29978,350
30614,0,30328,290
30817,0,30618,203
30942,0,30821,125
31199,0,30946,257
31375,0,31203,176
31671,0,31379,296
31943,0,31675,272
32263,0,31947,320
32424,0,32267,161
