step,tl_id,start_at_step,cycle_time
252,0,-1,257
605,0,256,353
919,0,609,314
1212,0,923,293
1403,0,1216,191
1600,0,1407,197
1851,0,1604,251
2114,0,1855,263
2380,0,2118,266
2619,0,2384,239
2858,0,2623,239
3124,0,2862,266
3432,0,3128,308
3608,0,3436,176
3850,0,3612,242
4212,0,3854,362
4565,0,4216,353
4939,0,4569,374
5283,0,4943,344
5537,0,5287,254
5803,0,5541,266
6069,0,5807,266
6251,0,6073,182
6619,0,6255,368
6912,0,6623,293
7202,0,6916,290
7528,0,7206,326
7791,0,7532,263
8141,0,7795,350
8371,0,8145,230
8652,0,8375,281
8909,0,8656,257
9190,0,8913,281
9549,0,9194,359
9818,0,9553,269
10174,0,9822,356
10503,0,10178,329
10721,0,10507,218
10960,0,10725,239
11148,0,10964,188
11387,0,11152,239
11581,0,11391,194
11856,0,11585,275
12203,0,11860,347
12523,0,12207,320
12885,0,12527,362
13076,0,12889,191
13324,0,13080,248
13677,0,13328,353
13943,0,13681,266
14257,0,13947,314
14544,0,14261,287
14933,0,14548,389
15202,0,14937,269
15522,0,15206,320
15674,0,15526,152
15835,0,15678,161
16122,0,15839,287
16319,0,16126,197
16540,0,16323,221
16728,0,16544,188
16982,0,16732,254
17104,0,16986,122
17367,0,17108,263
17651,0,17371,284
17863,0,17655,212
18132,0,17867,269
18404,0,18136,272
18661,0,18408,257
18963,0,18665,302
19157,0,18967,194
19255,0,19161,98
19593,0,19259,338
19862,0,19597,269
20113,0,19866,251
20328,0,20117,215
20690,0,20332,362
20908,0,20694,218
21090,0,20912,182
21308,0,21094,218
21514,0,21312,206
21741,0,21518,227
22118,0,21745,377
22462,0,22122,344
22728,0,22466,266
22916,0,22732,188
23110,0,22920,194
23436,0,23114,326
23726,0,23440,290
24109,0,23730,383
24363,0,24113,254
24488,0,24367,125
24682,0,24492,194
25014,0,24686,332
25436,0,25018,422
25804,0,25440,368
26097,0,25808,293
26339,0,26101,242
26713,0,26343,374
26844,0,26717,131
27071,0,26848,227
27397,0,27075,326
27621,0,27401,224
27983,0,27625,362
28237,0,27987,254
28461,0,28241,224
28703,0,28465,242
29047,0,28707,344
29274,0,29051,227
29660,0,29278,386
29863,0,29664,203
30129,0,29867,266
30356,0,30133,227
30604,0,30360,248
30771,0,30608,167
30956,0,30775,185
31060,0,30960,104
31227,0,31064,167
31547,0,31231,320
31711,0,31551,164
32070,0,31715,359
32300,0,32074,230
32530,0,32304,230
