step,tl_id,start_at_step,cycle_time
225,0,-1,230
464,0,229,239
703,0,468,239
930,0,707,227
1343,0,934,413
1693,0,1347,350
2019,0,1697,326
2237,0,2023,218
2485,0,2241,248
2691,0,2489,206
3041,0,2695,350
3244,0,3045,203
3450,0,3248,206
3839,0,3454,389
4084,0,3843,245
4389,0,4088,305
4595,0,4393,206
4888,0,4599,293
5082,0,4892,194
5402,0,5086,320
5737,0,5406,335
6099,0,5741,362
6410,0,6103,311
6553,0,6414,143
6801,0,6557,248
7052,0,6805,251
7135,0,7056,83
7380,0,7139,245
7685,0,7384,305
7957,0,7689,272
8169,0,7961,212
8372,0,8173,203
8563,0,8376,191
8823,0,8567,260
9089,0,8827,266
9484,0,9093,395
9825,0,9488,341
10019,0,9829,194
10294,0,10023,275
10584,0,10298,290
10796,0,10588,212
11197,0,10800,401
11559,0,11201,362
11846,0,11563,287
12142,0,11850,296
12474,0,12146,332
12743,0,12478,269
12883,0,12747,140
13173,0,12887,290
13541,0,13177,368
13771,0,13545,230
14064,0,13775,293
14288,0,14068,224
14506,0,14292,218
14757,0,14510,251
14942,0,14761,185
15148,0,14946,206
15495,0,15152,347
15683,0,15499,188
15913,0,15687,230
16215,0,15917,302
16415,0,16219,200
16693,0,16419,278
16878,0,16697,185
17207,0,16882,329
17395,0,17211,188
17655,0,17399,260
18008,0,17659,353
18322,0,18012,314
18465,0,18326,143
18665,0,18469,200
18973,0,18669,308
19191,0,18977,218
19394,0,19195,203
19735,0,19398,341
19998,0,19739,263
20468,0,20002,470
20698,0,20472,230
21015,0,20702,317
21227,0,21019,212
21496,0,21231,269
21756,0,21500,260
22082,0,21760,326
22396,0,22086,314
22680,0,22400,284
22955,0,22684,275
23104,0,22959,149
23322,0,23108,218
23609,0,23326,287
23917,0,23613,308
24192,0,23921,275
24464,0,24196,272
24604,0,24468,140
24873,0,24608,269
25100,0,24877,227
25417,0,25104,317
25689,0,25421,272
25988,0,25693,299
26149,0,25992,161
26529,0,26153,380
26720,0,26533,191
27016,0,26724,296
27348,0,27020,332
27509,0,27352,161
27805,0,27513,296
28032,0,27809,227
28202,0,28036,170
28447,0,28206,245
28725,0,28451,278
29063,0,28729,338
29314,0,29067,251
29667,0,29318,353
29978,0,29671,311
30358,0,29982,380
30558,0,30362,200
30770,0,30562,212
31072,0,30774,302
31302,0,31076,230
31694,0,31306,392
31984,0,31698,290
32262,0,31988,278
32615,0,32266,353
