step,tl_id,start_at_step,cycle_time
81,0,-1,86
236,0,85,155
493,0,240,257
768,0,497,275
1046,0,772,278
1345,0,1050,299
1695,0,1349,350
1829,0,1699,134
2065,0,1833,236
2433,0,2069,368
2546,0,2437,113
2743,0,2550,197
2982,0,2747,239
3218,0,2986,236
3496,0,3222,278
3639,0,3500,143
3803,0,3643,164
3931,0,3807,128
4116,0,3935,185
4352,0,4120,236
4567,0,4356,215
4845,0,4571,278
5096,0,4849,251
5344,0,5100,248
5631,0,5348,287
5963,0,5635,332
6298,0,5967,335
6504,0,6302,206
6797,0,6508,293
7186,0,6801,389
7569,0,7190,383
7838,0,7573,269
8143,0,7842,305
8331,0,8147,188
8714,0,8335,383
8902,0,8718,188
9147,0,8906,245
9266,0,9151,119
9499,0,9270,233
9750,0,9503,251
9965,0,9754,215
10180,0,9969,215
10392,0,10184,212
10694,0,10396,302
10933,0,10698,239
11259,0,10937,326
11501,0,11263,242
11665,0,11505,164
11838,0,11669,173
12155,0,11842,317
12454,0,12159,299
12738,0,12458,284
13013,0,12742,275
13294,0,13017,281
13554,0,13298,260
13859,0,13558,305
14212,0,13863,353
14475,0,14216,263
14813,0,14479,338
15097,0,14817,284
15387,0,15101,290
15524,0,15391,137
15868,0,15528,344
16212,0,15872,344
16469,0,16216,257
16735,0,16473,266
16956,0,16739,221
17204,0,16960,248
17515,0,17208,311
17652,0,17519,137
17987,0,17656,335
18190,0,17991,203
18297,0,18194,107
18650,0,18301,353
19066,0,18654,416
19338,0,19070,272
19643,0,19342,305
19894,0,19647,251
20133,0,19898,239
20384,0,20137,251
20617,0,20388,233
20937,0,20621,320
21152,0,20941,215
21346,0,21156,194
21666,0,21350,320
21869,0,21670,203
22213,0,21873,344
22503,0,22217,290
22781,0,22507,278
23077,0,22785,296
23334,0,23081,257
23558,0,23338,224
23842,0,23562,284
24123,0,23846,281
24428,0,24127,305
24631,0,24432,203
24888,0,24635,257
25190,0,24892,302
25459,0,25194,269
25803,0,25463,344
25898,0,25807,95
26068,0,25902,170
26409,0,26072,341
26600,0,26413,191
26833,0,26604,233
27213,0,26837,380
27551,0,27217,338
27691,0,27555,140
27990,0,27695,299
28199,0,27994,209
28435,0,28203,236
28599,0,28439,164
28829,0,28603,230
29008,0,28833,179
29163,0,29012,155
29423,0,29167,260
29737,0,29427,314
29949,0,29741,212
30284,0,29953,335
30487,0,30288,203
30627,0,30491,140
30893,0,30631,266
31132,0,30897,239
31308,0,31136,176
31562,0,31312,254
31741,0,31566,179
31965,0,31745,224
32270,0,31969,305
32635,0,32274,365
