step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
107,0,25,1,82,81,0
136,0,111,2,25,24,0
234,0,140,3,94,90,0
347,0,238,0,109,100,0
394,0,351,1,43,36,0
495,0,398,2,97,91,0
560,0,499,3,61,45,0
643,0,564,0,79,73,0
654,0,647,1,7,0,2
713,0,658,2,55,48,0
724,0,717,3,7,2,0
762,0,728,0,34,30,0
830,0,766,1,64,60,0
919,0,834,2,85,74,0
972,0,923,3,49,39,0
1052,0,976,0,76,61,0
1129,0,1056,1,73,63,0
1209,0,1133,2,76,67,0
1265,0,1213,3,52,45,0
1318,0,1269,0,49,43,0
1422,0,1322,1,100,85,0
1445,0,1426,2,19,12,0
1567,0,1449,3,118,114,0
1578,0,1571,0,7,3,0
1637,0,1582,1,55,43,0
1750,0,1641,2,109,102,0
1803,0,1754,3,49,45,0
1877,0,1807,0,70,63,0
1906,0,1881,1,25,15,0
1932,0,1910,2,22,9,0
2033,0,1936,3,97,96,0
2077,0,2037,0,40,36,0
2109,0,2081,1,28,19,0
2159,0,2113,2,46,36,0
2182,0,2163,3,19,15,0
2214,0,2186,0,28,27,0
2249,0,2218,1,31,24,0
2338,0,2253,2,85,80,0
2397,0,2342,3,55,48,0
2504,0,2401,0,103,99,0
2524,0,2508,1,16,7,0
2550,0,2528,2,22,15,0
2570,0,2554,3,16,15,0
2680,0,2574,0,106,101,0
2697,0,2684,1,13,6,0
2717,0,2701,2,16,12,0
2818,0,2721,3,97,90,0
2832,0,2822,0,10,0,0
2927,0,2836,1,91,86,0
3007,0,2931,2,76,69,0
3093,0,3011,3,82,70,0
3200,0,3097,0,103,89,0
3295,0,3204,1,91,81,0
3357,0,3299,2,58,46,0
3446,0,3361,3,85,81,0
3556,0,3450,0,106,99,0
3609,0,3560,1,49,35,0
3716,0,3613,2,103,96,0
3814,0,3720,3,94,79,0
3879,0,3818,0,61,37,0
3929,0,3883,1,46,33,0
3949,0,3933,2,16,0,1
4047,0,3953,3,94,85,0
4148,0,4051,0,97,90,0
4204,0,4152,1,52,38,0
4296,0,4208,2,88,74,0
4346,0,4300,3,46,24,0
4387,0,4350,0,37,25,0
4428,0,4391,1,37,28,0
4460,0,4432,2,28,19,0
4579,0,4464,3,115,105,0
4602,0,4583,0,19,0,1
4661,0,4606,1,55,45,0
4696,0,4665,2,31,8,0
4716,0,4700,3,16,4,0
4772,0,4720,0,52,45,0
4810,0,4776,1,34,21,0
4869,0,4814,2,55,51,0
4943,0,4873,3,70,58,0
5014,0,4947,0,67,55,0
5040,0,5018,1,22,0,2
5093,0,5044,2,49,42,0
5170,0,5097,3,73,59,0
5286,0,5174,0,112,102,0
5393,0,5290,1,103,85,0
5404,0,5397,2,7,0,5
5502,0,5408,3,94,77,0
5558,0,5506,0,52,35,0
5668,0,5562,1,106,97,0
5763,0,5672,2,91,48,0
5861,0,5767,3,94,71,0
5959,0,5865,0,94,70,0
6066,0,5963,1,103,91,0
6143,0,6070,2,73,52,0
6160,0,6147,3,13,0,5
6267,0,6164,0,103,91,0
6374,0,6271,1,103,88,0
6406,0,6378,2,28,4,0
6501,0,6410,3,91,69,0
6542,0,6505,0,37,16,0
6610,0,6546,1,64,52,0
6627,0,6614,2,13,0,0
6650,0,6631,3,19,12,0
6733,0,6654,0,79,78,0
6771,0,6737,1,34,25,0
6851,0,6775,2,76,63,0
6925,0,6855,3,70,63,0
6945,0,6929,0,16,1,0
7010,0,6949,1,61,47,0
7120,0,7014,2,106,96,0
7143,0,7124,3,19,4,0
7166,0,7147,0,19,10,0
7285,0,7170,1,115,101,0
7392,0,7289,2,103,84,0
7445,0,7396,3,49,17,0
7543,0,7449,0,94,58,0
7569,0,7547,1,22,0,3
7637,0,7573,2,64,33,0
7702,0,7641,3,61,41,0
7788,0,7706,0,82,68,0
7814,0,7792,1,22,0,11
7930,0,7818,2,112,78,0
8028,0,7934,3,94,66,0
8039,0,8032,0,7,0,14
8119,0,8043,1,76,26,0
8160,0,8123,2,37,23,0
8222,0,8164,3,58,44,0
8260,0,8226,0,34,0,10
8274,0,8264,1,10,0,2
8285,0,8278,2,7,0,4
8359,0,8289,3,70,66,0
8478,0,8363,0,115,77,0
8501,0,8482,1,19,0,7
8527,0,8505,2,22,0,9
8598,0,8531,3,67,38,0
8654,0,8602,0,52,37,0
8770,0,8658,1,112,75,0
8871,0,8774,2,97,38,0
8960,0,8875,3,85,38,0
9052,0,8964,0,88,43,0
9123,0,9056,1,67,31,0
9185,0,9127,2,58,5,0
9259,0,9189,3,70,40,0
9375,0,9263,0,112,82,0
9473,0,9379,1,94,58,0
9583,0,9477,2,106,75,0
9672,0,9587,3,85,42,0
9740,0,9676,0,64,31,0
9784,0,9744,1,40,1,0
9873,0,9788,2,85,62,0
9971,0,9877,3,94,68,0
9997,0,9975,0,22,0,6
10077,0,10001,1,76,41,0
10142,0,10081,2,61,42,0
10180,0,10146,3,34,0,0
10221,0,10184,0,37,9,0
10340,0,10225,1,115,96,0
10435,0,10344,2,91,63,0
10452,0,10439,3,13,0,13
10523,0,10456,0,67,28,0
10612,0,10527,1,85,59,0
10638,0,10616,2,22,0,7
10718,0,10642,3,76,19,0
10813,0,10722,0,91,65,0
10875,0,10817,1,58,30,0
10958,0,10879,2,79,30,0
11071,0,10962,3,109,76,0
11169,0,11075,0,94,34,0
11261,0,11173,1,88,17,0
11371,0,11265,2,106,51,0
11409,0,11375,3,34,0,13
11507,0,11413,0,94,41,0
11551,0,11511,1,40,0,6
11658,0,11555,2,103,67,0
11738,0,11662,3,76,8,0
11812,0,11742,0,70,25,0
11916,0,11816,1,100,35,0
11951,0,11920,2,31,0,11
11971,0,11955,3,16,0,15
12003,0,11975,0,28,0,2
12086,0,12007,1,79,68,0
12136,0,12090,2,46,0,4
12186,0,12140,3,46,0,12
12233,0,12190,0,43,0,9
12250,0,12237,1,13,0,6
12366,0,12254,2,112,71,0
12446,0,12370,3,76,16,0
12541,0,12450,0,91,24,0
12654,0,12545,1,109,31,0
12692,0,12658,2,34,0,12
12751,0,12696,3,55,0,7
12870,0,12755,0,115,77,0
12959,0,12874,1,85,23,0
13060,0,12963,2,97,5,0
13080,0,13064,3,16,0,31
13199,0,13084,0,115,51,0
