step,tl_id,start_at_step,cycle_time
72,0,-1,77
344,0,76,272
616,0,348,272
927,0,620,311
1253,0,931,326
1501,0,1257,248
1812,0,1505,311
2072,0,1816,260
2287,0,2076,215
2457,0,2291,170
2705,0,2461,248
2968,0,2709,263
3144,0,2972,176
3371,0,3148,227
3649,0,3375,278
3900,0,3653,251
4250,0,3904,350
4510,0,4254,260
4803,0,4514,293
5072,0,4807,269
5278,0,5076,206
5628,0,5282,350
5834,0,5632,206
6163,0,5838,329
6474,0,6167,311
6719,0,6478,245
6973,0,6723,254
7314,0,6977,341
7496,0,7318,182
7783,0,7500,287
8034,0,7787,251
8252,0,8038,218
8482,0,8256,230
8862,0,8486,380
9026,0,8866,164
9307,0,9030,281
9678,0,9311,371
9905,0,9682,227
10270,0,9909,365
10593,0,10274,323
10931,0,10597,338
11167,0,10935,236
11484,0,11171,317
11633,0,11488,149
11848,0,11637,215
12102,0,11852,254
12491,0,12106,389
12640,0,12495,149
12963,0,12644,323
13409,0,12967,446
13726,0,13413,317
14037,0,13730,311
14297,0,14041,260
14653,0,14301,356
14895,0,14657,242
15173,0,14899,278
15496,0,15177,323
15711,0,15500,215
16010,0,15715,299
16291,0,16014,281
16500,0,16295,209
16787,0,16504,287
17068,0,16791,281
17331,0,17072,263
17645,0,17335,314
17902,0,17649,257
18108,0,17906,206
18359,0,18112,251
18748,0,18363,389
18921,0,18752,173
19121,0,18925,200
19411,0,19125,290
19653,0,19415,242
19985,0,19657,332
20167,0,19989,182
20427,0,20171,260
20591,0,20431,164
20758,0,20595,167
21045,0,20762,287
21215,0,21049,170
21553,0,21219,338
21942,0,21557,389
22163,0,21946,221
22345,0,22167,182
22662,0,22349,317
22955,0,22666,293
23233,0,22959,278
23577,0,23237,344
23777,0,23581,200
23974,0,23781,197
24171,0,23978,197
24449,0,24175,278
24820,0,24453,371
25032,0,24824,212
25292,0,25036,260
25441,0,25296,149
25647,0,25445,206
25820,0,25651,173
26086,0,25824,266
26313,0,26090,227
26522,0,26317,209
26830,0,26526,308
27102,0,26834,272
27341,0,27106,239
27568,0,27345,227
27843,0,27572,275
28151,0,27847,308
28486,0,28155,335
28782,0,28490,296
29102,0,28786,320
29398,0,29106,296
29706,0,29402,308
30044,0,29710,338
30283,0,30048,239
30588,0,30287,305
30875,0,30592,287
31060,0,30879,185
31308,0,31064,248
31421,0,31312,113
31585,0,31425,164
31821,0,31589,236
32108,0,31825,287
32347,0,32112,239
32496,0,32351,149
