step,tl_id,start_at_step,cycle_time
186,0,-1,191
359,0,190,173
697,0,363,338
954,0,701,257
1334,0,958,380
1531,0,1338,197
1908,0,1535,377
2186,0,1912,278
2485,0,2190,299
2775,0,2489,290
3017,0,2779,242
3223,0,3021,206
3504,0,3227,281
3761,0,3508,257
3916,0,3765,155
4149,0,3920,233
4367,0,4153,218
4687,0,4371,320
4992,0,4691,305
5129,0,4996,137
5467,0,5133,338
5562,0,5471,95
5828,0,5566,266
6052,0,5832,224
6342,0,6056,290
6539,0,6346,197
6673,0,6543,134
6915,0,6677,242
7262,0,6919,347
7399,0,7266,137
7671,0,7403,272
7976,0,7675,305
8080,0,7980,104
8334,0,8084,254
8588,0,8338,254
8842,0,8592,254
9000,0,8846,158
9320,0,9004,320
9682,0,9324,362
9906,0,9686,224
10121,0,9910,215
10285,0,10125,164
10644,0,10289,359
10916,0,10648,272
11182,0,10920,266
11463,0,11186,281
11606,0,11467,143
11935,0,11610,329
12204,0,11939,269
12491,0,12208,287
12793,0,12495,302
13092,0,12797,299
13274,0,13096,182
13585,0,13278,311
13998,0,13589,413
14261,0,14002,263
14542,0,14265,281
14763,0,14546,221
14903,0,14767,140
15160,0,14907,257
15408,0,15164,248
15629,0,15412,221
15949,0,15633,320
16215,0,15953,266
16535,0,16219,320
16828,0,16539,293
17151,0,16832,323
17510,0,17155,359
17665,0,17514,155
17934,0,17669,269
18164,0,17938,230
18538,0,18168,374
18864,0,18542,326
19193,0,18868,329
19465,0,19197,272
19656,0,19469,191
19868,0,19660,212
20203,0,19872,335
20430,0,20207,227
20576,0,20434,146
20866,0,20580,290
21156,0,20870,290
21383,0,21160,227
21682,0,21387,299
22029,0,21686,347
22277,0,22033,248
22492,0,22281,215
22887,0,22496,395
23054,0,22891,167
23287,0,23058,233
23556,0,23291,269
23906,0,23560,350
24175,0,23910,269
24387,0,24179,212
24608,0,24391,221
24838,0,24612,230
25023,0,24842,185
25256,0,25027,233
25573,0,25260,317
25833,0,25577,260
26069,0,25837,236
26374,0,26073,305
26664,0,26378,290
27014,0,26668,350
27340,0,27018,326
27477,0,27344,137
27770,0,27481,293
28138,0,27774,368
28317,0,28142,179
28556,0,28321,239
28804,0,28560,248
29148,0,28808,344
29528,0,29152,380
29794,0,29532,266
30081,0,29798,287
30290,0,30085,209
30571,0,30294,281
30873,0,30575,302
31136,0,30877,263
31303,0,31140,167
31467,0,31307,164
31628,0,31471,161
31699,0,31632,71
32037,0,31703,338
32282,0,32041,245
32581,0,32286,299
