step,tl_id,start_at_step,cycle_time
174,0,-1,179
470,0,178,296
697,0,474,227
975,0,701,278
1250,0,979,275
1480,0,1254,230
1752,0,1484,272
2084,0,1756,332
2380,0,2088,296
2646,0,2384,266
3083,0,2650,437
3415,0,3087,332
3735,0,3419,320
4010,0,3739,275
4225,0,4014,215
4434,0,4229,209
4607,0,4438,173
4879,0,4611,272
5067,0,4883,188
5291,0,5071,224
5527,0,5295,236
5787,0,5531,260
6131,0,5791,344
6493,0,6135,362
6705,0,6497,212
6875,0,6709,170
7129,0,6879,254
7377,0,7133,248
7688,0,7381,311
7909,0,7692,221
8130,0,7913,221
8417,0,8134,287
8767,0,8421,350
9126,0,8771,359
9311,0,9130,185
9706,0,9315,395
10137,0,9710,431
10421,0,10141,284
10705,0,10425,284
10977,0,10709,272
11234,0,10981,257
11599,0,11238,365
11760,0,11603,161
11975,0,11764,215
12283,0,11979,308
12498,0,12287,215
12824,0,12502,326
13033,0,12828,209
13251,0,13037,218
13502,0,13255,251
13747,0,13506,245
14073,0,13751,326
14315,0,14077,242
14581,0,14319,266
14889,0,14585,308
15128,0,14893,239
15436,0,15132,308
15690,0,15440,254
15983,0,15694,293
16276,0,15987,293
16491,0,16280,215
16706,0,16495,215
16921,0,16710,215
17187,0,16925,266
17519,0,17191,332
17716,0,17523,197
17862,0,17720,146
18155,0,17866,293
18481,0,18159,326
18717,0,18485,236
19010,0,18721,293
19249,0,19014,239
19545,0,19253,296
19829,0,19549,284
20059,0,19833,230
20268,0,20063,209
20561,0,20272,293
20854,0,20565,293
21255,0,20858,401
21506,0,21259,251
21781,0,21510,275
21906,0,21785,125
22145,0,21910,239
22444,0,22149,299
22827,0,22448,383
23195,0,22831,368
23449,0,23199,254
23685,0,23453,236
23987,0,23689,302
24322,0,23991,335
24561,0,24326,239
24686,0,24565,125
24973,0,24690,287
25233,0,24977,260
25508,0,25237,275
25693,0,25512,185
25935,0,25697,242
26243,0,25939,308
26428,0,26247,185
26682,0,26432,254
26849,0,26686,167
27280,0,26853,431
27396,0,27284,116
27635,0,27400,239
27958,0,27639,323
28215,0,27962,257
28487,0,28219,272
28729,0,28491,242
29073,0,28733,344
29276,0,29077,203
29461,0,29280,185
29682,0,29465,221
29876,0,29686,194
30112,0,29880,236
30354,0,30116,242
30671,0,30358,317
31066,0,30675,395
31305,0,31070,239
31628,0,31309,323
31843,0,31632,215
32103,0,31847,260
32300,0,32107,197
32542,0,32304,242
