step,tl_id,start_at_step,cycle_time
300,0,-1,305
515,0,304,215
718,0,519,203
945,0,722,227
1238,0,949,293
1411,0,1242,173
1734,0,1415,323
2045,0,1738,311
2398,0,2049,353
2682,0,2402,284
2915,0,2686,233
3226,0,2919,311
3486,0,3230,260
3776,0,3490,290
4129,0,3780,353
4389,0,4133,260
4793,0,4393,404
5059,0,4797,266
5271,0,5063,212
5507,0,5275,236
5848,0,5511,341
6072,0,5852,224
6398,0,6076,326
6748,0,6402,350
7044,0,6752,296
7385,0,7048,341
7711,0,7389,326
8016,0,7715,305
8309,0,8020,293
8539,0,8313,230
8709,0,8543,170
8951,0,8713,242
9172,0,8955,221
9498,0,9176,326
9824,0,9502,326
10162,0,9828,338
10368,0,10166,206
10691,0,10372,323
10996,0,10695,305
11349,0,11000,353
11699,0,11353,350
11989,0,11703,290
12315,0,11993,326
12515,0,12319,200
12862,0,12519,347
13131,0,12866,269
13532,0,13135,401
13714,0,13536,182
13968,0,13718,254
14288,0,13972,320
14680,0,14292,392
14964,0,14684,284
15236,0,14968,272
15601,0,15240,365
15945,0,15605,344
16121,0,15949,176
16426,0,16125,305
16701,0,16430,275
17000,0,16705,299
17257,0,17004,257
17379,0,17261,122
17612,0,17383,233
17917,0,17616,305
18318,0,17921,401
18569,0,18322,251
18838,0,18573,269
19116,0,18842,278
19448,0,19120,332
19567,0,19452,119
19848,0,19571,281
20117,0,19852,269
20389,0,20121,272
20712,0,20393,323
21026,0,20716,314
21355,0,21030,329
21612,0,21359,257
21905,0,21616,293
22228,0,21909,323
22536,0,22232,308
22811,0,22540,275
23041,0,22815,230
23424,0,23045,383
23630,0,23428,206
23863,0,23634,233
24138,0,23867,275
24491,0,24142,353
24664,0,24495,173
24957,0,24668,293
25256,0,24961,299
25438,0,25260,182
25719,0,25442,281
25982,0,25723,263
26323,0,25986,341
26724,0,26327,401
27014,0,26728,290
27355,0,27018,341
27729,0,27359,374
28061,0,27733,332
28243,0,28065,182
28566,0,28247,323
28946,0,28570,380
29227,0,28950,281
29652,0,29231,425
29981,0,29656,329
30313,0,29985,332
30516,0,30317,203
30848,0,30520,332
31243,0,30852,395
31530,0,31247,287
31775,0,31534,245
32119,0,31779,344
32256,0,32123,137
32624,0,32260,368
