step,tl_id,start_at_step,cycle_time
219,0,-1,224
371,0,223,152
622,0,375,251
786,0,626,164
968,0,790,182
1120,0,972,152
1347,0,1124,227
1682,0,1351,335
1951,0,1686,269
2214,0,1955,263
2471,0,2218,257
2665,0,2475,194
3009,0,2669,344
3317,0,3013,308
3652,0,3321,335
3915,0,3656,263
4247,0,3919,332
4519,0,4251,272
4815,0,4523,296
5126,0,4819,311
5374,0,5130,248
5673,0,5378,299
5990,0,5677,317
6211,0,5994,221
6498,0,6215,287
6884,0,6502,386
7129,0,6888,245
7410,0,7133,281
7640,0,7414,230
7828,0,7644,188
8145,0,7832,317
8318,0,8149,173
8680,0,8322,362
8961,0,8684,281
9230,0,8965,269
9586,0,9234,356
9780,0,9590,194
9995,0,9784,215
10225,0,9999,230
10491,0,10229,266
10778,0,10495,287
11050,0,10782,272
11286,0,11054,236
11525,0,11290,239
11665,0,11529,140
11877,0,11669,212
12068,0,11881,191
12319,0,12072,251
12546,0,12323,227
12920,0,12550,374
13162,0,12924,242
13509,0,13166,347
13808,0,13513,299
14119,0,13812,311
14403,0,14123,284
14600,0,14407,197
14821,0,14604,221
15009,0,14825,188
15188,0,15013,179
15484,0,15192,296
15876,0,15488,392
16187,0,15880,311
16441,0,16191,254
16677,0,16445,236
16838,0,16681,161
17185,0,16842,347
17439,0,17189,254
17711,0,17443,272
17908,0,17715,197
18144,0,17912,236
18371,0,18148,227
18640,0,18375,269
18969,0,18644,329
19172,0,18973,203
19498,0,19176,326
19665,0,19502,167
19823,0,19669,158
20155,0,19827,332
20340,0,20159,185
20609,0,20344,269
20800,0,20613,191
21078,0,20804,278
21260,0,21082,182
21526,0,21264,266
21834,0,21530,308
22061,0,21838,227
22405,0,22065,344
22515,0,22409,110
22721,0,22519,206
23068,0,22725,347
23394,0,23072,326
23585,0,23398,191
23812,0,23589,227
24159,0,23816,347
24437,0,24163,278
24739,0,24441,302
25035,0,24743,296
25283,0,25039,248
25507,0,25287,224
25782,0,25511,275
26186,0,25786,404
26473,0,26190,287
26766,0,26477,293
26957,0,26770,191
27262,0,26961,305
27594,0,27266,332
27911,0,27598,317
28129,0,27915,218
28242,0,28133,113
28643,0,28246,401
28918,0,28647,275
29091,0,28922,173
29396,0,29095,305
29689,0,29400,293
29988,0,29693,299
30227,0,29992,239
30472,0,30231,245
30708,0,30476,236
30989,0,30712,281
31318,0,30993,329
31644,0,31322,326
31829,0,31648,185
32119,0,31833,290
32367,0,32123,248
32561,0,32371,194
