step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
74,0,25,1,49,48,0
97,0,78,2,19,18,0
111,0,101,3,10,9,0
194,0,115,0,79,74,0
277,0,198,1,79,72,0
399,0,281,2,118,114,0
521,0,403,3,118,99,0
607,0,525,0,82,73,0
729,0,611,1,118,107,0
851,0,733,2,118,107,0
880,0,855,3,25,16,0
945,0,884,0,61,48,0
1022,0,949,1,73,72,0
1039,0,1026,2,13,3,0
1077,0,1043,3,34,30,0
1127,0,1081,0,46,36,0
1216,0,1131,1,85,81,0
1233,0,1220,2,13,12,0
1265,0,1237,3,28,24,0
1321,0,1269,0,52,47,0
1344,0,1325,1,19,9,0
1379,0,1348,2,31,27,0
1402,0,1383,3,19,15,0
1491,0,1406,0,85,84,0
1571,0,1495,1,76,64,0
1669,0,1575,2,94,85,0
1767,0,1673,3,94,87,0
1853,0,1771,0,82,72,0
1864,0,1857,1,7,0,2
1896,0,1868,2,28,16,0
1949,0,1900,3,49,48,0
2041,0,1953,0,88,80,0
2058,0,2045,1,13,4,0
2177,0,2062,2,115,108,0
2245,0,2181,3,64,55,0
2271,0,2249,0,22,21,0
2300,0,2275,1,25,16,0
2377,0,2304,2,73,69,0
2391,0,2381,3,10,6,0
2444,0,2395,0,49,48,0
2488,0,2448,1,40,31,0
2505,0,2492,2,13,9,0
2549,0,2509,3,40,39,0
2638,0,2553,0,85,81,0
2670,0,2642,1,28,22,0
2729,0,2674,2,55,51,0
2806,0,2733,3,73,64,0
2928,0,2810,0,118,108,0
2987,0,2932,1,55,45,0
3103,0,2991,2,112,102,0
3138,0,3107,3,31,19,0
3212,0,3142,0,70,56,0
3307,0,3216,1,91,81,0
3378,0,3311,2,67,55,0
3464,0,3382,3,82,78,0
3502,0,3468,0,34,25,0
3531,0,3506,1,25,13,0
3647,0,3535,2,112,111,0
3718,0,3651,3,67,60,0
3810,0,3722,0,88,73,0
3863,0,3814,1,49,40,0
3976,0,3867,2,109,89,0
3990,0,3980,3,10,0,3
4010,0,3994,0,16,9,0
4093,0,4014,1,79,65,0
4176,0,4097,2,79,72,0
4223,0,4180,3,43,15,0
4258,0,4227,0,31,16,0
4278,0,4262,1,16,0,2
4334,0,4282,2,52,45,0
4372,0,4338,3,34,27,0
4449,0,4376,0,73,66,0
4559,0,4453,1,106,94,0
4624,0,4563,2,61,43,0
4692,0,4628,3,64,42,0
4778,0,4696,0,82,68,0
4804,0,4782,1,22,9,0
4911,0,4808,2,103,93,0
5000,0,4915,3,85,68,0
5086,0,5004,0,82,63,0
5133,0,5090,1,43,13,0
5222,0,5137,2,85,65,0
5329,0,5226,3,103,78,0
5433,0,5333,0,100,83,0
5552,0,5437,1,115,94,0
5626,0,5556,2,70,43,0
5667,0,5630,3,37,18,0
5690,0,5671,0,19,2,0
5797,0,5694,1,103,93,0
5859,0,5801,2,58,41,0
5966,0,5863,3,103,84,0
6058,0,5970,0,88,71,0
6120,0,6062,1,58,36,0
6239,0,6124,2,115,86,0
6271,0,6243,3,28,11,0
6348,0,6275,0,73,56,0
6380,0,6352,1,28,14,0
6469,0,6384,2,85,66,0
6534,0,6473,3,61,49,0
6644,0,6538,0,106,86,0
6733,0,6648,1,85,58,0
6846,0,6737,2,109,91,0
6962,0,6850,3,112,97,0
7006,0,6966,0,40,21,0
7071,0,7010,1,61,39,0
7169,0,7075,2,94,77,0
7204,0,7173,3,31,14,0
7284,0,7208,0,76,64,0
7322,0,7288,1,34,18,0
7402,0,7326,2,76,55,0
7473,0,7406,3,67,31,0
7490,0,7477,0,13,0,8
7525,0,7494,1,31,14,0
7605,0,7529,2,76,51,0
