step,tl_id,start_at_step,cycle_time
216,0,-1,221
530,0,220,314
844,0,534,314
1113,0,848,269
1343,0,1117,230
1621,0,1347,278
1863,0,1625,242
2105,0,1867,242
2488,0,2109,383
2811,0,2492,323
3083,0,2815,272
3448,0,3087,365
3621,0,3452,173
3824,0,3625,203
3910,0,3828,86
4221,0,3914,311
4418,0,4225,197
4738,0,4422,320
4941,0,4742,203
5273,0,4945,332
5563,0,5277,290
6003,0,5567,440
6251,0,6007,248
6610,0,6255,359
6729,0,6614,119
7040,0,6733,311
7312,0,7044,272
7641,0,7316,329
7898,0,7645,257
8137,0,7902,239
8406,0,8141,269
8651,0,8410,245
8917,0,8655,266
9102,0,8921,185
9482,0,9106,380
9787,0,9486,305
10125,0,9791,338
10376,0,10129,251
10582,0,10380,206
10878,0,10586,296
11033,0,10882,155
11401,0,11037,368
11715,0,11405,314
11915,0,11719,200
12145,0,11919,230
12348,0,12149,203
12545,0,12352,197
12829,0,12549,284
13071,0,12833,242
13367,0,13075,296
13618,0,13371,251
13899,0,13622,281
14147,0,13903,248
14395,0,14151,248
14604,0,14399,209
14939,0,14608,335
15250,0,14943,311
15570,0,15254,320
15821,0,15574,251
16060,0,15825,239
16344,0,16064,284
16595,0,16348,251
16873,0,16599,278
17142,0,16877,269
17360,0,17146,218
17611,0,17364,251
17811,0,17615,200
17987,0,17815,176
18178,0,17991,191
18429,0,18182,251
18713,0,18433,284
19042,0,18717,329
19356,0,19046,314
19607,0,19360,251
19846,0,19611,239
19986,0,19850,140
20252,0,19990,266
20371,0,20256,119
20658,0,20375,287
20972,0,20662,314
21373,0,20976,401
21630,0,21377,257
21920,0,21634,290
22138,0,21924,218
22536,0,22142,398
22877,0,22540,341
23137,0,22881,260
23262,0,23141,125
23591,0,23266,329
23893,0,23595,302
24147,0,23897,254
24458,0,24151,311
24778,0,24462,320
24972,0,24782,194
25328,0,24976,356
25597,0,25332,269
25827,0,25601,230
26186,0,25831,359
26506,0,26190,320
26799,0,26510,293
26957,0,26803,158
27139,0,26961,182
27351,0,27143,212
27602,0,27355,251
27850,0,27606,248
28131,0,27854,281
28376,0,28135,245
28648,0,28380,272
28935,0,28652,287
29210,0,28939,275
29500,0,29214,290
29715,0,29504,215
30125,0,29719,410
30397,0,30129,272
30567,0,30401,170
30794,0,30571,227
31006,0,30798,212
31290,0,31010,284
31442,0,31294,152
31630,0,31446,188
31827,0,31634,197
32114,0,31831,287
32488,0,32118,374
32658,0,32492,170
