step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
122,0,25,1,97,96,0
205,0,126,2,79,78,0
327,0,209,3,118,106,0
365,0,331,0,34,13,0
427,0,369,1,58,44,0
507,0,431,2,76,61,0
542,0,511,3,31,19,0
562,0,546,0,16,0,0
684,0,566,1,118,109,0
791,0,688,2,103,90,0
889,0,795,3,94,76,0
963,0,893,0,70,46,0
1025,0,967,1,58,40,0
1129,0,1029,2,100,84,0
1182,0,1133,3,49,35,0
1265,0,1186,0,79,65,0
1321,0,1269,1,52,40,0
1383,0,1325,2,58,44,0
1400,0,1387,3,13,3,0
1513,0,1404,0,109,99,0
1617,0,1517,1,100,86,0
1679,0,1621,2,58,42,0
1693,0,1683,3,10,0,5
1722,0,1697,0,25,0,0
1799,0,1726,1,73,64,0
1810,0,1803,2,7,0,0
1860,0,1814,3,46,28,0
1979,0,1864,0,115,108,0
2101,0,1983,1,118,105,0
2208,0,2105,2,103,81,0
2282,0,2212,3,70,51,0
2356,0,2286,0,70,49,0
2478,0,2360,1,118,105,0
2558,0,2482,2,76,59,0
2659,0,2562,3,97,73,0
2769,0,2663,0,106,89,0
2780,0,2773,1,7,0,9
2839,0,2784,2,55,39,0
2913,0,2843,3,70,61,0
3014,0,2917,0,97,83,0
3055,0,3018,1,37,0,1
3066,0,3059,2,7,0,2
3161,0,3070,3,91,77,0
3238,0,3165,0,73,66,0
3360,0,3242,1,118,101,0
3413,0,3364,2,49,32,0
3469,0,3417,3,52,29,0
3522,0,3473,0,49,35,0
3629,0,3526,1,103,87,0
3673,0,3633,2,40,29,0
3771,0,3677,3,94,82,0
3800,0,3775,0,25,18,0
