step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
83,0,25,1,58,57,0
172,0,87,2,85,81,0
195,0,176,3,19,15,0
284,0,199,0,85,84,0
310,0,288,1,22,18,0
423,0,314,2,109,105,0
494,0,427,3,67,63,0
601,0,498,0,103,99,0
684,0,605,1,79,69,0
761,0,688,2,73,69,0
793,0,765,3,28,27,0
804,0,797,0,7,3,0
827,0,808,1,19,15,0
841,0,831,2,10,9,0
879,0,845,3,34,33,0
962,0,883,0,79,78,0
1069,0,966,1,103,102,0
1128,0,1073,2,55,47,0
1235,0,1132,3,103,99,0
1327,0,1239,0,88,84,0
1380,0,1331,1,49,42,0
1442,0,1384,2,58,54,0
1561,0,1446,3,115,114,0
1611,0,1565,0,46,45,0
1703,0,1615,1,88,83,0
1765,0,1707,2,58,51,0
1854,0,1769,3,85,78,0
1913,0,1858,0,55,51,0
1936,0,1917,1,19,18,0
1980,0,1940,2,40,35,0
2036,0,1984,3,52,43,0
2095,0,2040,0,55,54,0
2106,0,2099,1,7,0,0
2123,0,2110,2,13,9,0
2158,0,2127,3,31,30,0
2193,0,2162,0,31,30,0
2303,0,2197,1,106,105,0
2398,0,2307,2,91,90,0
2508,0,2402,3,106,105,0
2543,0,2512,0,31,27,0
2581,0,2547,1,34,30,0
2598,0,2585,2,13,8,0
2720,0,2602,3,118,117,0
2785,0,2724,0,61,57,0
2907,0,2789,1,118,117,0
3026,0,2911,2,115,106,0
3076,0,3030,3,46,45,0
3144,0,3080,0,64,60,0
3176,0,3148,1,28,27,0
3256,0,3180,2,76,75,0
3336,0,3260,3,76,69,0
3380,0,3340,0,40,33,0
3415,0,3384,1,31,27,0
3477,0,3419,2,58,57,0
3488,0,3481,3,7,2,0
3529,0,3492,0,37,36,0
3549,0,3533,1,16,15,0
3662,0,3553,2,109,104,0
3715,0,3666,3,49,45,0
3753,0,3719,0,34,30,0
3803,0,3757,1,46,36,0
3820,0,3807,2,13,6,0
3843,0,3824,3,19,18,0
3899,0,3847,0,52,45,0
3949,0,3903,1,46,41,0
4008,0,3953,2,55,51,0
4028,0,4012,3,16,11,0
4063,0,4032,0,31,22,0
4143,0,4067,1,76,71,0
4160,0,4147,2,13,4,0
4258,0,4164,3,94,84,0
4314,0,4262,0,52,43,0
4403,0,4318,1,85,78,0
4420,0,4407,2,13,1,0
4491,0,4424,3,67,57,0
4514,0,4495,0,19,7,0
4564,0,4518,1,46,39,0
4644,0,4568,2,76,64,0
4715,0,4648,3,67,62,0
4795,0,4719,0,76,67,0
4848,0,4799,1,49,38,0
4886,0,4852,2,34,25,0
4903,0,4890,3,13,3,0
4992,0,4907,0,85,84,0
5066,0,4996,1,70,58,0
5110,0,5070,2,40,30,0
5166,0,5114,3,52,36,0
5195,0,5170,0,25,18,0
5212,0,5199,1,13,1,0
5262,0,5216,2,46,42,0
5300,0,5266,3,34,22,0
5344,0,5304,0,40,39,0
5370,0,5348,1,22,18,0
5438,0,5374,2,64,59,0
5494,0,5442,3,52,45,0
5505,0,5498,0,7,0,0
5564,0,5509,1,55,48,0
5674,0,5568,2,106,105,0
5751,0,5678,3,73,61,0
5792,0,5755,0,37,27,0
5833,0,5796,1,37,22,0
5898,0,5837,2,61,50,0
5945,0,5902,3,43,31,0
6055,0,5949,0,106,102,0
6096,0,6059,1,37,25,0
6134,0,6100,2,34,20,0
6244,0,6138,3,106,92,0
6330,0,6248,0,82,69,0
6410,0,6334,1,76,65,0
6508,0,6414,2,94,82,0
6531,0,6512,3,19,2,0
6581,0,6535,0,46,39,0
6670,0,6585,1,85,80,0
6765,0,6674,2,91,90,0
6830,0,6769,3,61,54,0
6859,0,6834,0,25,8,0
6957,0,6863,1,94,85,0
6995,0,6961,2,34,25,0
7069,0,6999,3,70,58,0
7140,0,7073,0,67,58,0
7238,0,7144,1,94,87,0
7339,0,7242,2,97,82,0
7416,0,7343,3,73,27,0
7490,0,7420,0,70,23,0
7540,0,7494,1,46,0,10
7647,0,7544,2,103,54,0
7661,0,7651,3,10,0,25
7702,0,7665,0,37,0,3
7716,0,7706,1,10,0,22
7733,0,7720,2,13,2,0
7846,0,7737,3,109,49,0
7938,0,7850,0,88,44,0
8042,0,7942,1,100,7,0
8101,0,8046,2,55,0,8
8208,0,8105,3,103,43,0
8237,0,8212,0,25,0,18
8290,0,8241,1,49,0,6
8391,0,8294,2,97,17,0
8408,0,8395,3,13,0,6
8425,0,8412,0,13,0,33
8487,0,8429,1,58,0,6
8600,0,8491,2,109,88,0
8701,0,8604,3,97,36,0
8733,0,8705,0,28,0,28
8798,0,8737,1,61,0,8
8917,0,8802,2,115,74,0
8973,0,8921,3,52,0,3
9056,0,8977,0,79,0,7
9148,0,9060,1,88,9,0
9198,0,9152,2,46,4,0
9284,0,9202,3,82,0,2
9340,0,9288,0,52,0,13
9423,0,9344,1,79,27,0
9437,0,9427,2,10,0,22
9448,0,9441,3,7,0,20
9498,0,9452,0,46,0,17
9548,0,9502,1,46,29,0
9604,0,9552,2,52,0,9
9654,0,9608,3,46,0,11
9710,0,9658,0,52,0,11
9757,0,9714,1,43,0,2
9810,0,9761,2,49,0,8
9902,0,9814,3,88,25,0
10000,0,9906,0,94,0,0
10062,0,10004,1,58,4,0
10106,0,10066,2,40,0,15
10168,0,10110,3,58,1,0
10194,0,10172,0,22,0,25
10253,0,10198,1,55,22,0
10339,0,10257,2,82,2,0
10428,0,10343,3,85,44,0
10448,0,10432,0,16,0,33
10543,0,10452,1,91,45,0
10599,0,10547,2,52,0,8
10640,0,10603,3,37,0,2
10729,0,10644,0,85,15,0
10812,0,10733,1,79,20,0
10895,0,10816,2,79,2,0
11005,0,10899,3,106,39,0
11034,0,11009,0,25,0,30
11063,0,11038,1,25,0,25
11113,0,11067,2,46,0,14
11226,0,11117,3,109,64,0
11246,0,11230,0,16,0,33
11314,0,11250,1,64,0,10
11403,0,11318,2,85,2,0
11417,0,11407,3,10,0,23
11503,0,11421,0,82,11,0
11553,0,11507,1,46,0,13
11606,0,11557,2,49,0,7
11617,0,11610,3,7,0,36
11670,0,11621,0,49,0,8
11711,0,11674,1,37,0,23
11827,0,11715,2,112,42,0
11871,0,11831,3,40,0,21
11882,0,11875,0,7,0,36
11941,0,11886,1,55,0,18
12051,0,11945,2,106,58,0
12104,0,12055,3,49,0,20
12115,0,12108,0,7,0,36
12177,0,12119,1,58,0,16
12236,0,12181,2,55,0,3
12334,0,12240,3,94,7,0
12402,0,12338,0,64,0,4
12428,0,12406,1,22,0,30
12445,0,12432,2,13,0,33
12525,0,12449,3,76,26,0
12608,0,12529,0,79,13,0
12685,0,12612,1,73,0,7
12768,0,12689,2,79,0,8
12848,0,12772,3,76,0,7
12898,0,12852,0,46,0,18
12936,0,12902,1,34,0,25
13058,0,12940,2,118,25,0
13102,0,13062,3,40,0,24
13146,0,13106,0,40,0,18
13244,0,13150,1,94,0,1
13327,0,13248,2,79,0,4
13410,0,13331,3,79,0,4
13478,0,13414,0,64,0,8
13489,0,13482,1,7,0,35
13557,0,13493,2,64,0,11
13571,0,13561,3,10,0,35
13681,0,13575,0,106,49,0
13773,0,13685,1,88,0,2
13886,0,13777,2,109,17,0
13927,0,13890,3,37,0,20
13938,0,13931,0,7,0,36
14057,0,13942,1,115,18,0
14086,0,14061,2,25,0,29
14130,0,14090,3,40,0,19
14252,0,14134,0,118,50,0
14305,0,14256,1,49,0,19
14397,0,14309,2,88,0,3
14426,0,14401,3,25,0,30
14545,0,14430,0,115,56,0
14607,0,14549,1,58,0,12
14645,0,14611,2,34,0,25
14737,0,14649,3,88,0,2
14766,0,14741,0,25,0,20
14795,0,14770,1,25,0,30
14902,0,14799,2,103,6,0
15018,0,14906,3,112,20,0
15134,0,15022,0,112,29,0
15256,0,15138,1,118,36,0
15303,0,15260,2,43,0,21
15359,0,15307,3,52,0,19
15385,0,15363,0,22,0,26
15453,0,15389,1,64,24,0
15536,0,15457,2,79,0,7
15607,0,15540,3,67,0,11
15624,0,15611,0,13,0,34
15740,0,15628,1,112,57,0
15769,0,15744,2,25,0,29
15804,0,15773,3,31,0,25
15824,0,15808,0,16,0,32
15907,0,15828,1,79,54,0
15942,0,15911,2,31,0,26
16061,0,15946,3,115,23,0
16183,0,16065,0,118,25,0
16260,0,16187,1,73,0,8
16316,0,16264,2,52,0,18
16432,0,16320,3,112,19,0
16515,0,16436,0,79,0,7
16616,0,16519,1,97,16,0
16720,0,16620,2,100,6,0
16761,0,16724,3,37,0,24
16865,0,16765,0,100,13,0
16957,0,16869,1,88,13,0
16998,0,16961,2,37,0,25
17060,0,17002,3,58,0,14
17092,0,17064,0,28,0,19
17178,0,17096,1,82,18,0
17249,0,17182,2,67,0,11
17326,0,17253,3,73,0,10
17442,0,17330,0,112,42,0
17453,0,17446,1,7,0,36
17521,0,17457,2,64,0,13
17595,0,17525,3,70,0,10
17696,0,17599,0,97,51,0
17725,0,17700,1,25,0,30
17835,0,17729,2,106,24,0
17855,0,17839,3,16,0,33
17911,0,17859,0,52,10,0
17949,0,17915,1,34,0,19
17990,0,17953,2,37,0,4
18106,0,17994,3,112,18,0
18189,0,18110,0,79,0,1
18260,0,18193,1,67,0,3
18277,0,18264,2,13,0,34
18345,0,18281,3,64,0,6
18437,0,18349,0,88,21,0
18508,0,18441,1,67,0,3
18588,0,18512,2,76,0,5
18698,0,18592,3,106,26,0
18781,0,18702,0,79,9,0
18897,0,18785,1,112,34,0
18992,0,18901,2,91,18,0
19111,0,18996,3,115,22,0
19131,0,19115,0,16,0,31
19163,0,19135,1,28,0,24
19186,0,19167,2,19,0,22
19269,0,19190,3,79,46,0
19355,0,19273,0,82,8,0
19435,0,19359,1,76,0,7
19446,0,19439,2,7,0,36
19514,0,19450,3,64,4,0
19630,0,19518,0,112,53,0
19701,0,19634,1,67,0,6
19775,0,19705,2,70,0,6
19888,0,19779,3,109,42,0
20007,0,19892,0,115,22,0
20093,0,20011,1,82,17,0
20122,0,20097,2,25,6,0
20208,0,20126,3,82,81,0
20249,0,20212,0,37,0,23
20284,0,20253,1,31,0,11
20331,0,20288,2,43,42,0
20447,0,20335,3,112,111,0
20527,0,20451,0,76,0,5
20601,0,20531,1,70,0,1
20678,0,20605,2,73,72,0
20743,0,20682,3,61,60,0
20862,0,20747,0,115,18,0
20975,0,20866,1,109,33,0
20995,0,20979,2,16,15,0
21102,0,20999,3,103,102,0
21119,0,21106,0,13,0,5
21154,0,21123,1,31,30,0
21177,0,21158,2,19,18,0
21272,0,21181,3,91,90,0
