step,tl_id,start_at_step,cycle_time
195,0,-1,200
494,0,199,299
793,0,498,299
879,0,797,86
1235,0,883,356
1561,0,1239,326
1854,0,1565,293
2036,0,1858,182
2158,0,2040,122
2508,0,2162,350
2720,0,2512,212
3076,0,2724,356
3336,0,3080,260
3488,0,3340,152
3715,0,3492,227
3843,0,3719,128
4028,0,3847,185
4258,0,4032,230
4491,0,4262,233
4715,0,4495,224
4903,0,4719,188
5166,0,4907,263
5300,0,5170,134
5494,0,5304,194
5751,0,5498,257
5945,0,5755,194
6244,0,5949,299
6531,0,6248,287
6830,0,6535,299
7069,0,6834,239
7416,0,7073,347
7661,0,7420,245
7846,0,7665,185
8208,0,7850,362
8408,0,8212,200
8701,0,8412,293
8973,0,8705,272
9284,0,8977,311
9448,0,9288,164
9654,0,9452,206
9902,0,9658,248
10168,0,9906,266
10428,0,10172,260
10640,0,10432,212
11005,0,10644,365
11226,0,11009,221
11417,0,11230,191
11617,0,11421,200
11871,0,11621,254
12104,0,11875,233
12334,0,12108,230
12525,0,12338,191
12848,0,12529,323
13102,0,12852,254
13410,0,13106,308
13571,0,13414,161
13927,0,13575,356
14130,0,13931,203
14426,0,14134,296
14737,0,14430,311
15018,0,14741,281
15359,0,15022,341
15607,0,15363,248
15804,0,15611,197
16061,0,15808,257
16432,0,16065,371
16761,0,16436,329
17060,0,16765,299
17326,0,17064,266
17595,0,17330,269
17855,0,17599,260
18106,0,17859,251
18345,0,18110,239
18698,0,18349,353
19111,0,18702,413
19269,0,19115,158
19514,0,19273,245
19888,0,19518,374
20208,0,19892,320
20447,0,20212,239
20743,0,20451,296
21102,0,20747,359
21272,0,21106,170
