step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
131,0,25,1,106,105,0
187,0,135,2,52,51,0
288,0,191,3,97,85,0
395,0,292,0,103,79,0
451,0,399,1,52,36,0
561,0,455,2,106,87,0
608,0,565,3,43,24,0
673,0,612,0,61,42,0
774,0,677,1,97,82,0
863,0,778,2,85,73,0
907,0,867,3,40,26,0
975,0,911,0,64,46,0
1019,0,979,1,40,25,0
1054,0,1023,2,31,19,0
1143,0,1058,3,85,80,0
1211,0,1147,0,64,57,0
1327,0,1215,1,112,99,0
1434,0,1331,2,103,87,0
1478,0,1438,3,40,24,0
1552,0,1482,0,70,50,0
1596,0,1556,1,40,26,0
1664,0,1600,2,64,50,0
1687,0,1668,3,19,8,0
1719,0,1691,0,28,6,0
1766,0,1723,1,43,34,0
1873,0,1770,2,103,97,0
1992,0,1877,3,115,99,0
2072,0,1996,0,76,64,0
2104,0,2076,1,28,5,0
2226,0,2108,2,118,103,0
2300,0,2230,3,70,56,0
2413,0,2304,0,109,94,0
2448,0,2417,1,31,15,0
2507,0,2452,2,55,42,0
2554,0,2511,3,43,26,0
2622,0,2558,0,64,53,0
2675,0,2626,1,49,33,0
2701,0,2679,2,22,10,0
2754,0,2705,3,49,48,0
2792,0,2758,0,34,25,0
2896,0,2796,1,100,91,0
3000,0,2900,2,100,91,0
3104,0,3004,3,100,83,0
3193,0,3108,0,85,66,0
3243,0,3197,1,46,21,0
3263,0,3247,2,16,0,0
3316,0,3267,3,49,37,0
3369,0,3320,0,49,39,0
3416,0,3373,1,43,34,0
3493,0,3420,2,73,64,0
3504,0,3497,3,7,0,2
3542,0,3508,0,34,27,0
3568,0,3546,1,22,13,0
3675,0,3572,2,103,102,0
3764,0,3679,3,85,73,0
3820,0,3768,0,52,45,0
3867,0,3824,1,43,38,0
3887,0,3871,2,16,15,0
