step,tl_id,start_at_step,cycle_time
243,0,-1,248
536,0,247,293
709,0,540,173
1065,0,713,356
1253,0,1069,188
1546,0,1257,293
1824,0,1550,278
2117,0,1828,293
2290,0,2121,173
2571,0,2294,281
2852,0,2575,281
3148,0,2856,296
3354,0,3152,206
3701,0,3358,347
3877,0,3705,176
4164,0,3881,287
4337,0,4168,173
4600,0,4341,263
4953,0,4604,353
5252,0,4957,299
5560,0,5256,308
5685,0,5564,125
5981,0,5689,296
6130,0,5985,149
6381,0,6134,251
6623,0,6385,242
6841,0,6627,218
7077,0,6845,236
7337,0,7081,260
7576,0,7341,239
7806,0,7580,230
8075,0,7810,269
8353,0,8079,278
8559,0,8357,206
8789,0,8563,230
9145,0,8793,356
9273,0,9149,128
9638,0,9277,365
10039,0,9642,401
10386,0,10043,347
10664,0,10390,278
10954,0,10668,290
11193,0,10958,239
11465,0,11197,272
11755,0,11469,290
12135,0,11759,380
12350,0,12139,215
12607,0,12354,257
12942,0,12611,335
13097,0,12946,155
13348,0,13101,251
13608,0,13352,260
13883,0,13612,275
14089,0,13887,206
14364,0,14093,275
14732,0,14368,368
15031,0,14736,299
15213,0,15035,182
15470,0,15217,257
15787,0,15474,317
15948,0,15791,161
16298,0,15952,350
16495,0,16302,197
16749,0,16499,254
16910,0,16753,161
17080,0,16914,170
17382,0,17084,302
17804,0,17386,422
18184,0,17808,380
18474,0,18188,290
18677,0,18478,203
18958,0,18681,281
19122,0,18962,164
19352,0,19126,230
19594,0,19356,242
19824,0,19598,230
20114,0,19828,290
20392,0,20118,278
20700,0,20396,308
20960,0,20704,260
21268,0,20964,308
21480,0,21272,212
