step,tl_id,start_at_step,cycle_time
246,0,-1,251
467,0,250,221
667,0,471,200
906,0,671,239
1169,0,910,263
1462,0,1173,293
1629,0,1466,167
1847,0,1633,218
2050,0,1851,203
2271,0,2054,221
2585,0,2275,314
2797,0,2589,212
3105,0,2801,308
3404,0,3109,299
3562,0,3408,158
3777,0,3566,215
3929,0,3781,152
4264,0,3933,335
4512,0,4268,248
4712,0,4516,200
4951,0,4716,239
5136,0,4955,185
5384,0,5140,248
5683,0,5388,299
6000,0,5687,317
6284,0,6004,284
6616,0,6288,332
6876,0,6620,260
7034,0,6880,158
7135,0,7038,101
7413,0,7139,278
7673,0,7417,260
8032,0,7677,359
8364,0,8036,332
8525,0,8368,161
8827,0,8529,302
9108,0,8831,281
9407,0,9112,299
9535,0,9411,128
9762,0,9539,227
9884,0,9766,122
10201,0,9888,317
10404,0,10205,203
10652,0,10408,248
10981,0,10656,329
11379,0,10985,398
11651,0,11383,272
11869,0,11655,218
12150,0,11873,281
12413,0,12154,263
12733,0,12417,320
13050,0,12737,317
13361,0,13054,311
13636,0,13365,275
13776,0,13640,140
14132,0,13780,356
14413,0,14136,281
14607,0,14417,194
14879,0,14611,272
15163,0,14883,284
15465,0,15167,302
15632,0,15469,167
15883,0,15636,251
16164,0,15887,281
16475,0,16168,311
16741,0,16479,266
17007,0,16745,266
17333,0,17011,326
17488,0,17337,155
17763,0,17492,275
18029,0,17767,266
18220,0,18033,191
18468,0,18224,248
18755,0,18472,287
19075,0,18759,320
19350,0,19079,275
19691,0,19354,341
19954,0,19695,263
20217,0,19958,263
20489,0,20221,272
20740,0,20493,251
21006,0,20744,266
21326,0,21010,320
21646,0,21330,320
21888,0,21650,242
